scaffold,start,end,mid,sites,pi_Ppr
chr2,24774977,24864067,24803826,25000,0.014808
chr2,24864068,24891972,24878090,25000,0.015182
chr2,24891973,24918859,24905544,25000,0.007859
chr2,24918860,24947676,24932998,25000,0.011234
chr2,24947677,24974320,24960630,25000,0.003667
chr2,24974321,25002504,24988401,25000,0.005618
chr2,25002505,25038266,25023903,25000,0.012138
chr2,25038267,25067693,25052686,25000,0.013031
chr2,25067694,25107506,25090850,25000,0.017912
chr2,25107507,25175229,25160077,25000,0.005954
chr2,25175230,25200526,25187932,25000,0.004698
chr2,25200527,25227512,25213468,25000,0.007382
chr2,25227513,25257324,25241862,25000,0.005051
chr2,25257325,25289710,25274962,25000,0.009617
chr2,25289711,25328902,25310724,25000,0.003624
chr2,25328903,25357672,25344466,25000,0.0042
chr2,25357673,25382990,25370297,25000,0.005959
chr2,25382991,25412388,25396478,25000,0.006376
chr2,25412389,25545021,25434067,25000,0.013705
chr2,25545022,25572327,25558954,25000,0.01734
chr2,25572328,25605103,25588735,25000,0.019717
chr2,25605104,25632577,25619265,25000,0.010947
chr2,25632578,25660607,25646627,25000,0.013865
chr2,25660608,25690576,25675417,25000,0.011292
chr2,25690577,25721122,25703729,25000,0.00506
chr2,25721123,25747664,25734825,25000,0.011091
chr2,25747665,25773276,25760569,25000,0.005619
chr2,25773277,25822574,25802059,25000,0.003014
chr2,25822575,25876406,25858195,25000,0.001872
chr2,25876407,25903596,25889266,25000,0.009359
chr2,25903597,25931419,25916909,25000,0.009938
chr2,25931420,25960330,25947093,25000,0.011654
chr2,25960331,25989777,25975284,25000,0.013244
chr2,25989778,26086732,26054329,25000,0.021661
chr2,26086733,26123049,26107848,25000,0.014664
chr2,26123050,26150456,26136604,25000,0.0093
chr2,26150457,26178119,26164403,25000,0.011911
chr2,26178120,26205144,26192107,25000,0.0096
chr2,26205145,26230957,26218092,25000,0.008683
chr2,26230958,26257879,26244460,25000,0.009892
chr2,26257880,26284067,26271042,25000,0.005799
chr2,26284068,26310438,26297425,25000,0.011087
chr2,26310439,26336393,26323367,25000,0.009818
chr2,26336394,26369364,26355822,25000,0.011184
chr2,26369365,26395070,26382199,25000,0.008945
chr2,26395071,26420496,26407771,25000,0.005584
chr2,26420497,26446185,26433279,25000,0.003859
chr2,26446186,26473004,26459175,25000,0.011485
chr2,26473005,26500344,26486559,25000,0.01023
chr2,26500345,26534711,26513408,25000,0.01143
chr2,26534712,26578333,26560708,25000,0.014237
chr2,26578334,26605766,26592177,25000,0.015184
chr2,26605767,26670409,26624024,25000,0.010661
chr2,26670410,26699237,26685523,25000,0.015949
chr2,26699238,26725571,26712377,25000,0.011301
chr2,26725572,26753938,26738471,25000,0.008029
chr2,26753939,26785048,26768428,25000,0.011965
chr2,26785049,26813122,26799849,25000,0.008046
chr2,26813123,26839422,26826194,25000,0.012722
chr2,26839423,26866095,26852599,25000,0.008677
chr2,26866096,26891451,26878790,25000,0.005383
chr2,26891452,26916990,26904294,25000,0.004782
chr2,26916991,26942330,26929638,25000,0.005807
chr2,26942331,26967679,26955066,25000,0.005415
chr2,26967680,26993045,26980364,25000,0.005519
chr2,26993046,27019194,27006138,25000,0.005891
chr2,27019195,27045543,27032470,25000,0.010415
chr2,27045544,27072044,27058610,25000,0.010449
chr2,27072045,27098465,27085354,25000,0.009621
chr2,27098466,27131008,27117971,25000,0.008989
chr2,27131009,27156515,27143777,25000,0.007375
chr2,27156516,27181887,27169214,25000,0.006685
chr2,27181888,27207485,27194751,25000,0.008473
chr2,27207486,27233134,27220424,25000,0.009455
chr2,27233135,27258966,27245934,25000,0.012895
chr2,27258967,27288879,27273553,25000,0.015655
chr2,27288880,27315672,27302094,25000,0.008546
chr2,27315673,27342921,27329096,25000,0.011835
chr2,27342922,27368749,27355757,25000,0.010869
chr2,27368750,27394929,27381996,25000,0.009426
chr2,27394930,27439929,27410259,25000,0.011979
chr2,27439930,27474481,27458538,25000,0.010072
chr2,27474482,27499710,27487062,25000,0.007878
chr2,27499711,27525078,27512389,25000,0.006834
chr2,27525079,27551978,27538423,25000,0.00882
chr2,27551979,27577700,27564822,25000,0.00725
chr2,27577701,27603568,27590556,25000,0.004534
chr2,27603569,27630532,27617194,25000,0.00848
chr2,27630533,27657632,27644333,25000,0.009486
chr2,27657633,27684161,27671145,25000,0.010711
chr2,27684162,27710536,27697401,25000,0.009701
chr2,27710537,27736039,27723275,25000,0.009555
chr2,27736040,27763316,27749845,25000,0.010761
chr2,27763317,27789229,27776406,25000,0.009086
chr2,27789230,27814938,27802057,25000,0.008147
chr2,27814939,27841125,27827990,25000,0.01173
chr2,27841126,27873093,27857213,25000,0.011111
chr2,27873094,27898975,27885965,25000,0.008954
chr2,27898976,27925357,27911880,25000,0.009967
chr2,27925358,27951022,27938277,25000,0.010922
chr2,27951023,27976770,27963981,25000,0.008627
chr2,27976771,28002319,27989533,25000,0.009303
chr2,28002320,28028394,28015213,25000,0.009705
chr2,28028395,28054486,28041383,25000,0.008025
chr2,28054487,28080085,28067265,25000,0.007969
chr2,28080086,28111830,28093886,25000,0.009617
chr2,28111831,28137437,28124709,25000,0.007685
chr2,28137438,28163774,28150553,25000,0.010004
chr2,28163775,28189154,28176481,25000,0.007067
chr2,28189155,28215286,28202201,25000,0.009115
chr2,28215287,28241236,28228432,25000,0.008484
chr2,28241237,28267707,28254590,25000,0.010753
chr2,28267708,28294036,28280916,25000,0.00952
chr2,28294037,28319668,28306911,25000,0.010407
chr2,28319669,28345840,28332883,25000,0.008087
chr2,28345841,28371608,28358726,25000,0.009047
chr2,28371609,28406017,28390859,25000,0.010255
chr2,28406018,28431702,28418826,25000,0.009321
chr2,28431703,28457288,28444533,25000,0.008494
chr2,28457289,28492305,28474565,25000,0.008277
chr2,28492306,28518120,28505133,25000,0.007594
chr2,28518121,28558502,28534927,25000,0.009045
chr2,28558503,28585132,28572082,25000,0.008536
chr2,28585133,28611307,28598228,25000,0.009966
chr2,28611308,28637734,28624723,25000,0.010046
chr2,28637735,28663653,28650611,25000,0.007659
chr2,28663654,28689062,28676259,25000,0.007288
chr2,28689063,28715408,28702091,25000,0.008385
chr2,28715409,28742508,28729032,25000,0.009578
chr2,28742509,28768623,28755501,25000,0.009537
chr2,28768624,28794383,28781519,25000,0.009132
chr2,28794384,28819836,28807030,25000,0.007114
chr2,28819837,28848231,28833292,25000,0.00893
chr2,28848232,28874049,28860997,25000,0.008695
chr2,28874050,28899849,28886957,25000,0.007427
chr2,28899850,28926150,28913135,25000,0.009409
chr2,28926151,28952024,28939131,25000,0.007614
chr2,28952025,28977526,28964773,25000,0.007465
chr2,28977527,29003827,28990833,25000,0.009985
chr2,29003828,29029435,29016708,25000,0.007481
chr2,29029436,29060037,29046569,25000,0.007086
chr2,29060038,29085650,29072818,25000,0.009026
chr2,29085651,29111576,29098538,25000,0.010684
chr2,29111577,29137073,29124357,25000,0.008263
chr2,29137074,29162632,29149831,25000,0.0101
chr2,29162633,29187999,29175302,25000,0.005808
chr2,29188000,29213315,29200674,25000,0.004682
chr2,29213316,29238606,29225944,25000,0.003634
chr2,29238607,29263919,29251243,25000,0.003829
chr2,29263920,29289381,29276599,25000,0.0068
chr2,29289382,29317285,29302473,25000,0.009997
chr2,29317286,29364652,29351199,25000,0.010677
chr2,29364653,29393143,29378373,25000,0.011054
chr2,29393144,29418650,29405854,25000,0.005028
chr2,29418651,29444285,29431537,25000,0.009278
chr2,29444286,29471981,29457964,25000,0.012477
chr2,29471982,29498268,29485209,25000,0.009746
chr2,29498269,29536980,29518617,25000,0.010575
chr2,29536981,29563201,29549898,25000,0.006029
chr2,29563202,29589632,29576344,25000,0.008344
chr2,29589633,29616208,29602711,25000,0.009844
chr2,29616209,29642048,29628989,25000,0.009879
chr2,29642049,29669069,29656084,25000,0.010053
chr2,29669070,29694686,29681921,25000,0.007222
chr2,29694687,29721106,29707931,25000,0.009107
chr2,29721107,29747473,29733815,25000,0.007753
chr2,29747474,29773181,29760251,25000,0.009819
chr2,29773182,29806361,29787683,25000,0.004949
chr2,29806362,29832300,29819247,25000,0.007603
chr2,29832301,29858622,29845617,25000,0.010072
chr2,29858623,29884602,29871638,25000,0.009848
chr2,29884603,29910282,29897411,25000,0.008418
chr2,29910283,29936000,29923115,25000,0.00823
chr2,29936001,29962604,29949548,25000,0.010498
chr2,29962605,29988045,29975316,25000,0.007506
chr2,29988046,30014233,30001283,25000,0.010006
chr2,30014234,30039860,30027015,25000,0.007724
chr2,30039861,30065298,30052618,25000,0.007942
chr2,30065299,30090695,30077953,25000,0.008909
chr2,30090696,30116359,30103623,25000,0.006897
chr2,30116360,30142087,30129260,25000,0.00748
chr2,30142088,30167760,30155060,25000,0.007356
chr2,30167761,30194558,30181116,25000,0.009088
chr2,30194559,30220684,30207509,25000,0.008767
chr2,30220685,30246499,30233559,25000,0.009265
chr2,30246500,30272526,30259491,25000,0.010386
chr2,30272527,30298117,30285313,25000,0.0072
chr2,30298118,30324094,30311277,25000,0.008801
chr2,30324095,30349625,30336820,25000,0.007586
chr2,30349626,30375217,30362422,25000,0.011074
chr2,30375218,30401081,30388137,25000,0.008607
chr2,30401082,30426935,30414017,25000,0.0076
chr2,30426936,30488381,30455428,25000,0.008691
chr3,1,25573,12773,25000,0.007173
chr3,25574,75686,49253,25000,0.004778
chr3,75687,101129,88421,25000,0.006745
chr3,101130,126617,113782,25000,0.005511
chr3,126618,152055,139293,25000,0.006462
chr3,152056,177597,164791,25000,0.006217
chr3,177598,204452,190944,25000,0.008865
chr3,204453,231017,218049,25000,0.008116
chr3,231018,256382,243686,25000,0.006186
chr3,256383,281709,269033,25000,0.004943
chr3,281710,307536,294372,25000,0.007695
chr3,307537,334226,321017,25000,0.007777
chr3,334227,360229,347115,25000,0.007159
chr3,360230,385626,372929,25000,0.006824
chr3,385627,411326,398491,25000,0.009684
chr3,411327,436664,423994,25000,0.006813
chr3,436665,462309,449546,25000,0.006695
chr3,462310,488962,475140,25000,0.008187
chr3,488963,514985,502069,25000,0.007363
chr3,514986,541023,528277,25000,0.006334
chr3,541024,566175,553592,25000,0.00443
chr3,566176,591445,578792,25000,0.005467
chr3,591446,616774,604125,25000,0.005427
chr3,616775,642198,629432,25000,0.005615
chr3,642199,667902,655066,25000,0.006254
chr3,667903,703523,682715,25000,0.005706
chr3,703524,729691,717048,25000,0.007605
chr3,729692,755237,742464,25000,0.005351
chr3,755238,783161,769612,25000,0.009277
chr3,783162,813403,797425,25000,0.009479
chr3,813404,839242,826273,25000,0.002421
chr3,839243,864428,851824,25000,0.004491
chr3,864429,889680,877073,25000,0.006046
chr3,889681,914813,902254,25000,0.005279
chr3,914814,939939,927365,25000,0.003767
chr3,939940,965748,952841,25000,0.006214
chr3,965749,992066,978594,25000,0.005692
chr3,992067,1017980,1005180,25000,0.00485
chr3,1017981,1044485,1031370,25000,0.009216
chr3,1044486,1070004,1057267,25000,0.005982
chr3,1070005,1095370,1082678,25000,0.008686
chr3,1095371,1120912,1108197,25000,0.006222
chr3,1120913,1146260,1133600,25000,0.004708
chr3,1146261,1171608,1158918,25000,0.006197
chr3,1171609,1199112,1185333,25000,0.006836
chr3,1199113,1224994,1211979,25000,0.002434
chr3,1224995,1250509,1237692,25000,0.00663
chr3,1250510,1275685,1263099,25000,0.005141
chr3,1275686,1301123,1288340,25000,0.008348
chr3,1301124,1326988,1314095,25000,0.01045
chr3,1326989,1352666,1339848,25000,0.008702
chr3,1352667,1378235,1365539,25000,0.008532
chr3,1378236,1404312,1391134,25000,0.010109
chr3,1404313,1429878,1417102,25000,0.007953
chr3,1429879,1456410,1443197,25000,0.007658
chr3,1456411,1481875,1469129,25000,0.009049
chr3,1481876,1507935,1494981,25000,0.002168
chr3,1507936,1533215,1520564,25000,0.005771
chr3,1533216,1558660,1545986,25000,0.006829
chr3,1558661,1584310,1571506,25000,0.00956
chr3,1584311,1609643,1596942,25000,0.007123
chr3,1609644,1643798,1625628,25000,0.011401
chr3,1643799,1670927,1657291,25000,0.011223
chr3,1670928,1696647,1683862,25000,0.007898
chr3,1696648,1722388,1709474,25000,0.00689
chr3,1722389,1747938,1735201,25000,0.008508
chr3,1747939,1773916,1760952,25000,0.003343
chr3,1773917,1799651,1786766,25000,0.007945
chr3,1799652,1825063,1812380,25000,0.007133
chr3,1825064,1850427,1837747,25000,0.007156
chr3,1850428,1875922,1863124,25000,0.007922
chr3,1875923,1903574,1890022,25000,0.010361
chr3,1903575,1929676,1916853,25000,0.009303
chr3,1929677,1955269,1942459,25000,0.006321
chr3,1955270,1981182,1968112,25000,0.008257
chr3,1981183,2007010,1994065,25000,0.009302
chr3,2007011,2032640,2019819,25000,0.007188
chr3,2032641,2058270,2045439,25000,0.005186
chr3,2058271,2083884,2071076,25000,0.008688
chr3,2083885,2115526,2100693,25000,0.0119
chr3,2115527,2140939,2128245,25000,0.00685
chr3,2140940,2166592,2153791,25000,0.005777
chr3,2166593,2192811,2179502,25000,0.009685
chr3,2192812,2219023,2205897,25000,0.00695
chr3,2219024,2245135,2231973,25000,0.009046
chr3,2245136,2271415,2258595,25000,0.008268
chr3,2271416,2298695,2284554,25000,0.003928
chr3,2298696,2324814,2311919,25000,0.00681
chr3,2324815,2350552,2337687,25000,0.007558
chr3,2350553,2376215,2363458,25000,0.006676
chr3,2376216,2401605,2388947,25000,0.008042
chr3,2401606,2429335,2414514,25000,0.008117
chr3,2429336,2454744,2442047,25000,0.006808
chr3,2454745,2480244,2467558,25000,0.004818
chr3,2480245,2517578,2502797,25000,0.006477
chr3,2517579,2543537,2530663,25000,0.008611
chr3,2543538,2569160,2556353,25000,0.008074
chr3,2569161,2595619,2582806,25000,0.008402
chr3,2595620,2620838,2608179,25000,0.006877
chr3,2620839,2657745,2638028,25000,0.005899
chr3,2657746,2720928,2688217,25000,0.002064
chr3,2720929,2754023,2736952,25000,0.007076
chr3,2754024,2779688,2767073,25000,0.005881
chr3,2779689,2806178,2792910,25000,0.007572
chr3,2806179,2832051,2819136,25000,0.00653
chr3,2832052,2857494,2844714,25000,0.008001
chr3,2857495,2884060,2870945,25000,0.009144
chr3,2884061,2910007,2897152,25000,0.011391
chr3,2910008,2937181,2923758,25000,0.010249
chr3,2937182,2962758,2949940,25000,0.006916
chr3,2962759,2988224,2975500,25000,0.006604
chr3,2988231,3014004,3001120,25000,0.006341
chr3,3014005,3039399,3026707,25000,0.006607
chr3,3039400,3065560,3052634,25000,0.006164
chr3,3065561,3091767,3078629,25000,0.005014
chr3,3091768,3117884,3105028,25000,0.007801
chr3,3117885,3143300,3130566,25000,0.006138
chr3,3143301,3168953,3156109,25000,0.006398
chr3,3168954,3194298,3181665,25000,0.006563
chr3,3194299,3219491,3206925,25000,0.004275
chr3,3219492,3244790,3232107,25000,0.006273
chr3,3244791,3270399,3257718,25000,0.008001
chr3,3270400,3296654,3283674,25000,0.010497
chr3,3296655,3322507,3309575,25000,0.009451
chr3,3322508,3348612,3335687,25000,0.007115
chr3,3348613,3373954,3361228,25000,0.007386
chr3,3373955,3399363,3386641,25000,0.007743
chr3,3399364,3425746,3412703,25000,0.008654
chr3,3425747,3451507,3438581,25000,0.008057
chr3,3451508,3477101,3464262,25000,0.007395
chr3,3477102,3503343,3490358,25000,0.008352
chr3,3503344,3529078,3516240,25000,0.007468
chr3,3529079,3555708,3542008,25000,0.009015
chr3,3555709,3581191,3568503,25000,0.005687
chr3,3581192,3606421,3593786,25000,0.004617
chr3,3606422,3631876,3619092,25000,0.007026
chr3,3631877,3657540,3644667,25000,0.008569
chr3,3657541,3684406,3670764,25000,0.009671
chr3,3684407,3710502,3697273,25000,0.009705
chr3,3710503,3736282,3723476,25000,0.00584
chr3,3736283,3762145,3749204,25000,0.007772
chr3,3762146,3787661,3774902,25000,0.005025
chr3,3787662,3814153,3800698,25000,0.005046
chr3,3814154,3840749,3827738,25000,0.007455
chr3,3840750,3873310,3854124,25000,0.008671
chr3,3873311,3902818,3889267,25000,0.009619
chr3,3902819,3933248,3915985,25000,0.01105
chr3,3933249,3966316,3950616,25000,0.00981
chr3,3966317,3995040,3980729,25000,0.011235
chr3,3995041,4137640,4106954,25000,0.013197
chr3,4137641,4168273,4150861,25000,0.006262
chr3,4168275,4199132,4182671,25000,0.013201
chr3,4199133,4232199,4216847,25000,0.009479
chr3,4232200,4257674,4244945,25000,0.007218
chr3,4257675,4283309,4270499,25000,0.008777
chr3,4283310,4308573,4295895,25000,0.006235
chr3,4308574,4333939,4321251,25000,0.007613
chr3,4333940,4359259,4346572,25000,0.005607
chr3,4359260,4384942,4372202,25000,0.009609
chr3,4384943,4413027,4400312,25000,0.004173
chr3,4413028,4438746,4425882,25000,0.008304
chr3,4438747,4464425,4451662,25000,0.008933
chr3,4464426,4490114,4477270,25000,0.007197
chr3,4490115,4515494,4502828,25000,0.007767
chr3,4515495,4540872,4528195,25000,0.00848
chr3,4540873,4566976,4553850,25000,0.003467
chr3,4566977,4593528,4580134,25000,0.007804
chr3,4593529,4619276,4606414,25000,0.006057
chr3,4619277,4645287,4631953,25000,0.008135
chr3,4645288,4671404,4658525,25000,0.008433
chr3,4671405,4696619,4684002,25000,0.005626
chr3,4696620,4721833,4709192,25000,0.004271
chr3,4721834,4747515,4734491,25000,0.00773
chr3,4747516,4773144,4760350,25000,0.007744
chr3,4773145,4799138,4785958,25000,0.011025
chr3,4799139,4826176,4813353,25000,0.008948
chr3,4826177,4852916,4839700,25000,0.007902
chr3,4852917,4878761,4865821,25000,0.007824
chr3,4878762,4904121,4891515,25000,0.006913
chr3,4904122,4930465,4917201,25000,0.015443
chr3,4930466,4956518,4943752,25000,0.008504
chr3,4956519,5001291,4970149,25000,0.011791
chr3,5001292,5027996,5014485,25000,0.01507
chr3,5027997,5053317,5040684,25000,0.007241
chr3,5053318,5078692,5066020,25000,0.006836
chr3,5078693,5104283,5091402,25000,0.003706
chr3,5104284,5130299,5117402,25000,0.008304
chr3,5130300,5156462,5143316,25000,0.008232
chr3,5156463,5182014,5169236,25000,0.007559
chr3,5182015,5208307,5195419,25000,0.006395
chr3,5208308,5234217,5221330,25000,0.009455
chr3,5234218,5261322,5247424,25000,0.008262
chr3,5261323,5287833,5274167,25000,0.00996
chr3,5287834,5313439,5300554,25000,0.004868
chr3,5313440,5338847,5326170,25000,0.006946
chr3,5338848,5364293,5351530,25000,0.005528
chr3,5364294,5389652,5376904,25000,0.006785
chr3,5389653,5415467,5402438,25000,0.008143
chr3,5415468,5441089,5428222,25000,0.008989
chr3,5441090,5466395,5453786,25000,0.00415
chr3,5466396,5491531,5478957,25000,0.002942
chr3,5491532,5516800,5504145,25000,0.003639
chr3,5516801,5542153,5529458,25000,0.004539
chr3,5542154,5567578,5554840,25000,0.007266
chr3,5567579,5592975,5580326,25000,0.006997
chr3,5592976,5618782,5605716,25000,0.004713
chr3,5618783,5644452,5631563,25000,0.006314
chr3,5644453,5669932,5657145,25000,0.005189
chr3,5669933,5695378,5682660,25000,0.00534
chr3,5695379,5724314,5708406,25000,0.009097
chr3,5724315,5749800,5737047,25000,0.008681
chr3,5749801,5775479,5762598,25000,0.008411
chr3,5775480,5800827,5788106,25000,0.005523
chr3,5800828,5826401,5813610,25000,0.010202
