scaffold,start,end,mid,sites,pi_Hti
scaffold_29,524063,617826,553715,25000,0.023214
scaffold_29,617827,679954,650060,25000,0.028815
scaffold_29,679955,714366,696199,25000,0.018797
scaffold_29,714367,762110,740103,25000,0.020756
scaffold_29,762112,788808,775780,25000,0.016721
scaffold_29,788809,822343,806127,25000,0.011615
scaffold_29,822344,855083,838814,25000,0.017459
scaffold_29,855084,894416,872841,25000,0.018843
scaffold_29,894417,951567,923845,25000,0.012257
scaffold_29,951568,982730,967120,25000,0.015716
scaffold_29,982731,1038530,1016404,25000,0.022263
scaffold_29,1038531,1254700,1162213,25000,0.025046
scaffold_29,1254701,1403993,1302303,25000,0.010491
scaffold_29,1403994,1501574,1459356,25000,0.023065
scaffold_29,1501575,1561118,1533397,25000,0.021669
scaffold_29,1561121,1610213,1587623,25000,0.018157
scaffold_29,1610214,1658268,1635254,25000,0.019257
scaffold_29,1658270,1690418,1673603,25000,0.02039
scaffold_29,1690419,1728635,1706122,25000,0.020139
scaffold_29,1728637,1866382,1794451,25000,0.028383
scaffold_29,1866383,1905423,1887993,25000,0.013715
scaffold_29,1905424,1946652,1928077,25000,0.019081
scaffold_29,1946653,1987465,1968370,25000,0.021837
scaffold_29,1987466,2020861,2005131,25000,0.028276
scaffold_29,2020866,2051149,2036132,25000,0.013864
scaffold_29,2051150,2079875,2066075,25000,0.01393
scaffold_29,2079876,2110753,2096292,25000,0.013979
scaffold_29,2110755,2150625,2131250,25000,0.014806
scaffold_29,2150626,2179467,2165390,25000,0.017103
scaffold_29,2179468,2233438,2202592,25000,0.020635
scaffold_29,2233439,2268258,2251268,25000,0.018576
scaffold_29,2268259,2298566,2283533,25000,0.017058
scaffold_30,89237,275543,219350,25000,0.018544
scaffold_30,275544,345392,307061,25000,0.029005
scaffold_30,345393,643836,428097,25000,0.026466
scaffold_30,643837,733826,716096,25000,0.00581
scaffold_30,733827,1008843,849510,25000,0.017817
scaffold_30,1008844,1392011,1324869,25000,0.02494
scaffold_30,1392012,1487151,1464108,25000,0.017067
scaffold_30,1487152,1521945,1505172,25000,0.008252
scaffold_30,1521946,1984873,1724001,25000,0.023178
scaffold_30,1984874,2092853,2070064,25000,0.027043
scaffold_30,2092854,2161230,2115003,25000,0.024301
scaffold_30,2161231,2229043,2201250,25000,0.026982
scaffold_30,2229044,2292672,2268556,24204,0.01942
scaffold_31,13927,546336,312233,25000,0.017695
scaffold_31,546339,676482,606400,25000,0.021754
scaffold_31,676483,705921,690963,25000,0.012799
scaffold_31,705922,737986,721194,25000,0.011367
scaffold_31,737987,766720,752197,25000,0.010031
scaffold_31,766721,801981,785198,25000,0.008417
scaffold_31,801982,833713,818036,25000,0.011913
scaffold_31,833714,906983,866072,25000,0.020057
scaffold_31,906984,967136,945275,25000,0.010511
scaffold_31,967137,1005745,984922,25000,0.008962
scaffold_31,1005746,1039913,1022777,25000,0.009686
scaffold_31,1039914,1075577,1056216,25000,0.008443
scaffold_31,1075578,1117029,1099908,25000,0.009157
scaffold_31,1117030,1147075,1131934,25000,0.0128
scaffold_31,1147076,1178140,1162355,25000,0.009844
scaffold_31,1178141,1207809,1193121,25000,0.009517
scaffold_31,1207810,1238670,1222812,25000,0.016973
scaffold_31,1238672,1270008,1254950,25000,0.016176
scaffold_31,1270009,1312704,1292640,25000,0.011256
scaffold_31,1312705,1353878,1335345,25000,0.012015
scaffold_31,1353879,1391059,1370988,25000,0.01169
scaffold_31,1391060,1430255,1412512,25000,0.016207
scaffold_31,1430256,1479787,1452034,25000,0.006856
scaffold_31,1479788,1533495,1504084,25000,0.014555
scaffold_31,1533496,1566033,1551227,25000,0.020533
scaffold_31,1566034,1602526,1581410,25000,0.009697
scaffold_31,1602527,1633338,1617530,25000,0.011111
scaffold_31,1633339,1784720,1730041,25000,0.012583
scaffold_31,1784721,1818817,1802629,25000,0.007219
scaffold_32,1477,29636,15467,25000,0.004093
scaffold_32,29637,57299,43474,25000,0.00324
scaffold_32,57300,86256,71955,25000,0.0038
scaffold_32,86257,113423,99700,25000,0.004419
scaffold_32,113424,141883,127150,25000,0.003847
scaffold_32,141884,171712,156544,25000,0.004554
scaffold_32,171713,201672,187031,25000,0.004989
scaffold_32,201673,235776,218691,25000,0.0044
scaffold_32,235777,266369,250341,25000,0.004723
scaffold_32,266370,296777,280478,25000,0.008783
scaffold_32,296778,324711,310969,25000,0.008511
scaffold_32,324712,357666,339929,25000,0.005807
scaffold_32,357667,412069,393942,25000,0.005627
scaffold_32,412070,461164,426956,25000,0.00429
scaffold_32,461165,490062,475711,25000,0.004051
scaffold_32,490063,517840,504102,25000,0.004897
scaffold_32,517841,546910,532270,25000,0.004929
scaffold_32,546911,574336,560720,25000,0.005691
scaffold_32,574337,601777,587834,25000,0.007703
scaffold_32,601778,649834,621261,25000,0.008444
scaffold_32,649835,680739,665783,25000,0.007383
scaffold_32,680740,715505,698578,25000,0.007441
scaffold_32,715506,743265,729300,25000,0.00723
scaffold_32,743266,771166,757450,25000,0.005821
scaffold_32,771167,802020,787752,25000,0.008373
scaffold_32,802021,867542,819343,25000,0.005844
scaffold_32,867543,895656,881969,25000,0.006484
scaffold_32,895657,944855,927004,25000,0.006564
scaffold_32,944856,975567,958685,25000,0.009879
scaffold_32,975568,1003726,990236,25000,0.013163
scaffold_32,1003727,1030844,1017192,25000,0.007329
scaffold_32,1030845,1069791,1047054,25000,0.004507
scaffold_32,1069792,1098293,1083785,25000,0.004901
scaffold_32,1098294,1126436,1112329,25000,0.004354
scaffold_32,1126437,1159198,1142739,25000,0.006543
scaffold_32,1159199,1187867,1173190,25000,0.004074
scaffold_32,1187868,1217406,1201929,25000,0.00482
scaffold_32,1217407,1247073,1232963,25000,0.002917
scaffold_32,1247074,1296763,1270004,25000,0.004786
scaffold_32,1296764,1331847,1315286,25000,0.003977
scaffold_32,1331848,1367020,1349608,25000,0.00468
scaffold_32,1367021,1412938,1388855,25000,0.006437
scaffold_32,1412940,1504560,1447792,25000,0.003227
scaffold_32,1504562,1533604,1518543,25000,0.004509
scaffold_32,1533605,1567244,1548472,25000,0.003169
scaffold_32,1567245,1597296,1582469,25000,0.00287
scaffold_32,1597297,1624244,1610751,25000,0.00366
scaffold_32,1624245,1651610,1637866,25000,0.008074
scaffold_32,1651611,1679057,1665247,25000,0.004113
scaffold_32,1679058,1713525,1698123,25000,0.009373
scaffold_32,1713526,1741402,1727429,25000,0.004061
scaffold_32,1741403,1786225,1758543,25000,0.007536
scaffold_32,1786226,1837432,1822791,25000,0.004206
scaffold_32,1837433,1889876,1870883,25000,0.00339
scaffold_32,1889877,1917804,1903979,25000,0.00883
scaffold_32,1917805,1968143,1942677,25000,0.005567
scaffold_32,1968144,2002520,1984567,25000,0.004796
scaffold_32,2002521,2040369,2023993,25000,0.003921
scaffold_32,2040370,2070651,2056273,25000,0.004296
scaffold_32,2070652,2119288,2105755,25000,0.005021
scaffold_32,2119289,2133759,2126347,13705,0.004782
scaffold_33,4692,33073,17864,25000,0.004781
scaffold_33,33074,59646,46420,25000,0.003617
scaffold_33,59647,85662,72673,25000,0.004363
scaffold_33,85664,121627,103344,25000,0.00661
scaffold_33,121628,153266,138338,25000,0.00892
scaffold_33,153267,183298,169034,25000,0.007461
scaffold_33,183299,209615,196503,25000,0.006067
scaffold_33,209616,240674,223165,25000,0.004879
scaffold_33,240675,267204,254067,25000,0.007256
scaffold_33,267205,304345,285961,25000,0.004851
scaffold_33,304346,348773,321506,25000,0.011667
scaffold_33,348774,379011,364004,25000,0.008753
scaffold_33,379012,408394,393934,25000,0.00818
scaffold_33,408395,440605,423470,25000,0.014894
scaffold_33,440606,468820,455061,25000,0.009816
scaffold_33,468821,497381,483933,25000,0.007399
scaffold_33,497382,542373,519466,25000,0.009885
scaffold_33,542374,574855,557744,25000,0.017986
scaffold_33,574856,620489,588337,25000,0.009284
scaffold_33,620490,665725,644674,25000,0.01955
scaffold_33,665726,707220,681605,25000,0.01
scaffold_33,707221,739238,724368,25000,0.009263
scaffold_33,739239,779075,761406,25000,0.022236
scaffold_33,779076,846152,805448,25000,0.01768
scaffold_33,846154,883015,868245,25000,0.021907
scaffold_33,883016,910923,897178,25000,0.009733
scaffold_33,910924,942025,925817,25000,0.007116
scaffold_33,942026,990510,967300,25000,0.01341
scaffold_33,990511,1028006,1007546,25000,0.012441
scaffold_33,1028007,1056504,1042501,25000,0.007533
scaffold_33,1056505,1085508,1071177,25000,0.009966
scaffold_33,1085509,1143985,1117893,25000,0.00599
scaffold_33,1143986,1171709,1157526,25000,0.005877
scaffold_33,1171710,1202628,1187558,25000,0.007283
scaffold_33,1202629,1235715,1218724,25000,0.010323
scaffold_33,1235716,1263585,1249821,25000,0.009694
scaffold_33,1263587,1293957,1279433,25000,0.014249
scaffold_33,1293958,1322480,1308419,25000,0.010606
scaffold_33,1322482,1352234,1337685,25000,0.004569
scaffold_33,1352235,1384547,1367984,25000,0.009461
scaffold_33,1384548,1417181,1401028,25000,0.012444
scaffold_33,1417182,1518812,1449381,25000,0.015369
scaffold_33,1518813,1590951,1564020,25000,0.021096
scaffold_33,1590952,1647806,1618563,25000,0.019704
scaffold_33,1647807,1866269,1779860,25000,0.025399
scaffold_33,1866270,1934494,1897207,25000,0.018245
scaffold_33,1934495,2103680,2046178,25000,0.024018
scaffold_33,2103681,2136385,2116315,19010,0.019403
scaffold_34,110507,277889,190550,25000,0.018228
scaffold_34,277890,518939,478371,25000,0.022724
scaffold_34,518940,559746,537353,25000,0.023192
scaffold_34,559747,614610,587933,25000,0.024962
scaffold_34,614611,706610,655777,25000,0.017236
scaffold_34,706612,750986,732934,25000,0.025368
scaffold_34,750987,801743,785253,25000,0.017633
scaffold_34,801744,830949,815551,25000,0.012757
scaffold_34,830950,905834,864527,25000,0.019957
scaffold_34,905835,1026967,975942,25000,0.028089
scaffold_34,1026968,1095973,1059225,25000,0.014447
scaffold_34,1095974,1199218,1143620,25000,0.023113
scaffold_34,1199219,1307516,1249686,25000,0.027658
scaffold_34,1307517,1452412,1386449,25000,0.030386
scaffold_34,1452413,1717165,1556665,25000,0.029498
scaffold_34,1717166,1867648,1790509,25000,0.034476
scaffold_34,1867649,1970663,1908119,25000,0.025182
scaffold_34,1970664,2114825,2055602,25000,0.023635
scaffold_35,4918,54249,32422,25000,0.004874
scaffold_35,54250,84474,69001,25000,0.00462
scaffold_35,84475,110765,97434,25000,0.002121
scaffold_35,110767,138953,124880,25000,0.00453
scaffold_35,138954,165976,152579,25000,0.005686
scaffold_35,165977,193382,179911,25000,0.005959
scaffold_35,193383,220490,206848,25000,0.008121
scaffold_35,220491,255655,239702,25000,0.005333
scaffold_35,255656,282644,268989,25000,0.003489
scaffold_35,282645,309602,296011,25000,0.004694
scaffold_35,309603,346196,326517,25000,0.005764
scaffold_35,346197,386255,365260,25000,0.006213
scaffold_35,386256,412948,399387,25000,0.007111
scaffold_35,412949,440187,426554,25000,0.00655
scaffold_35,440188,483958,467408,25000,0.006739
scaffold_35,483959,530065,510328,25000,0.007006
scaffold_35,530066,556793,543491,25000,0.005044
scaffold_35,556794,584029,570267,25000,0.005874
scaffold_35,584030,612099,598278,25000,0.003841
scaffold_35,612100,641078,626504,25000,0.007423
scaffold_35,641079,687847,664580,25000,0.00529
scaffold_35,687848,714890,701406,25000,0.007033
scaffold_35,714891,756249,732904,25000,0.006289
scaffold_35,756250,783780,769853,25000,0.012524
scaffold_35,783781,826084,809437,25000,0.008837
scaffold_35,826085,866063,849831,25000,0.010715
scaffold_35,866064,894334,879934,25000,0.005036
scaffold_35,894336,1150620,995536,25000,0.008703
scaffold_35,1150621,1179339,1164840,25000,0.016039
scaffold_35,1179340,1339922,1263882,25000,0.006086
scaffold_35,1339923,1416633,1379618,25000,0.008234
scaffold_35,1416634,1447230,1432514,25000,0.011048
scaffold_35,1447231,1474816,1460935,25000,0.008107
scaffold_35,1474817,1502402,1488623,25000,0.006857
scaffold_35,1502403,1530561,1516481,25000,0.006961
scaffold_35,1530562,1559312,1545098,25000,0.010071
scaffold_35,1559313,1589042,1573777,25000,0.007197
scaffold_35,1589043,1623523,1605832,25000,0.007047
scaffold_35,1623525,1651748,1637582,25000,0.009413
scaffold_35,1651749,1699185,1684792,25000,0.005426
scaffold_35,1699186,1727659,1713522,25000,0.008109
scaffold_35,1727660,1758626,1742930,25000,0.009796
scaffold_35,1758627,1790350,1773182,25000,0.009939
scaffold_35,1790351,1826060,1809062,25000,0.00958
scaffold_35,1826061,1859558,1843181,25000,0.023139
scaffold_35,1859559,1890592,1874869,25000,0.013361
scaffold_35,1890593,1925305,1906468,25000,0.012106
scaffold_35,1925306,1953107,1939220,25000,0.014734
scaffold_35,1953108,2005810,1988360,25000,0.011411
scaffold_35,2005811,2051054,2025582,25000,0.007763
scaffold_35,2051055,2096176,2078409,25000,0.006551
scaffold_35,2096177,2109750,2103009,11613,0.008402
scaffold_36,1,96145,46813,25000,0.022438
scaffold_36,96146,140862,117071,25000,0.018763
scaffold_36,140863,195332,160105,25000,0.019516
scaffold_36,195333,278739,236293,25000,0.025787
scaffold_36,278740,319203,300165,25000,0.030023
scaffold_36,319204,373284,349246,25000,0.012567
scaffold_36,373285,476493,443732,25000,0.017132
scaffold_36,476494,564794,506372,25000,0.02653
scaffold_36,564795,641107,605061,25000,0.029684
scaffold_36,641108,816500,751030,25000,0.006637
scaffold_36,816501,923657,851442,25000,0.013716
scaffold_36,923658,1085690,973583,25000,0.00834
scaffold_36,1085691,1146583,1122281,25000,0.012765
scaffold_36,1146584,1230389,1197070,25000,0.023497
scaffold_36,1230390,1304582,1274385,25000,0.029294
scaffold_36,1304583,1349266,1324946,25000,0.022842
scaffold_36,1349267,1902139,1509279,25000,0.013539
scaffold_36,1902140,2051775,1930884,14899,0.016152
scaffold_37,92474,127277,111884,25000,0.018765
scaffold_37,127278,154585,141001,25000,0.010689
scaffold_37,154586,220692,190950,25000,0.016479
scaffold_37,220693,259028,240081,25000,0.009843
scaffold_37,259029,292846,275339,25000,0.009656
scaffold_37,292847,320411,306575,25000,0.009083
scaffold_37,320412,354791,339230,25000,0.006021
scaffold_37,354792,382631,368696,25000,0.008213
scaffold_37,382632,409819,396186,25000,0.006609
scaffold_37,409820,443988,427902,25000,0.013354
scaffold_37,443989,484492,466241,25000,0.010151
scaffold_37,484493,533720,509122,25000,0.010405
scaffold_37,533721,560631,547227,25000,0.008431
scaffold_37,560634,589142,574555,25000,0.007861
scaffold_37,589143,616208,602630,25000,0.007324
scaffold_37,616209,643322,629759,25000,0.009354
scaffold_37,643323,671501,657090,25000,0.011594
scaffold_37,671502,704156,688884,25000,0.008421
scaffold_37,704157,734894,719146,25000,0.010116
scaffold_37,734895,774271,751603,25000,0.009527
scaffold_37,774272,811068,788162,25000,0.006804
scaffold_37,811070,855595,841775,25000,0.008681
scaffold_37,855596,896835,878737,25000,0.00757
scaffold_37,896836,930725,911733,25000,0.006466
scaffold_37,930726,964020,948988,25000,0.009113
scaffold_37,964021,991354,977846,25000,0.005023
scaffold_37,991355,1025969,1008637,25000,0.007551
scaffold_37,1025970,1057392,1042269,25000,0.004661
scaffold_37,1057393,1101106,1084075,25000,0.007875
scaffold_37,1101107,1130463,1115425,25000,0.005459
scaffold_37,1130464,1160962,1145832,25000,0.004877
scaffold_37,1160963,1190862,1175901,25000,0.012014
scaffold_37,1190866,1242567,1219349,25000,0.007829
scaffold_37,1242568,1270392,1256582,25000,0.0079
scaffold_37,1270393,1298522,1284310,25000,0.010377
scaffold_37,1298523,1332341,1315444,25000,0.016329
scaffold_37,1332342,1365652,1349019,25000,0.014882
scaffold_37,1365653,1393411,1379332,25000,0.016937
scaffold_37,1393412,1476708,1413984,25000,0.019293
scaffold_37,1476709,1512314,1494683,25000,0.01754
scaffold_37,1512315,1540478,1526241,25000,0.009721
scaffold_37,1540479,1575525,1559442,25000,0.017004
scaffold_37,1575526,1637246,1610393,25000,0.018422
scaffold_37,1637247,1665926,1651500,25000,0.013971
scaffold_37,1665927,1711915,1687645,25000,0.022389
scaffold_37,1711916,1746587,1730707,25000,0.02426
scaffold_37,1746588,1782492,1764492,25000,0.02355
scaffold_37,1782493,1813331,1797400,25000,0.020426
scaffold_37,1813332,1852364,1836057,25000,0.022582
scaffold_37,1852365,2002591,1888885,25000,0.022237
scaffold_37,2002592,2021375,2011471,11618,0.037601
scaffold_38,26,32809,16560,25000,0.013153
scaffold_38,32810,90277,58815,25000,0.021791
scaffold_38,90278,181946,114650,25000,0.020229
scaffold_38,181947,213279,197324,25000,0.02046
scaffold_38,213280,247617,231219,25000,0.015371
scaffold_38,247618,278217,263168,25000,0.014835
scaffold_38,278218,320850,297945,25000,0.016866
scaffold_38,320851,356883,337374,25000,0.011404
scaffold_38,356884,385278,370743,25000,0.013771
scaffold_38,385279,416739,401311,25000,0.014674
scaffold_38,416740,447064,431852,25000,0.017091
scaffold_38,447065,475899,461361,25000,0.013936
scaffold_38,475900,513114,494161,25000,0.010562
scaffold_38,513115,540381,527209,25000,0.012473
scaffold_38,540382,569553,555318,25000,0.006131
scaffold_38,569554,598065,584019,25000,0.007293
scaffold_38,598066,623400,610748,25000,0.00133
scaffold_38,623401,650789,636984,25000,0.004121
scaffold_38,650790,678345,664813,25000,0.008787
scaffold_38,678346,717171,692961,25000,0.008683
scaffold_38,717172,771735,747305,25000,0.006023
scaffold_38,771736,812814,790295,25000,0.008856
scaffold_38,812815,840298,826714,25000,0.008559
scaffold_38,840299,868647,854524,25000,0.007464
scaffold_38,868648,896488,882922,25000,0.006707
scaffold_38,896489,924081,910208,25000,0.006093
scaffold_38,924082,952400,937484,25000,0.006277
scaffold_38,952401,991427,967540,25000,0.015209
scaffold_38,991428,1098007,1020876,25000,0.008109
scaffold_38,1098008,1128636,1112868,25000,0.011574
scaffold_38,1128637,1158419,1142831,25000,0.013189
scaffold_38,1158420,1188526,1173044,25000,0.014149
scaffold_38,1188527,1218445,1203499,25000,0.012546
scaffold_38,1218446,1245698,1232366,25000,0.011247
scaffold_38,1245699,1299951,1275369,25000,0.005774
scaffold_38,1299952,1328253,1313734,25000,0.005281
scaffold_38,1328254,1366315,1346607,25000,0.006973
scaffold_38,1366316,1395839,1380397,25000,0.007604
scaffold_38,1395840,1425451,1411308,25000,0.011207
scaffold_38,1425452,1463263,1443739,25000,0.00427
scaffold_38,1463264,1491074,1477448,25000,0.004691
scaffold_38,1491075,1538096,1517873,25000,0.003413
scaffold_38,1538097,1568519,1554012,25000,0.00383
scaffold_38,1568520,1609553,1584895,25000,0.004301
scaffold_38,1609554,1638311,1623314,25000,0.006711
scaffold_38,1638313,1672578,1654660,25000,0.004446
scaffold_38,1672579,1702352,1687893,25000,0.005443
scaffold_38,1702353,1747019,1725364,25000,0.004147
scaffold_38,1747020,1790089,1767945,25000,0.003659
