scaffold,start,end,mid,sites,pi_Hrs
scaffold_5,5591041,5634096,5619920,25000,0.009481
scaffold_5,5634097,5660072,5647027,25000,0.010169
scaffold_5,5660073,5686368,5673183,25000,0.009623
scaffold_5,5686369,5712863,5699787,25000,0.01013
scaffold_5,5712864,5738706,5725839,25000,0.007619
scaffold_5,5738707,5764173,5751516,25000,0.005732
scaffold_5,5764174,5789348,5776759,25000,0.001467
scaffold_5,5789349,5814856,5802161,25000,0.002318
scaffold_5,5814857,5840036,5827452,25000,0.002959
scaffold_5,5840037,5865284,5852631,25000,0.002688
scaffold_5,5865285,5890770,5878005,25000,0.005415
scaffold_5,5890771,5918101,5903895,25000,0.00548
scaffold_5,5918102,5947193,5932994,25000,0.01421
scaffold_5,5947194,5973518,5960612,25000,0.007036
scaffold_5,5973519,5999901,5986623,25000,0.005411
scaffold_5,5999902,6029678,6014745,25000,0.008841
scaffold_5,6029679,6059950,6046514,25000,0.005976
scaffold_5,6059951,6085637,6072634,25000,0.003415
scaffold_5,6085638,6141195,6106116,25000,0.00619
scaffold_5,6141196,6167654,6154597,25000,0.005555
scaffold_5,6167655,6193469,6180645,25000,0.003861
scaffold_5,6193470,6218662,6206042,25000,0.001509
scaffold_5,6218663,6243859,6231309,25000,0.001886
scaffold_5,6243860,6269287,6256477,25000,0.00202
scaffold_5,6269288,6294834,6281987,25000,0.002961
scaffold_5,6294835,6320232,6307437,25000,0.004525
scaffold_5,6320233,6347745,6333644,25000,0.006659
scaffold_5,6347746,6374258,6360927,25000,0.00895
scaffold_5,6374259,6399708,6386990,25000,0.007486
scaffold_5,6399709,6425174,6412493,25000,0.005428
scaffold_5,6425175,6450469,6437887,25000,0.00573
scaffold_5,6450470,6475527,6463003,25000,0.001784
scaffold_5,6475528,6500666,6488111,25000,0.00118
scaffold_5,6500667,6525686,6513170,25000,0.001452
scaffold_5,6525687,6550734,6538203,25000,0.002672
scaffold_5,6550735,6575849,6563285,25000,0.002309
scaffold_5,6575850,6600951,6588418,25000,0.002031
scaffold_5,6600952,6626248,6613567,25000,0.003328
scaffold_5,6626249,6651557,6638853,25000,0.00355
scaffold_5,6651558,6676923,6664264,25000,0.00127
scaffold_5,6676924,6701964,6689447,25000,0.001206
scaffold_5,6701965,6726994,6714477,25000,0.001421
scaffold_5,6726995,6752074,6739538,25000,0.002551
scaffold_5,6752075,6777100,6764584,25000,0.000748
scaffold_5,6777101,6802239,6789672,25000,0.002009
scaffold_5,6802240,6827355,6814796,25000,0.002371
scaffold_5,6827356,6852610,6839957,25000,0.001291
scaffold_5,6852611,6877745,6865177,25000,0.002199
scaffold_5,6877746,6903272,6890303,25000,0.001384
scaffold_5,6903273,6928848,6916143,25000,0.003065
scaffold_5,6928849,6954144,6941552,25000,0.001558
scaffold_5,6954145,6964875,6959510,10385,0.005652
scaffold_6,2945,32699,17927,25000,0.000923
scaffold_6,32700,58263,45537,25000,0.002258
scaffold_6,58264,83546,70961,25000,0.002722
scaffold_6,83547,136896,100548,25000,0.004516
scaffold_6,136897,162101,149539,25000,0.003204
scaffold_6,162102,187263,174669,25000,0.002489
scaffold_6,187264,212315,199787,25000,0.003839
scaffold_6,212316,237728,225183,25000,0.003719
scaffold_6,237729,262742,250235,25000,0.001212
scaffold_6,262743,288130,275450,25000,0.00487
scaffold_6,288131,313729,300744,25000,0.003154
scaffold_6,313730,338917,326249,25000,0.000855
scaffold_6,338918,384912,353701,25000,0.006215
scaffold_6,384913,423484,399906,25000,0.013654
scaffold_6,423485,450464,437554,25000,0.006483
scaffold_6,450465,476151,463479,25000,0.004691
scaffold_6,476152,501394,488752,25000,0.002406
scaffold_6,501395,526922,514090,25000,0.003542
scaffold_6,526923,552813,539935,25000,0.005434
scaffold_6,552814,578057,565510,25000,0.003038
scaffold_6,578058,610404,593430,25000,0.002278
scaffold_6,610405,635432,622919,25000,0.001439
scaffold_6,635433,660820,648006,25000,0.001863
scaffold_6,660821,685866,673332,25000,0.003377
scaffold_6,685867,711271,698540,25000,0.003258
scaffold_6,711272,736481,723881,25000,0.003387
scaffold_6,736482,761760,749153,25000,0.003598
scaffold_6,761761,787173,774376,25000,0.003259
scaffold_6,787174,813041,799952,25000,0.010491
scaffold_6,813042,848055,831907,25000,0.011273
scaffold_6,848056,873371,860745,25000,0.007619
scaffold_6,873372,898479,885931,25000,0.001954
scaffold_6,898480,923583,911010,25000,0.0017
scaffold_6,923584,948876,936229,25000,0.001935
scaffold_6,948877,974222,961436,25000,0.002497
scaffold_6,974223,1004404,990829,25000,0.009094
scaffold_6,1004405,1029534,1016971,25000,0.002222
scaffold_6,1029535,1054609,1042063,25000,0.001752
scaffold_6,1054610,1081316,1067807,25000,0.009557
scaffold_6,1081317,1107285,1094439,25000,0.004378
scaffold_6,1107286,1132340,1119811,25000,0.001727
scaffold_6,1132341,1159086,1145117,25000,0.001578
scaffold_6,1159087,1187849,1173691,25000,0.00832
scaffold_6,1187850,1230514,1213112,25000,0.00536
scaffold_6,1230515,1267334,1250216,25000,0.006784
scaffold_6,1267335,1304963,1281390,25000,0.007608
scaffold_6,1304964,1331185,1318451,25000,0.002888
scaffold_6,1331186,1357215,1343886,25000,0.004599
scaffold_6,1357216,1382448,1369903,25000,0.003131
scaffold_6,1382449,1407528,1394961,25000,0.002232
scaffold_6,1407529,1436512,1422919,25000,0.008474
scaffold_6,1436513,1461971,1449285,25000,0.003733
scaffold_6,1461972,1487935,1474962,25000,0.010404
scaffold_6,1487936,1532720,1504179,25000,0.006748
scaffold_6,1532722,1606596,1570728,25000,0.004042
scaffold_6,1606597,1634120,1620202,25000,0.00804
scaffold_6,1634121,1671850,1648421,25000,0.002291
scaffold_6,1671851,1701365,1684758,25000,0.005621
scaffold_6,1701366,1782539,1718881,25000,0.008286
scaffold_6,1782540,1808469,1795679,25000,0.004897
scaffold_6,1808470,1861130,1825514,25000,0.010114
scaffold_6,1861131,1890517,1877323,25000,0.005673
scaffold_6,1890518,1917451,1903865,25000,0.008601
scaffold_6,1917452,1942843,1930176,25000,0.005625
scaffold_6,1942844,1967967,1955431,25000,0.002399
scaffold_6,1967968,1993047,1980501,25000,0.001292
scaffold_6,1993048,2018397,2005673,25000,0.002908
scaffold_6,2018398,2044104,2031225,25000,0.010149
scaffold_6,2044105,2079152,2058178,25000,0.007747
scaffold_6,2079153,2117314,2093510,25000,0.009192
scaffold_6,2117315,2146378,2131909,25000,0.008556
scaffold_6,2146379,2215459,2162468,25000,0.008772
scaffold_6,2215460,2271252,2249440,25000,0.0091
scaffold_6,2271253,2297998,2284594,25000,0.004825
scaffold_6,2297999,2325959,2312118,25000,0.006672
scaffold_6,2325960,2352369,2339148,25000,0.00899
scaffold_6,2352370,2378364,2365311,25000,0.005677
scaffold_6,2378365,2403895,2391124,25000,0.00445
scaffold_6,2403896,2429873,2416841,25000,0.005179
scaffold_6,2429874,2455077,2442460,25000,0.004713
scaffold_6,2455078,2480425,2467702,25000,0.002953
scaffold_6,2480426,2506957,2493737,25000,0.004996
scaffold_6,2506958,2533661,2520218,25000,0.00497
scaffold_6,2533662,2559282,2546375,25000,0.004214
scaffold_6,2559283,2585121,2572114,25000,0.004321
scaffold_6,2585122,2612016,2598285,25000,0.003302
scaffold_6,2612017,2638157,2624948,25000,0.004045
scaffold_6,2638158,2686177,2659197,25000,0.023037
scaffold_6,2686178,2737799,2707750,25000,0.017979
scaffold_6,2737800,2880224,2781982,25000,0.006772
scaffold_6,2880225,2905702,2893041,25000,0.006957
scaffold_6,2905703,2931661,2918727,25000,0.007527
scaffold_6,2931663,2960994,2946654,25000,0.001772
scaffold_6,2960995,2988772,2974084,25000,0.008295
scaffold_6,2988773,3015502,3002075,25000,0.008939
scaffold_6,3015503,3046511,3030335,25000,0.017243
scaffold_6,3046512,3072120,3059441,25000,0.00785
scaffold_6,3072121,3098410,3085525,25000,0.00361
scaffold_6,3098411,3123782,3111059,25000,0.003929
scaffold_6,3123783,3149132,3136481,25000,0.005926
scaffold_6,3149133,3174600,3161994,25000,0.00237
scaffold_6,3174601,3200211,3187284,25000,0.004212
scaffold_6,3200212,3227097,3213888,25000,0.005824
scaffold_6,3227098,3469813,3304902,25000,0.010018
scaffold_6,3469814,3532056,3498768,25000,0.012121
scaffold_6,3532057,3557558,3544917,25000,0.005259
scaffold_6,3557559,3582790,3570171,25000,0.001996
scaffold_6,3582791,3608000,3595381,25000,0.004806
scaffold_6,3608001,3634835,3621556,25000,0.006474
scaffold_6,3634836,3660432,3647609,25000,0.00857
scaffold_6,3660433,3702314,3674954,25000,0.004778
scaffold_6,3702315,3728332,3715502,25000,0.00787
scaffold_6,3728333,3754299,3741628,25000,0.008959
scaffold_6,3754300,3784131,3769245,25000,0.013645
scaffold_6,3784132,3809607,3796919,25000,0.003365
scaffold_6,3809608,3841508,3827443,25000,0.011248
scaffold_6,3841509,3867172,3854291,25000,0.010766
scaffold_6,3867173,3892221,3879707,25000,0.00165
scaffold_6,3892222,3917549,3904819,25000,0.001082
scaffold_6,3917550,3942629,3930093,25000,0.001605
scaffold_6,3942630,3967664,3955143,25000,0.001524
scaffold_6,3967665,3992851,3980271,25000,0.002002
scaffold_6,3992852,4023953,4007393,25000,0.007012
scaffold_6,4023954,4061458,4040935,25000,0.011506
scaffold_6,4061459,4087362,4074511,25000,0.004588
scaffold_6,4087363,4114923,4100881,25000,0.005057
scaffold_6,4114924,4140207,4127569,25000,0.002478
scaffold_6,4140208,4167083,4153181,25000,0.010136
scaffold_6,4167084,4212442,4189278,25000,0.007828
scaffold_6,4212443,4238400,4225598,25000,0.00497
scaffold_6,4238401,4265475,4251982,25000,0.008022
scaffold_6,4265476,4291917,4279073,25000,0.006276
scaffold_6,4291918,4316946,4304432,25000,0.001961
scaffold_6,4316947,4342839,4329747,25000,0.004427
scaffold_6,4342840,4377628,4359117,25000,0.00529
scaffold_6,4377629,4456600,4420756,25000,0.011752
scaffold_6,4456601,4485409,4471791,25000,0.011875
scaffold_6,4485410,4516543,4500020,25000,0.010216
scaffold_6,4516544,4542638,4529730,25000,0.007422
scaffold_6,4542639,4568642,4555608,25000,0.00733
scaffold_6,4568643,4594519,4581562,25000,0.004165
scaffold_6,4594520,4620952,4607878,25000,0.006255
scaffold_6,4620953,4647935,4634440,25000,0.007933
scaffold_6,4647936,4674674,4661075,25000,0.009213
scaffold_6,4674675,4700526,4687619,25000,0.008156
scaffold_6,4700527,4727611,4714516,25000,0.009791
scaffold_6,4727612,4759822,4741709,25000,0.006127
scaffold_6,4759823,4788825,4774282,25000,0.011969
scaffold_6,4788826,4816400,4802169,25000,0.009252
scaffold_6,4816401,4848037,4830688,25000,0.011355
scaffold_6,4848038,4881440,4868342,25000,0.013572
scaffold_6,4881441,4907404,4894519,25000,0.009392
scaffold_6,4907405,4932677,4920099,25000,0.00217
scaffold_6,4932678,4958106,4945359,25000,0.002478
scaffold_6,4958107,4985490,4972303,25000,0.004069
scaffold_6,4985491,5011108,4998279,25000,0.00624
scaffold_6,5011109,5036824,5023853,25000,0.007901
scaffold_6,5036825,5063158,5050446,25000,0.004513
scaffold_6,5063159,5089739,5076743,25000,0.002985
scaffold_6,5089740,5114946,5102348,25000,0.003679
scaffold_6,5114947,5140358,5127669,25000,0.004331
scaffold_6,5140359,5166236,5153307,25000,0.005175
scaffold_6,5166237,5191498,5178902,25000,0.002289
scaffold_6,5191499,5217012,5204420,25000,0.001904
scaffold_6,5217013,5250609,5234716,25000,0.001893
scaffold_6,5250610,5277311,5264267,25000,0.00523
scaffold_6,5277312,5303226,5290513,25000,0.002431
scaffold_6,5303227,5328575,5315818,25000,0.001705
scaffold_6,5328576,5354428,5341368,25000,0.002812
scaffold_6,5354429,5380132,5367130,25000,0.002657
scaffold_6,5380133,5406186,5393330,25000,0.006448
scaffold_6,5406187,5431503,5418871,25000,0.002527
scaffold_6,5431504,5457654,5444458,25000,0.003843
scaffold_6,5457655,5483131,5470399,25000,0.003763
scaffold_6,5483132,5508965,5496118,25000,0.004482
scaffold_6,5508966,5535149,5521917,25000,0.003416
scaffold_6,5535150,5562322,5548197,25000,0.003567
scaffold_6,5562323,5589449,5576125,25000,0.004682
scaffold_6,5589458,5615358,5602464,25000,0.00652
scaffold_6,5615359,5640459,5627917,25000,0.001601
scaffold_6,5640460,5666195,5653028,25000,0.003707
scaffold_6,5666196,5691436,5678841,25000,0.002726
scaffold_6,5691437,5716574,5704008,25000,0.001736
scaffold_6,5716575,5741919,5729128,25000,0.002862
scaffold_6,5741920,5767145,5754519,25000,0.004564
scaffold_6,5767146,5792755,5780010,25000,0.006365
scaffold_6,5792756,5818009,5805389,25000,0.002397
scaffold_6,5818010,5844416,5831042,25000,0.006126
scaffold_6,5844417,5870049,5857404,25000,0.003201
scaffold_6,5870050,5895701,5882834,25000,0.006374
scaffold_6,5895702,5921085,5908337,25000,0.002787
scaffold_6,5921086,5946751,5933935,25000,0.00472
scaffold_6,5946752,5973799,5960052,25000,0.002082
scaffold_6,5973800,5999221,5986555,25000,0.001425
scaffold_6,5999222,6024852,6011888,25000,0.003736
scaffold_6,6024853,6060466,6038756,25000,0.007575
scaffold_6,6060467,6106854,6081928,25000,0.005741
scaffold_6,6106855,6134931,6120887,25000,0.010548
scaffold_6,6134932,6161051,6148105,25000,0.007094
scaffold_6,6161052,6187436,6174350,25000,0.002997
scaffold_7,446,25917,13317,25000,0.00244
scaffold_7,25918,51194,38539,25000,0.002876
scaffold_7,51195,76316,63746,25000,0.001802
scaffold_7,76317,101539,88964,25000,0.002554
scaffold_7,101540,126686,114120,25000,0.001712
scaffold_7,126687,151900,139264,25000,0.00129
scaffold_7,151901,178983,166316,25000,0.000963
scaffold_7,178984,204098,191539,25000,0.003009
scaffold_7,204099,229569,216811,25000,0.005092
scaffold_7,229570,255218,242184,25000,0.00336
scaffold_7,255219,284762,269503,25000,0.001733
scaffold_7,284763,309838,297304,25000,0.00115
scaffold_7,309839,335172,322471,25000,0.005128
scaffold_7,335173,360749,347872,25000,0.00728
scaffold_7,360750,387200,374065,25000,0.006568
scaffold_7,387201,412640,399873,25000,0.003395
scaffold_7,412641,437856,425274,25000,0.002855
scaffold_7,437857,462960,450403,25000,0.002299
scaffold_7,462961,487989,475485,25000,0.001246
scaffold_7,487990,513435,500851,25000,0.003008
scaffold_7,513436,538547,525998,25000,0.002318
scaffold_7,538548,563923,551170,25000,0.003503
scaffold_7,563924,590430,577159,25000,0.007378
scaffold_7,590431,615503,602974,25000,0.001559
scaffold_7,615504,640606,628045,25000,0.002095
scaffold_7,640607,665629,653115,25000,0.000902
scaffold_7,665630,690728,678160,25000,0.001638
scaffold_7,690729,716304,703576,25000,0.002961
scaffold_7,716305,741477,728857,25000,0.001715
scaffold_7,741478,766896,754143,25000,0.003317
scaffold_7,766897,792103,779488,25000,0.002861
scaffold_7,792104,817384,804760,25000,0.004152
scaffold_7,817385,842550,829991,25000,0.002384
scaffold_7,842551,867909,855157,25000,0.003101
scaffold_7,867910,893950,880756,25000,0.004577
scaffold_7,893951,919777,906723,25000,0.006103
scaffold_7,919778,945072,932470,25000,0.003365
scaffold_7,945073,970320,957712,25000,0.003133
scaffold_7,970321,996649,983292,25000,0.006039
scaffold_7,996650,1022191,1009388,25000,0.004204
scaffold_7,1022192,1048020,1035231,25000,0.003611
scaffold_7,1048021,1073748,1060903,25000,0.006371
scaffold_7,1073749,1101894,1087542,25000,0.007654
scaffold_7,1101895,1127091,1114532,25000,0.00351
scaffold_7,1127092,1152575,1139701,25000,0.002239
scaffold_7,1152576,1177683,1165123,25000,0.001889
scaffold_7,1177684,1202846,1190280,25000,0.002782
scaffold_7,1202847,1228172,1215479,25000,0.004463
scaffold_7,1228173,1253802,1241074,25000,0.006854
scaffold_7,1253803,1279502,1266816,25000,0.003367
scaffold_7,1279503,1304987,1292277,25000,0.003939
scaffold_7,1304988,1330085,1317530,25000,0.001798
scaffold_7,1330086,1355327,1342690,25000,0.002931
scaffold_7,1355328,1381246,1368319,25000,0.003068
scaffold_7,1381247,1406829,1394117,25000,0.005083
scaffold_7,1406830,1432188,1419491,25000,0.004054
scaffold_7,1432189,1457626,1444791,25000,0.005093
scaffold_7,1457628,1484827,1471806,25000,0.007264
scaffold_7,1484828,1510774,1497700,25000,0.004623
scaffold_7,1510775,1536599,1523902,25000,0.004901
scaffold_7,1536600,1561957,1549341,25000,0.002373
scaffold_7,1561958,1588173,1574862,25000,0.005908
scaffold_7,1588174,1613848,1601107,25000,0.005808
scaffold_7,1613849,1638991,1626424,25000,0.002411
scaffold_7,1638992,1664992,1651931,25000,0.003863
scaffold_7,1664993,1690183,1677593,25000,0.00236
scaffold_7,1690184,1715315,1702776,25000,0.002724
scaffold_7,1715316,1740501,1727911,25000,0.002435
scaffold_7,1740502,1765794,1753137,25000,0.003641
scaffold_7,1765795,1791173,1778545,25000,0.002837
scaffold_7,1791174,1817602,1804180,25000,0.001902
scaffold_7,1817603,1842971,1830343,25000,0.003169
scaffold_7,1842972,1868352,1855708,25000,0.005606
scaffold_7,1868353,1893894,1881137,25000,0.003811
scaffold_7,1893895,1919083,1906537,25000,0.00171
scaffold_7,1919084,1944794,1931880,25000,0.005516
scaffold_7,1944795,1970730,1957795,25000,0.005782
scaffold_7,1970731,1995948,1983364,25000,0.004086
scaffold_7,1995949,2021053,2008499,25000,0.001525
scaffold_7,2021054,2046161,2033598,25000,0.002196
scaffold_7,2046162,2071272,2058709,25000,0.001269
scaffold_7,2071273,2097936,2084916,25000,0.001756
scaffold_7,2097937,2123072,2110518,25000,0.003285
scaffold_7,2123073,2148333,2135738,25000,0.002906
scaffold_7,2148334,2173420,2160891,25000,0.001636
scaffold_7,2173421,2198517,2185974,25000,0.002855
scaffold_7,2198518,2223730,2211107,25000,0.002389
scaffold_7,2223731,2249439,2236437,25000,0.006001
scaffold_7,2249440,2275702,2262714,25000,0.007446
scaffold_7,2275703,2300825,2288271,25000,0.001637
scaffold_7,2300826,2326270,2313500,25000,0.003132
scaffold_7,2326271,2351824,2339075,25000,0.003471
scaffold_7,2351825,2377112,2364453,25000,0.002513
scaffold_7,2377113,2412101,2394757,25000,0.002246
scaffold_7,2412102,2438307,2425017,25000,0.003556
scaffold_7,2438308,2464938,2451355,25000,0.004106
scaffold_7,2464939,2506448,2485887,25000,0.003918
scaffold_7,2506449,2543960,2527775,25000,0.007192
scaffold_7,2543961,2569600,2556719,25000,0.002603
scaffold_7,2569601,2595725,2582695,25000,0.007413
scaffold_7,2595726,2622896,2608846,25000,0.00872
scaffold_7,2622897,2648398,2635715,25000,0.004438
scaffold_7,2648399,2675988,2661445,25000,0.007279
scaffold_7,2675989,2702545,2689708,25000,0.006797
scaffold_7,2702546,2727982,2715381,25000,0.001862
scaffold_7,2727983,2753529,2740784,25000,0.003387
scaffold_7,2753530,2779073,2766276,25000,0.004196
scaffold_7,2779074,2804792,2791940,25000,0.002876
scaffold_7,2804793,2830902,2817701,25000,0.005649
scaffold_7,2830903,2856152,2843483,25000,0.003586
scaffold_7,2856153,2881477,2868928,25000,0.002558
scaffold_7,2881478,2906706,2894084,25000,0.002082
scaffold_7,2906707,2932071,2919466,25000,0.001792
scaffold_7,2932072,2958076,2944805,25000,0.002561
scaffold_7,2958077,2983289,2970670,25000,0.003547
scaffold_7,2983290,3008413,2995829,25000,0.001819
scaffold_7,3008414,3033535,3020994,25000,0.001797
scaffold_7,3033536,3058988,3046297,25000,0.00149
scaffold_7,3058989,3084329,3071702,25000,0.00216
scaffold_7,3084330,3109621,3096924,25000,0.003034
scaffold_7,3109622,3135384,3122415,25000,0.003335
scaffold_7,3135385,3160867,3148239,25000,0.003298
scaffold_7,3160868,3186046,3173453,25000,0.003798
scaffold_7,3186047,3211325,3198642,25000,0.002583
scaffold_7,3211326,3236743,3224078,25000,0.003855
scaffold_7,3236744,3261995,3249408,25000,0.002929
scaffold_7,3261996,3287886,3274793,25000,0.004357
scaffold_7,3287887,3314359,3301185,25000,0.004385
scaffold_7,3314360,3341136,3327422,25000,0.004687
scaffold_7,3341137,3367353,3354186,25000,0.004288
scaffold_7,3367354,3393125,3380359,25000,0.005397
scaffold_7,3393126,3418864,3405891,25000,0.00755
scaffold_7,3418865,3444060,3431494,25000,0.001622
scaffold_7,3444061,3471414,3457107,25000,0.003985
