scaffold,start,end,mid,sites,pi_Ass
scaffold_3,8915803,8941781,8928918,25000,0.008773
scaffold_3,8941782,8970020,8957095,25000,0.006046
scaffold_3,8970021,9006861,8989731,25000,0.005971
scaffold_3,9006862,9032229,9019576,25000,0.006231
scaffold_3,9032230,9058096,9045378,25000,0.007644
scaffold_3,9058097,9085295,9071451,25000,0.014198
scaffold_3,9085296,9111589,9098573,25000,0.015125
scaffold_3,9111590,9154861,9127077,25000,0.013929
scaffold_3,9154862,9180482,9167751,25000,0.008984
scaffold_3,9180483,9205726,9193093,25000,0.005019
scaffold_3,9205727,9234975,9219484,25000,0.009245
scaffold_3,9234976,9260203,9247617,25000,0.002357
scaffold_3,9260204,9288125,9275085,25000,0.007509
scaffold_3,9288126,9313893,9301252,25000,0.008925
scaffold_3,9313894,9339200,9326580,25000,0.001698
scaffold_3,9339201,9365410,9352136,25000,0.003287
scaffold_3,9365411,9391228,9378167,25000,0.009592
scaffold_3,9391229,9417398,9404107,25000,0.009681
scaffold_3,9417399,9447470,9432081,25000,0.01304
scaffold_3,9447471,9481098,9465944,25000,0.008942
scaffold_3,9481099,9507255,9494337,25000,0.007677
scaffold_3,9507256,9540569,9523324,25000,0.013029
scaffold_3,9540570,9569912,9555248,25000,0.019389
scaffold_3,9569913,9598662,9584470,25000,0.01192
scaffold_3,9598663,9671014,9629941,25000,0.014669
scaffold_3,9671015,9734727,9701623,25000,0.025369
scaffold_3,9734728,9790366,9769516,25000,0.012771
scaffold_3,9790367,9817160,9803810,25000,0.012183
scaffold_3,9817161,9843630,9830446,25000,0.008108
scaffold_3,9843631,9869874,9856834,25000,0.007843
scaffold_3,9869875,9897621,9883760,25000,0.00807
scaffold_3,9897622,9924358,9911023,25000,0.011877
scaffold_3,9924359,9953797,9938433,25000,0.012591
scaffold_3,9953798,9978920,9966357,25000,0.00486
scaffold_3,9978921,10005924,9992225,25000,0.011834
scaffold_3,10005925,10035891,10020368,25000,0.011677
scaffold_3,10035892,10061917,10049128,25000,0.008472
scaffold_3,10061918,10088133,10075090,25000,0.009767
scaffold_3,10088134,10113203,10100659,25000,0.001082
scaffold_3,10113204,10138604,10125865,25000,0.002996
scaffold_3,10138605,10166398,10152741,25000,0.002209
scaffold_3,10166399,10198661,10181309,25000,0.010546
scaffold_3,10198662,10226293,10213192,25000,0.010243
scaffold_3,10226294,10261384,10246022,25000,0.012757
scaffold_3,10261385,10289372,10275043,25000,0.017936
scaffold_3,10289373,10343469,10310678,25000,0.019287
scaffold_3,10343470,10374824,10358213,25000,0.015918
scaffold_3,10374825,10449890,10420413,25000,0.015316
scaffold_3,10449891,10492694,10470354,25000,0.015262
scaffold_3,10492695,10535441,10515189,25000,0.01465
scaffold_3,10535442,10561601,10548750,25000,0.009109
scaffold_3,10561602,10587239,10574514,25000,0.005048
scaffold_3,10587240,10613277,10600166,25000,0.010323
scaffold_3,10613278,10644559,10629247,25000,0.013377
scaffold_3,10644560,10673200,10658283,25000,0.010469
scaffold_3,10673201,10701356,10687711,25000,0.008838
scaffold_3,10701357,10727062,10714202,25000,0.009618
scaffold_3,10727063,10772171,10749815,25000,0.008767
scaffold_3,10772172,10800457,10785952,25000,0.01156
scaffold_3,10800458,10826185,10813403,25000,0.014399
scaffold_3,10826186,10852117,10838859,25000,0.004039
scaffold_3,10852118,10878022,10865085,25000,0.008738
scaffold_3,10878023,10905081,10891315,25000,0.002897
scaffold_3,10905082,10938590,10925410,25000,0.005747
scaffold_3,10938591,10964342,10951536,25000,0.004469
scaffold_3,10964343,10996825,10977257,25000,0.002503
scaffold_3,10996826,11027149,11011889,25000,0.009216
scaffold_3,11027150,11055092,11041145,25000,0.011104
scaffold_3,11055093,11086602,11068402,25000,0.007812
scaffold_3,11086603,11115325,11100796,25000,0.013431
scaffold_3,11115326,11143231,11129149,25000,0.014174
scaffold_3,11143232,11170451,11156469,25000,0.008177
scaffold_3,11170452,11197368,11184194,25000,0.009505
scaffold_3,11197369,11224535,11210498,25000,0.006527
scaffold_3,11224536,11253868,11239975,25000,0.00525
scaffold_3,11253869,11279220,11266456,25000,0.002033
scaffold_3,11279221,11304680,11292063,25000,0.004967
scaffold_3,11304681,11330838,11317777,25000,0.004493
scaffold_3,11330839,11377557,11344532,25000,0.0058
scaffold_3,11377558,11404596,11391101,25000,0.004139
scaffold_3,11404597,11440560,11425478,25000,0.010903
scaffold_3,11440561,11467367,11453603,25000,0.003411
scaffold_3,11467368,11495693,11481282,25000,0.009126
scaffold_3,11495694,11524832,11509776,25000,0.007024
scaffold_3,11524833,11551069,11537934,25000,0.011262
scaffold_3,11551070,11576366,11563796,25000,0.005421
scaffold_3,11576367,11609684,11593661,25000,0.009809
scaffold_3,11609685,11637791,11623547,25000,0.019297
scaffold_3,11637792,11664512,11650946,25000,0.006348
scaffold_3,11664513,11691455,11678042,25000,0.008674
scaffold_3,11691456,11718260,11704837,25000,0.011724
scaffold_3,11718261,11744313,11731289,25000,0.009002
scaffold_3,11744314,11774617,11758393,25000,0.009626
scaffold_3,11774618,11812331,11795847,25000,0.012158
scaffold_3,11812332,11842769,11828932,25000,0.009579
scaffold_3,11842770,11873396,11856558,25000,0.009864
scaffold_3,11873397,11905614,11889916,25000,0.011585
scaffold_3,11905615,11992939,11932499,25000,0.009602
scaffold_3,11992940,12047023,12012983,25000,0.010931
scaffold_3,12047024,12078095,12064382,25000,0.011519
scaffold_3,12078096,12104031,12091188,25000,0.011615
scaffold_3,12104032,12133099,12117581,25000,0.009793
scaffold_3,12133100,12159041,12145966,25000,0.007265
scaffold_3,12159042,12203360,12187607,25000,0.006026
scaffold_3,12203361,12232574,12218061,25000,0.011609
scaffold_3,12232575,12266659,12247401,25000,0.010423
scaffold_3,12266660,12291981,12279306,25000,0.001368
scaffold_3,12291982,12317539,12304725,25000,0.001378
scaffold_3,12317540,12342741,12330134,25000,0.001961
scaffold_3,12342742,12368383,12355538,25000,0.008526
scaffold_3,12368384,12395340,12381967,25000,0.005921
scaffold_3,12395341,12422773,12408381,25000,0.006966
scaffold_3,12422774,12447834,12435317,25000,0.00238
scaffold_3,12447835,12472937,12460371,25000,0.001887
scaffold_3,12472938,12498050,12485511,25000,0.00143
scaffold_3,12498051,12523306,12510674,25000,0.001896
scaffold_3,12523307,12549137,12536092,25000,0.006788
scaffold_3,12549138,12575659,12562433,25000,0.005652
scaffold_3,12575660,12600723,12588198,25000,0.00146
scaffold_3,12600724,12626030,12613375,25000,0.001717
scaffold_3,12626031,12658661,12644539,25000,0.003505
scaffold_3,12658662,12685164,12671768,25000,0.004473
scaffold_3,12685165,12711233,12698233,25000,0.008
scaffold_3,12711234,12739347,12724884,25000,0.009892
scaffold_3,12739348,12765515,12752137,25000,0.010321
scaffold_3,12765516,12794324,12780592,25000,0.007499
scaffold_3,12794325,12819988,12807358,25000,0.001979
scaffold_3,12819989,12848249,12834194,25000,0.006652
scaffold_3,12848251,12875561,12862130,25000,0.013161
scaffold_3,12875562,12902568,12889303,25000,0.014216
scaffold_3,12902569,12929980,12916213,25000,0.015975
scaffold_3,12929981,12970844,12952630,25000,0.015724
scaffold_3,12970845,13001678,12988127,25000,0.007697
scaffold_3,13001679,13029511,13016423,25000,0.008816
scaffold_3,13029512,13064701,13044903,25000,0.008228
scaffold_3,13064702,13091476,13078536,25000,0.013157
scaffold_3,13091477,13119558,13106136,25000,0.006321
scaffold_3,13119559,13145735,13132612,25000,0.008633
scaffold_3,13145736,13173583,13159329,25000,0.00736
scaffold_3,13173584,13202060,13186504,25000,0.008794
scaffold_3,13202061,13227457,13214816,25000,0.008473
scaffold_3,13227458,13253241,13240281,25000,0.00297
scaffold_3,13253244,13279083,13266073,25000,0.004262
scaffold_3,13279084,13305272,13292341,25000,0.001885
scaffold_3,13305273,13330490,13317824,25000,0.005704
scaffold_3,13330491,13356742,13343572,25000,0.008685
scaffold_3,13356743,13382382,13369599,25000,0.008659
scaffold_3,13382383,13407631,13395038,25000,0.005204
scaffold_3,13407632,13433087,13420404,25000,0.002446
scaffold_3,13433088,13460367,13446597,25000,0.007426
scaffold_3,13460368,13486304,13473294,25000,0.003465
scaffold_3,13486305,13513174,13499732,25000,0.009898
scaffold_3,13513175,13538735,13525838,25000,0.004661
scaffold_3,13538736,13565285,13551587,25000,0.00184
scaffold_3,13565286,13590354,13577809,25000,0.003133
scaffold_3,13590355,13617292,13604198,25000,0.009502
scaffold_3,13617293,13642870,13630160,25000,0.008069
scaffold_3,13642871,13669087,13655990,25000,0.008966
scaffold_3,13669088,13704388,13687216,25000,0.009714
scaffold_3,13704389,13733772,13719494,25000,0.003252
scaffold_3,13733773,13759325,13746546,25000,0.005039
scaffold_3,13759326,13787039,13772227,25000,0.002796
scaffold_3,13787040,13840767,13822049,25000,0.004602
scaffold_3,13840768,13866962,13853631,25000,0.010918
scaffold_3,13866963,13895430,13881136,25000,0.014786
scaffold_3,13895431,13925821,13912672,25000,0.012015
scaffold_3,13925822,13955437,13941770,25000,0.007816
scaffold_3,13955438,13981076,13968202,25000,0.010087
scaffold_3,13981077,14006862,13993914,25000,0.009048
scaffold_3,14006863,14032826,14019717,25000,0.010891
scaffold_3,14032827,14058689,14045850,25000,0.005119
scaffold_3,14058690,14084277,14071560,25000,0.005439
scaffold_3,14084278,14112858,14098173,25000,0.007912
scaffold_3,14112859,14142678,14125736,25000,0.014376
scaffold_3,14142679,14176467,14160779,25000,0.016015
scaffold_3,14176468,14202885,14189705,25000,0.008643
scaffold_3,14202886,14228256,14215559,25000,0.009858
scaffold_3,14228257,14260682,14244038,25000,0.014761
scaffold_3,14260683,14286934,14273750,25000,0.009529
scaffold_3,14286935,14313569,14299732,25000,0.007473
scaffold_3,14313570,14340850,14327888,25000,0.01236
scaffold_3,14340851,14369860,14355895,25000,0.014646
scaffold_3,14369861,14395991,14383142,25000,0.00893
scaffold_3,14395996,14424298,14408841,25000,0.003814
scaffold_3,14424299,14453616,14438982,25000,0.011766
scaffold_3,14453617,14479571,14466290,25000,0.007999
scaffold_3,14479572,14506847,14493676,25000,0.01276
scaffold_3,14506848,14532013,14519438,25000,0.001921
scaffold_3,14532014,14557733,14544721,25000,0.009329
scaffold_3,14557734,14584105,14570962,25000,0.00476
scaffold_3,14584106,14612687,14597529,25000,0.007467
scaffold_3,14612688,14638790,14625812,25000,0.006539
scaffold_3,14638791,14664468,14651503,25000,0.003363
scaffold_3,14664469,14690600,14677471,25000,0.002321
scaffold_3,14690601,14721198,14705846,25000,0.002335
scaffold_3,14721199,14751466,14737416,25000,0.00281
scaffold_3,14751467,14778182,14764968,25000,0.002662
scaffold_3,14778183,14804103,14791013,25000,0.001219
scaffold_3,14804104,14839466,14819328,25000,0.001823
scaffold_3,14839467,15001606,14977516,22439,0.005165
scaffold_4,9046,60539,38164,25000,0.001802
scaffold_4,60540,85987,73243,25000,0.002391
scaffold_4,85988,111515,98816,25000,0.002201
scaffold_4,111516,137069,124378,25000,0.002979
scaffold_4,137070,169917,157125,25000,0.001883
scaffold_4,169918,195257,182622,25000,0.00244
scaffold_4,195258,220716,207995,25000,0.00203
scaffold_4,220717,245832,233292,25000,0.000991
scaffold_4,245833,271065,258424,25000,0.002899
scaffold_4,271066,296664,283978,25000,0.002691
scaffold_4,296665,322584,309502,25000,0.002706
scaffold_4,322585,348049,335266,25000,0.002081
scaffold_4,348050,373222,360661,25000,0.002485
scaffold_4,373223,399242,386355,25000,0.005961
scaffold_4,399243,424989,412066,25000,0.007027
scaffold_4,424990,450545,437583,25000,0.00483
scaffold_4,450546,477730,464792,25000,0.00798
scaffold_4,477731,505767,491973,25000,0.00809
scaffold_4,505768,531568,518619,25000,0.005798
scaffold_4,531569,556820,544179,25000,0.004707
scaffold_4,556821,584370,571263,25000,0.006717
scaffold_4,584371,609685,597036,25000,0.003531
scaffold_4,609686,638144,623919,25000,0.002082
scaffold_4,638145,663834,650843,25000,0.002483
scaffold_4,663835,690032,677157,25000,0.003844
scaffold_4,690033,716332,703053,25000,0.007609
scaffold_4,716333,741956,729286,25000,0.002816
scaffold_4,741957,767494,754794,25000,0.003815
scaffold_4,767495,799736,785268,25000,0.004883
scaffold_4,799737,824967,812328,25000,0.003448
scaffold_4,824968,851443,838536,25000,0.00376
scaffold_4,851444,876760,864156,25000,0.003369
scaffold_4,876761,904107,890417,25000,0.004947
scaffold_4,904108,929993,917088,25000,0.004944
scaffold_4,929994,955022,942504,25000,0.001326
scaffold_4,955023,980076,967551,25000,0.001378
scaffold_4,980077,1006022,992729,25000,0.002326
scaffold_4,1006023,1031078,1018555,25000,0.001044
scaffold_4,1031079,1056110,1043595,25000,0.00118
scaffold_4,1056111,1081176,1068647,25000,0.001136
scaffold_4,1081177,1106210,1093690,25000,0.001544
scaffold_4,1106211,1131371,1118801,25000,0.002791
scaffold_4,1131372,1156727,1143997,25000,0.00338
scaffold_4,1156728,1182053,1169436,25000,0.003294
scaffold_4,1182054,1208177,1195107,25000,0.009509
scaffold_4,1208178,1233420,1220769,25000,0.003152
scaffold_4,1233421,1258763,1246145,25000,0.006404
scaffold_4,1258764,1284255,1271359,25000,0.003552
scaffold_4,1284256,1310094,1297307,25000,0.008054
scaffold_4,1310095,1336237,1322970,25000,0.00444
scaffold_4,1336238,1361585,1348907,25000,0.007537
scaffold_4,1361586,1388869,1375663,25000,0.003951
scaffold_4,1388870,1415291,1401827,25000,0.008191
scaffold_4,1415292,1440835,1428043,25000,0.002731
scaffold_4,1440836,1475607,1456305,25000,0.00627
scaffold_4,1475608,1502067,1489050,25000,0.007015
scaffold_4,1502068,1528028,1515155,25000,0.004891
scaffold_4,1528029,1559065,1543361,25000,0.011467
scaffold_4,1559066,1584621,1571678,25000,0.005725
scaffold_4,1584622,1612401,1598150,25000,0.008661
scaffold_4,1612402,1645635,1630312,25000,0.00581
scaffold_4,1645636,1671230,1658490,25000,0.005097
scaffold_4,1671231,1698949,1684369,25000,0.006793
scaffold_4,1698950,1726432,1712828,25000,0.015776
scaffold_4,1726433,1752152,1739496,25000,0.008568
scaffold_4,1752153,1779850,1766160,25000,0.010867
scaffold_4,1779851,1807248,1793635,25000,0.011102
scaffold_4,1807249,1835137,1821473,25000,0.011968
scaffold_4,1835138,1880388,1852983,25000,0.004152
scaffold_4,1880389,1908040,1894048,25000,0.003383
scaffold_4,1908041,1934002,1920795,25000,0.003678
scaffold_4,1934003,1967911,1952044,25000,0.003891
scaffold_4,1967913,1994391,1981544,25000,0.000831
scaffold_4,1994392,2023027,2008958,25000,0.011478
scaffold_4,2023028,2049918,2036485,25000,0.002997
scaffold_4,2049919,2075995,2062843,25000,0.004463
scaffold_4,2075996,2119911,2106146,25000,0.00814
scaffold_4,2119912,2148798,2133992,25000,0.002106
scaffold_4,2148799,2174753,2161942,25000,0.002463
scaffold_4,2174754,2202347,2187518,25000,0.003551
scaffold_4,2202348,2231421,2215314,25000,0.008893
scaffold_4,2231422,2284924,2263251,25000,0.00695
scaffold_4,2284925,2312967,2298953,25000,0.007282
scaffold_4,2312968,2340984,2327907,25000,0.00572
scaffold_4,2340985,2366538,2353968,25000,0.002444
scaffold_4,2366539,2393765,2379811,25000,0.009322
scaffold_4,2393766,2433868,2416206,25000,0.012902
scaffold_4,2433869,2463299,2449369,25000,0.009145
scaffold_4,2463300,2494874,2480178,25000,0.015817
scaffold_4,2494875,2531140,2514814,25000,0.0142
scaffold_4,2531141,2558310,2544501,25000,0.003683
scaffold_4,2558311,2584628,2571224,25000,0.008166
scaffold_4,2584629,2612056,2597893,25000,0.007416
scaffold_4,2612057,2637361,2624690,25000,0.002669
scaffold_4,2637362,2664371,2650952,25000,0.013566
scaffold_4,2664372,2695845,2679096,25000,0.010639
scaffold_4,2695846,2726717,2709673,25000,0.005721
scaffold_4,2726718,2753876,2739873,25000,0.006737
scaffold_4,2753877,2789373,2770777,25000,0.005919
scaffold_4,2789374,2815940,2802856,25000,0.009922
scaffold_4,2815941,2844864,2830628,25000,0.005221
scaffold_4,2844865,2871795,2858495,25000,0.008282
scaffold_4,2871796,2897473,2884765,25000,0.005831
scaffold_4,2897474,2925359,2911918,25000,0.005988
scaffold_4,2925360,2955575,2938569,25000,0.008513
scaffold_4,2955576,2999101,2980455,25000,0.017238
scaffold_4,2999102,3028671,3015061,25000,0.013274
scaffold_4,3028672,3058764,3043600,25000,0.010882
scaffold_4,3058765,3093051,3074981,25000,0.007651
scaffold_4,3093052,3128852,3114303,25000,0.008901
scaffold_4,3128853,3155939,3142276,25000,0.007538
scaffold_4,3155940,3201916,3178536,25000,0.007732
scaffold_4,3201917,3228794,3215533,25000,0.012573
scaffold_4,3228795,3254653,3241562,25000,0.008555
scaffold_4,3254654,3315679,3297861,25000,0.002507
scaffold_4,3315680,3342080,3328771,25000,0.005947
scaffold_4,3342081,3381665,3364038,25000,0.003163
scaffold_4,3381666,3409137,3395871,25000,0.011254
scaffold_4,3409138,3435578,3422320,25000,0.009933
scaffold_4,3435579,3488276,3464527,25000,0.006927
scaffold_4,3488277,3515245,3501976,25000,0.022713
scaffold_4,3515246,3542955,3529650,25000,0.007979
scaffold_4,3542956,3568688,3555830,25000,0.005824
scaffold_4,3568689,3603212,3589347,25000,0.009441
scaffold_4,3603213,3629250,3616220,25000,0.00051
scaffold_4,3629251,3658239,3643949,25000,0.001079
scaffold_4,3658240,3683996,3671267,25000,0.002638
scaffold_4,3683997,3710109,3696943,25000,0.005793
scaffold_4,3710110,3743468,3726098,25000,0.00244
scaffold_4,3743469,3773571,3758159,25000,0.007578
scaffold_4,3773572,3799337,3786579,25000,0.003852
scaffold_4,3799338,3827670,3812899,25000,0.008826
scaffold_4,3827671,3854170,3840921,25000,0.00787
scaffold_4,3854171,3882014,3867958,25000,0.011304
scaffold_4,3882015,3911915,3897518,25000,0.006591
scaffold_4,3911916,3939042,3925700,25000,0.012202
scaffold_4,3939043,3964551,3951825,25000,0.008503
scaffold_4,3964552,3990129,3977202,25000,0.005431
scaffold_4,3990130,4016748,4003451,25000,0.0109
scaffold_4,4016749,4053630,4032235,25000,0.007558
scaffold_4,4053631,4080668,4067642,25000,0.010219
scaffold_4,4080669,4106386,4093421,25000,0.010109
scaffold_4,4106387,4133048,4119270,25000,0.007692
scaffold_4,4133049,4160889,4147590,25000,0.005617
scaffold_4,4160890,4190031,4175477,25000,0.007951
scaffold_4,4190032,4217411,4203943,25000,0.011967
scaffold_4,4217412,4245192,4231759,25000,0.010087
scaffold_4,4245193,4272616,4259206,25000,0.013083
scaffold_4,4272617,4299804,4286227,25000,0.007898
scaffold_4,4299805,4326027,4313048,25000,0.008687
scaffold_4,4326028,4360268,4347150,25000,0.005718
scaffold_4,4360269,4385801,4373011,25000,0.004611
scaffold_4,4385802,4411393,4398628,25000,0.004304
scaffold_4,4411394,4444465,4426918,25000,0.005618
scaffold_4,4444466,4475409,4460816,25000,0.003256
scaffold_4,4475410,4501167,4488552,25000,0.002748
scaffold_4,4501168,4528907,4515054,25000,0.005528
scaffold_4,4528908,4554468,4541805,25000,0.007978
scaffold_4,4554469,4580583,4567551,25000,0.010818
scaffold_4,4580584,4605824,4593166,25000,0.000573
scaffold_4,4605825,4636858,4620405,25000,0.004161
scaffold_4,4636859,4669595,4654193,25000,0.006582
scaffold_4,4669596,4695992,4682858,25000,0.003932
scaffold_4,4695993,4727166,4709697,25000,0.005842
