scaffold,start,end,mid,sites,pi_Sms
scaffold_3,18624414,18650396,18637096,25000,0.001843
scaffold_3,18650397,18675815,18663076,25000,0.002595
scaffold_3,18675816,18702531,18689109,25000,0.001125
scaffold_3,18702532,18731844,18718847,25000,0.00229
scaffold_3,18731845,18757057,18744452,25000,0.001832
scaffold_3,18757058,18783333,18770162,25000,0.004133
scaffold_3,18783334,18808523,18795902,25000,0.001595
scaffold_3,18808524,18833729,18821191,25000,0.002176
scaffold_3,18833730,18862859,18847371,25000,0.002777
scaffold_3,18862860,18888592,18875821,25000,0.003244
scaffold_3,18888593,18913902,18901232,25000,0.002015
scaffold_3,18913903,18939363,18926666,25000,0.004388
scaffold_3,18939364,18965347,18952231,25000,0.00455
scaffold_3,18965348,18991975,18978825,25000,0.00452
scaffold_3,18991976,19018115,19004748,25000,0.007087
scaffold_3,19018116,19050744,19037275,25000,0.008406
scaffold_3,19050745,19076627,19063760,25000,0.004173
scaffold_3,19076628,19102895,19089601,25000,0.004976
scaffold_3,19102896,19131398,19116633,25000,0.008203
scaffold_3,19131399,19156814,19144174,25000,0.0043
scaffold_3,19156815,19184698,19171321,25000,0.014386
scaffold_3,19184699,19212245,19199050,25000,0.004532
scaffold_3,19212246,19237858,19224871,25000,0.004894
scaffold_3,19237859,19264270,19251173,25000,0.00775
scaffold_3,19264271,19290505,19277551,25000,0.005901
scaffold_3,19290506,19321028,19306102,25000,0.014057
scaffold_3,19321029,19346852,19333779,25000,0.00503
scaffold_3,19346853,19373241,19360238,25000,0.002252
scaffold_3,19373242,19404119,19391044,25000,0.00558
scaffold_3,19404120,19435097,19421264,25000,0.005988
scaffold_3,19435098,19460801,19448016,25000,0.004202
scaffold_3,19460802,19492508,19474606,25000,0.006866
scaffold_3,19492509,19518039,19505256,25000,0.006131
scaffold_3,19518040,19543569,19530816,25000,0.002495
scaffold_3,19543570,19575179,19561093,25000,0.00363
scaffold_3,19575180,19602621,19588153,25000,0.004388
scaffold_3,19602622,19630783,19616538,25000,0.006323
scaffold_3,19630784,19660399,19644886,25000,0.018677
scaffold_3,19660400,19686747,19673748,25000,0.004582
scaffold_3,19686748,19712677,19699709,25000,0.007541
scaffold_3,19712678,19745860,19730379,25000,0.004006
scaffold_3,19745861,19775100,19759950,25000,0.004555
scaffold_3,19775101,19806279,19789640,25000,0.003074
scaffold_3,19806280,19833179,19819393,25000,0.005631
scaffold_3,19833180,19862335,19847407,25000,0.004044
scaffold_3,19862336,19889475,19876343,25000,0.003082
scaffold_3,19889476,19915471,19902776,25000,0.002661
scaffold_3,19915472,19941402,19928540,25000,0.001965
scaffold_3,19941403,19966951,19954043,25000,0.001317
scaffold_3,19966952,19993186,19979835,25000,0.001378
scaffold_3,19993187,20020658,20006561,25000,0.0044
scaffold_3,20020659,20053415,20036919,25000,0.0051
scaffold_3,20053416,20078872,20066189,25000,0.004691
scaffold_3,20078873,20111075,20095486,25000,0.006327
scaffold_3,20111076,20142079,20128115,25000,0.004186
scaffold_3,20142080,20167936,20154763,25000,0.004462
scaffold_3,20167937,20193089,20180507,25000,0.00246
scaffold_3,20193090,20218898,20206041,25000,0.002481
scaffold_3,20218899,20244056,20231500,25000,0.002789
scaffold_3,20244057,20269122,20256585,25000,0.002191
scaffold_3,20269123,20294404,20281707,25000,0.002647
scaffold_3,20294405,20320728,20307895,25000,0.002756
scaffold_3,20320729,20347186,20333687,25000,0.002376
scaffold_3,20347187,20372387,20359835,25000,0.00209
scaffold_3,20372388,20397983,20385384,25000,0.001838
scaffold_3,20397984,20423662,20410861,25000,0.006136
scaffold_3,20423663,20452879,20437978,25000,0.003108
scaffold_3,20452880,20478763,20465689,25000,0.005401
scaffold_3,20478764,20504322,20491567,25000,0.004827
scaffold_3,20504323,20544319,20519320,25000,0.007944
scaffold_3,20544320,20570837,20557348,25000,0.004591
scaffold_3,20570838,20596206,20583539,25000,0.003085
scaffold_3,20596207,20621702,20608944,25000,0.004187
scaffold_3,20621703,20654295,20638883,25000,0.003322
scaffold_3,20654296,20679406,20666835,25000,0.001959
scaffold_3,20679407,20704777,20692141,25000,0.00317
scaffold_3,20704778,20730408,20717674,25000,0.002699
scaffold_3,20730409,20755549,20742977,25000,0.001628
scaffold_3,20755550,20780712,20768129,25000,0.002015
scaffold_3,20780713,20806820,20793559,25000,0.002229
scaffold_3,20806821,20831934,20819389,25000,0.001702
scaffold_3,20831935,20857040,20844496,25000,0.001477
scaffold_3,20857041,20882236,20869630,25000,0.001947
scaffold_3,20882237,20907635,20894847,25000,0.003015
scaffold_3,20907636,20937978,20921528,25000,0.007317
scaffold_3,20937979,20969810,20953283,25000,0.005275
scaffold_3,20969811,20995047,20982465,25000,0.002261
scaffold_3,20995048,21020953,21007988,25000,0.003226
scaffold_3,21020954,21046330,21033619,25000,0.004143
scaffold_3,21046332,21076700,21061182,25000,0.006968
scaffold_3,21076701,21102718,21089550,25000,0.002391
scaffold_3,21102719,21138922,21118170,25000,0.002914
scaffold_3,21138923,21166521,21152613,25000,0.00376
scaffold_3,21166522,21197971,21180965,25000,0.004126
scaffold_3,21197972,21224474,21211551,25000,0.004493
scaffold_3,21224475,21253425,21237803,25000,0.005933
scaffold_3,21253426,21279901,21266942,25000,0.005216
scaffold_3,21279902,21305329,21292537,25000,0.004703
scaffold_3,21305330,21338704,21320520,25000,0.009136
scaffold_3,21338705,21364193,21351589,25000,0.00283
scaffold_3,21364194,21391038,21377349,25000,0.004544
scaffold_3,21391039,21419728,21406199,25000,0.00529
scaffold_3,21419729,21446087,21432597,25000,0.003423
scaffold_3,21446088,21492716,21461516,25000,0.002832
scaffold_3,21492717,21519521,21505916,25000,0.002207
scaffold_3,21519522,21545339,21532685,25000,0.003132
scaffold_3,21545340,21570807,21558065,25000,0.003542
scaffold_3,21570808,21605669,21589697,25000,0.006172
scaffold_3,21605670,21633717,21619423,25000,0.007097
scaffold_3,21633718,21661473,21647001,25000,0.010383
scaffold_3,21661474,21688580,21675171,25000,0.004058
scaffold_3,21688581,21726864,21707235,25000,0.006085
scaffold_3,21726865,21752336,21739526,25000,0.005053
scaffold_3,21752337,21778803,21765281,25000,0.005267
scaffold_3,21778804,21809361,21791868,25000,0.005482
scaffold_3,21809362,21844571,21827746,25000,0.003212
scaffold_3,21844572,21869975,21857336,25000,0.002411
scaffold_3,21869976,21895584,21882747,25000,0.003202
scaffold_3,21895585,21921291,21908381,25000,0.002291
scaffold_3,21921292,21949077,21934657,25000,0.00556
scaffold_3,21949078,21976610,21963830,25000,0.006592
scaffold_3,21976611,22002427,21989580,25000,0.004905
scaffold_3,22002428,22029050,22015924,25000,0.002157
scaffold_3,22029051,22055175,22042039,25000,0.002808
scaffold_3,22055176,22098670,22076760,25000,0.004208
scaffold_3,22098671,22124320,22111658,25000,0.002117
scaffold_3,22124321,22151496,22137663,25000,0.006226
scaffold_3,22151497,22177199,22164282,25000,0.006631
scaffold_3,22177200,22202812,22190037,25000,0.00519
scaffold_3,22202813,22231307,22216115,25000,0.008255
scaffold_3,22231308,22258098,22244664,25000,0.005666
scaffold_3,22258099,22284499,22271492,25000,0.00441
scaffold_3,22284500,22312458,22297861,25000,0.006274
scaffold_3,22312459,22383432,22355466,25000,0.005265
scaffold_3,22383433,22409411,22396465,25000,0.005418
scaffold_3,22409412,22436037,22422612,25000,0.007366
scaffold_3,22436038,22464581,22449932,25000,0.008373
scaffold_3,22464582,22490178,22477399,25000,0.005457
scaffold_3,22490179,22516023,22503228,25000,0.002624
scaffold_3,22516024,22545143,22530108,25000,0.007632
scaffold_3,22545144,22570682,22557863,25000,0.005596
scaffold_3,22570683,22595923,22583324,25000,0.002703
scaffold_3,22595924,22622121,22609001,25000,0.005387
scaffold_3,22622122,22654112,22639939,25000,0.009744
scaffold_3,22654113,22686307,22669954,25000,0.004569
scaffold_3,22686308,22714820,22701325,25000,0.003602
scaffold_3,22714821,22741379,22728085,25000,0.00141
scaffold_3,22741380,22767142,22754215,25000,0.004538
scaffold_3,22767143,22792607,22779898,25000,0.004859
scaffold_3,22792608,22819459,22806361,25000,0.005425
scaffold_3,22819460,22846089,22832617,25000,0.00883
scaffold_3,22846090,22872098,22859094,25000,0.00704
scaffold_3,22872099,22904209,22886366,25000,0.007018
scaffold_3,22904210,22930696,22917691,25000,0.007909
scaffold_3,22930697,22957519,22943941,25000,0.005352
scaffold_3,22957520,22991212,22973201,25000,0.007084
scaffold_3,22991213,23018461,23004878,25000,0.008903
scaffold_3,23018462,23045404,23031852,25000,0.011267
scaffold_3,23045405,23070784,23058147,25000,0.008008
scaffold_3,23070785,23167132,23126349,25000,0.005396
scaffold_3,23167133,23194192,23180003,25000,0.008912
scaffold_3,23194193,23220239,23207326,25000,0.008823
scaffold_3,23220240,23247674,23234059,25000,0.010508
scaffold_3,23247675,23274179,23261176,25000,0.006048
scaffold_3,23274180,23299766,23286938,25000,0.008182
scaffold_3,23299767,23325669,23312717,25000,0.006057
scaffold_3,23325670,23357109,23342304,25000,0.010651
scaffold_3,23357110,23399468,23374792,25000,0.008299
scaffold_3,23399469,23425367,23412322,25000,0.004248
scaffold_3,23425368,23457125,23439594,25000,0.009118
scaffold_3,23457126,23483255,23470122,25000,0.006025
scaffold_3,23483256,23510483,23497273,25000,0.007184
scaffold_3,23510484,23536406,23523367,25000,0.00422
scaffold_3,23536407,23562612,23549332,25000,0.005463
scaffold_3,23562613,23588396,23575564,25000,0.01096
scaffold_3,23588397,23624389,23606221,25000,0.006425
scaffold_3,23624391,23657168,23643144,25000,0.007381
scaffold_3,23657169,23702986,23680521,25000,0.010323
scaffold_3,23702987,23730061,23716392,25000,0.007859
scaffold_3,23730062,23758775,23744281,25000,0.011569
scaffold_3,23758776,23788071,23772248,25000,0.007535
scaffold_3,23788072,23817116,23802761,25000,0.013144
scaffold_3,23817117,23843265,23830345,25000,0.009145
scaffold_3,23843266,23870021,23856331,25000,0.006943
scaffold_3,23870022,23901654,23888253,25000,0.009026
scaffold_3,23901655,23928001,23914573,25000,0.008054
scaffold_3,23928002,23955618,23942011,25000,0.009928
scaffold_3,23955619,23985211,23969698,25000,0.006932
scaffold_3,23985212,24012962,23998461,25000,0.005856
scaffold_3,24012963,24039707,24026239,25000,0.010439
scaffold_3,24039708,24078302,24053959,25000,0.007114
scaffold_3,24078303,24104194,24091216,25000,0.004955
scaffold_3,24104195,24130278,24117358,25000,0.004404
scaffold_3,24130279,24157765,24143590,25000,0.008691
scaffold_3,24157766,24184540,24171445,25000,0.011697
scaffold_3,24184541,24221746,24201295,25000,0.009606
scaffold_3,24221747,24254105,24239296,25000,0.008692
scaffold_3,24254106,24282349,24267871,25000,0.005635
scaffold_3,24282350,24338600,24308680,25000,0.005644
scaffold_3,24338601,24368277,24354078,25000,0.006794
scaffold_3,24368278,24398779,24383887,25000,0.00703
scaffold_3,24398780,24456695,24432105,25000,0.016696
scaffold_3,24456696,24607064,24497619,25000,0.013019
scaffold_3,24607065,24639653,24625233,25000,0.013101
scaffold_3,24639654,24664835,24652251,25000,0.002069
scaffold_3,24664836,24698062,24682485,25000,0.00955
scaffold_3,24698063,24726709,24712324,25000,0.006448
scaffold_3,24726710,24754458,24741357,25000,0.010556
scaffold_3,24754459,24793015,24770541,25000,0.013908
scaffold_3,24793016,24841495,24821694,25000,0.014837
scaffold_3,24841496,24883104,24857666,25000,0.013423
scaffold_3,24883105,24919344,24902570,25000,0.015903
scaffold_3,24919345,24946547,24933225,25000,0.007978
scaffold_3,24946548,24974004,24960346,25000,0.010962
scaffold_3,24974005,25013937,24998801,25000,0.008513
scaffold_3,25013938,25076526,25047045,25000,0.007827
scaffold_3,25076527,25104645,25090074,25000,0.007505
scaffold_3,25104646,25138951,25121939,25000,0.012164
scaffold_3,25138952,25166773,25153069,25000,0.011961
scaffold_3,25166774,25193311,25179819,25000,0.006607
scaffold_3,25193312,25326248,25289917,25000,0.011106
scaffold_3,25326249,25359348,25342783,25000,0.018345
scaffold_3,25359349,25406065,25382492,25000,0.016086
scaffold_3,25406066,25436004,25421673,25000,0.008723
scaffold_3,25436005,25464050,25450176,25000,0.006933
scaffold_3,25464051,25508313,25485177,25000,0.018051
scaffold_3,25508314,25544642,25527985,25000,0.008794
scaffold_3,25544643,25579927,25563533,25000,0.00704
scaffold_3,25579928,25606217,25592850,25000,0.010752
scaffold_3,25606218,25641174,25623182,25000,0.010946
scaffold_3,25641175,25667086,25654129,25000,0.008087
scaffold_3,25667087,25694892,25680842,25000,0.010992
scaffold_3,25694893,25727910,25708153,25000,0.009983
scaffold_3,25727911,25759973,25746557,25000,0.006889
scaffold_3,25759974,25785823,25772867,25000,0.00697
scaffold_3,25785824,25812281,25799214,25000,0.012614
scaffold_3,25812282,25839023,25825286,25000,0.017982
scaffold_3,25839024,25866008,25852547,25000,0.009704
scaffold_3,25866009,25892162,25878957,25000,0.008086
scaffold_3,25892163,25918710,25905411,25000,0.011241
scaffold_3,25918711,25945779,25932003,25000,0.010038
scaffold_3,25945780,25978704,25963029,25000,0.010467
scaffold_3,25978705,26007598,25991877,25000,0.004784
scaffold_3,26007599,26034091,26020814,25000,0.007236
scaffold_3,26034092,26062907,26048960,25000,0.01025
scaffold_3,26062908,26089708,26076351,25000,0.013505
scaffold_3,26089709,26117017,26102880,25000,0.010348
scaffold_3,26117018,26144160,26130541,25000,0.010719
scaffold_3,26144161,26172523,26158299,25000,0.0058
scaffold_3,26172524,26198338,26185499,25000,0.007973
scaffold_3,26198339,26224765,26211458,25000,0.00618
scaffold_3,26224766,26258246,26238815,25000,0.010025
scaffold_3,26258247,26284187,26271152,25000,0.00513
scaffold_3,26284188,26331200,26306059,25000,0.009052
scaffold_3,26331201,26360272,26345526,25000,0.009306
scaffold_3,26360273,26394358,26374409,25000,0.00564
scaffold_3,26394359,26422033,26408211,25000,0.009824
scaffold_3,26422034,26453420,26437515,25000,0.005585
scaffold_3,26453421,26480496,26467203,25000,0.007044
scaffold_3,26480497,26506427,26493331,25000,0.006563
scaffold_3,26506428,26538114,26520769,25000,0.007069
scaffold_3,26538115,26567657,26553040,25000,0.007768
scaffold_3,26567658,26593226,26580458,25000,0.005497
scaffold_3,26593227,26624466,26608717,25000,0.003864
scaffold_3,26624467,26650761,26637974,25000,0.002424
scaffold_3,26650762,26676711,26663712,25000,0.003703
scaffold_3,26676712,26704231,26690691,25000,0.006702
scaffold_3,26704232,26731341,26718067,25000,0.003556
scaffold_3,26731342,26756889,26744203,25000,0.003223
scaffold_3,26756890,26782164,26769465,25000,0.002025
scaffold_3,26782165,26809697,26796266,25000,0.003861
scaffold_3,26809698,26835710,26822542,25000,0.002545
scaffold_3,26835711,26864928,26851733,25000,0.002223
scaffold_3,26864929,26890467,26877633,25000,0.002016
scaffold_3,26890468,26916458,26903262,25000,0.002753
scaffold_3,26916459,26944569,26930273,25000,0.008062
scaffold_3,26944570,26972794,26959137,25000,0.006918
scaffold_3,26972795,27004451,26989610,25000,0.005497
scaffold_3,27004452,27030217,27017156,25000,0.004802
scaffold_3,27030218,27066083,27045744,25000,0.006548
scaffold_3,27066084,27096076,27080910,25000,0.00472
scaffold_3,27096077,27144822,27116551,25000,0.008637
scaffold_3,27144823,27172577,27158673,25000,0.007449
scaffold_3,27172578,27198766,27185908,25000,0.005253
scaffold_3,27198767,27227660,27213075,25000,0.007197
scaffold_3,27227661,27263435,27243588,25000,0.006093
scaffold_3,27263436,27305802,27290282,23745,0.002558
scaffold_4,1,45566,24393,25000,0.014162
scaffold_4,45567,85461,63626,25000,0.007342
scaffold_4,85462,185167,161095,25000,0.005849
scaffold_4,185168,234072,214987,25000,0.008423
scaffold_4,234073,372052,298818,25000,0.010448
scaffold_4,372053,400379,387198,25000,0.003198
scaffold_4,400380,449361,418649,25000,0.001967
scaffold_4,449362,478560,462810,25000,0.005483
scaffold_4,478561,504193,491259,25000,0.003744
scaffold_4,504194,532024,518200,25000,0.012117
scaffold_4,532025,558360,545480,25000,0.007734
scaffold_4,558361,584028,571184,25000,0.006629
scaffold_4,584029,611268,597723,25000,0.004703
scaffold_4,611269,636905,624139,25000,0.003535
scaffold_4,636906,682661,660835,25000,0.005425
scaffold_4,682662,710977,696967,25000,0.005998
scaffold_4,710978,751356,731684,25000,0.003696
scaffold_4,751357,776829,764145,25000,0.003484
scaffold_4,776830,813509,799555,25000,0.003124
scaffold_4,813510,846389,829756,25000,0.003751
scaffold_4,846390,872143,859173,25000,0.005838
scaffold_4,872144,898819,885187,25000,0.004874
scaffold_4,898820,924356,911605,25000,0.004679
scaffold_4,924357,950725,937581,25000,0.002943
scaffold_4,950726,985910,969965,25000,0.004059
scaffold_4,985911,1011398,998671,25000,0.003673
scaffold_4,1011399,1036737,1024062,25000,0.00303
scaffold_4,1036738,1062307,1049487,25000,0.003592
scaffold_4,1062308,1091413,1076300,25000,0.003434
scaffold_4,1091414,1117200,1104312,25000,0.004096
scaffold_4,1117201,1146157,1131013,25000,0.005566
scaffold_4,1146158,1171825,1159035,25000,0.005737
scaffold_4,1171826,1198423,1185174,25000,0.005552
scaffold_4,1198424,1224460,1211313,25000,0.004717
scaffold_4,1224461,1249842,1237102,25000,0.003903
scaffold_4,1249843,1275772,1263010,25000,0.004893
scaffold_4,1275773,1301195,1288545,25000,0.004579
scaffold_4,1301196,1330430,1316805,25000,0.005359
scaffold_4,1330431,1356923,1343596,25000,0.006258
scaffold_4,1356924,1385793,1372038,25000,0.004376
scaffold_4,1385794,1411626,1398782,25000,0.00485
scaffold_4,1411627,1437757,1424582,25000,0.003721
scaffold_4,1437758,1470964,1455432,25000,0.003528
scaffold_4,1470965,1496302,1483566,25000,0.005479
scaffold_4,1496303,1521999,1509158,25000,0.005615
scaffold_4,1522000,1547474,1534688,25000,0.003716
scaffold_4,1547475,1573377,1560528,25000,0.00497
scaffold_4,1573378,1599667,1586787,25000,0.004331
scaffold_4,1599668,1625079,1612393,25000,0.005383
scaffold_4,1625080,1651288,1638034,25000,0.005827
scaffold_4,1651289,1677629,1664205,25000,0.004841
scaffold_4,1677630,1703428,1690426,25000,0.006249
scaffold_4,1703429,1731133,1716662,25000,0.008074
scaffold_4,1731134,1758456,1744813,25000,0.005409
scaffold_4,1758457,1785171,1771983,25000,0.005996
scaffold_4,1785172,1811939,1798409,25000,0.006897
scaffold_4,1811940,1837775,1824849,25000,0.004754
scaffold_4,1837776,1864816,1850915,25000,0.004544
scaffold_4,1864817,1895703,1882152,25000,0.005805
scaffold_4,1895704,1922164,1908749,25000,0.005332
scaffold_4,1922165,1949175,1935647,25000,0.006759
scaffold_4,1949176,1975422,1962082,25000,0.004832
scaffold_4,1975423,2002190,1988614,25000,0.004663
scaffold_4,2002191,2028485,2015194,25000,0.003937
scaffold_4,2028486,2054183,2041347,25000,0.003218
scaffold_4,2054184,2086059,2071911,25000,0.007434
scaffold_4,2086060,2115797,2102384,25000,0.007031
