scaffold,start,end,mid,sites,pi_Hga
chr2,48248167,48274508,48261278,25000,0.006178
chr2,48274509,48328771,48308619,25000,0.006557
chr2,48328772,48356970,48342885,25000,0.007119
chr2,48356971,48425812,48400178,25000,0.00653
chr2,48425813,48452910,48439129,25000,0.006558
chr2,48452911,48479504,48466270,25000,0.0046
chr2,48479505,48504643,48492066,25000,0.002249
chr2,48504644,48530289,48517643,25000,0.005527
chr2,48530290,48559898,48543613,25000,0.003639
chr2,48559899,48594878,48576827,25000,0.002244
chr2,48594879,48631976,48615495,25000,0.006421
chr2,48631977,48670055,48651396,25000,0.00716
chr2,48670056,48704833,48686913,25000,0.006488
chr2,48704834,48742389,48722013,25000,0.007238
chr2,48742390,48774409,48756388,25000,0.004523
chr2,48774410,48803460,48788371,25000,0.005464
chr2,48803461,48845488,48825259,25000,0.007988
chr2,48845489,48872211,48859147,25000,0.002554
chr2,48872212,48903723,48889601,25000,0.004202
chr2,48903724,48949955,48931877,25000,0.007878
chr2,48949956,48986867,48970706,25000,0.006793
chr2,48986868,49013565,49000536,25000,0.002843
chr2,49013566,49046481,49031753,25000,0.002998
chr2,49046482,49078560,49064641,25000,0.009128
chr2,49078561,49111030,49094460,25000,0.004138
chr2,49111031,49131254,49121550,17504,0.003341
chr3,9144,37362,22905,25000,0.004726
chr3,37363,66278,51817,25000,0.005471
chr3,66279,96117,82195,25000,0.002952
chr3,96118,121948,108873,25000,0.005664
chr3,121949,149949,135081,25000,0.003407
chr3,149950,178599,164011,25000,0.004283
chr3,178600,204947,192250,25000,0.004365
chr3,204948,234578,219433,25000,0.004451
chr3,234581,281398,259938,25000,0.00508
chr3,281399,316611,301858,25000,0.006779
chr3,316612,371960,345955,25000,0.012376
chr3,371961,401814,385646,25000,0.004679
chr3,401815,448473,424186,25000,0.009351
chr3,448474,475610,461716,25000,0.005312
chr3,475611,517345,496893,25000,0.008601
chr3,517346,543519,530463,25000,0.006443
chr3,543520,571493,556821,25000,0.006978
chr3,571494,599475,585218,25000,0.0033
chr3,599476,629821,614368,25000,0.006947
chr3,629822,661942,644447,25000,0.011152
chr3,661943,692597,676027,25000,0.004986
chr3,692598,721934,706866,25000,0.003381
chr3,721935,753470,736527,25000,0.004148
chr3,753471,801065,776596,25000,0.003531
chr3,801066,831947,815178,25000,0.005636
chr3,831948,865293,846440,25000,0.007129
chr3,865294,904159,882782,25000,0.00846
chr3,904160,942236,927073,25000,0.010253
chr3,942237,969981,956854,25000,0.009458
chr3,969982,999858,984756,25000,0.006657
chr3,999859,1025849,1012863,25000,0.005724
chr3,1025850,1060271,1044593,25000,0.003298
chr3,1060272,1087938,1073660,25000,0.003733
chr3,1087939,1119691,1106411,25000,0.003881
chr3,1119692,1145438,1132581,25000,0.006533
chr3,1145439,1177080,1159439,25000,0.00711
chr3,1177081,1211058,1193150,25000,0.002667
chr3,1211059,1236814,1224016,25000,0.002459
chr3,1236815,1263126,1250276,25000,0.00504
chr3,1263127,1288933,1275758,25000,0.002879
chr3,1288934,1316680,1302000,25000,0.003236
chr3,1316681,1347319,1332635,25000,0.002205
chr3,1347320,1417492,1365450,25000,0.002376
chr3,1417493,1456190,1440450,25000,0.003307
chr3,1456191,1481981,1469182,25000,0.004294
chr3,1481982,1520133,1503585,25000,0.004311
chr3,1520134,1547100,1533983,25000,0.005308
chr3,1547101,1573684,1560050,25000,0.006623
chr3,1573685,1610509,1592919,25000,0.003439
chr3,1610510,1636187,1623371,25000,0.004081
chr3,1636188,1673992,1659135,25000,0.003927
chr3,1673993,1713275,1694609,25000,0.007269
chr3,1713276,1742847,1727204,25000,0.006791
chr3,1742848,1789945,1769457,25000,0.008241
chr3,1789946,1817854,1804440,25000,0.008894
chr3,1817855,1844548,1830993,25000,0.006238
chr3,1844549,1883584,1863234,25000,0.009346
chr3,1883585,1915107,1900827,25000,0.008718
chr3,1915108,1940603,1927932,25000,0.005027
chr3,1940604,1969920,1954474,25000,0.006173
chr3,1969921,1996222,1983132,25000,0.00662
chr3,1996223,2029610,2014012,25000,0.011221
chr3,2029611,2064362,2048494,25000,0.00802
chr3,2064363,2091601,2078071,25000,0.005435
chr3,2091602,2119311,2104928,25000,0.004663
chr3,2119312,2146981,2133331,25000,0.006671
chr3,2146982,2177955,2163714,25000,0.010538
chr3,2177956,2215281,2196397,25000,0.006493
chr3,2215282,2247376,2231570,25000,0.007306
chr3,2247377,2274946,2261295,25000,0.007374
chr3,2274947,2301848,2288456,25000,0.006647
chr3,2301849,2333115,2315895,25000,0.006875
chr3,2333116,2370424,2354416,25000,0.008133
chr3,2370425,2395653,2383088,25000,0.003543
chr3,2395654,2421448,2408678,25000,0.001861
chr3,2421449,2448161,2434505,25000,0.003933
chr3,2448162,2483466,2464941,25000,0.006161
chr3,2483467,2521512,2503683,25000,0.004909
chr3,2521513,2550107,2536379,25000,0.004426
chr3,2550108,2575281,2562678,25000,0.001945
chr3,2575282,2604487,2588214,25000,0.004008
chr3,2604488,2634149,2619960,25000,0.003935
chr3,2634150,2662299,2648393,25000,0.005284
chr3,2662302,2691766,2677617,25000,0.004591
chr3,2691767,2720002,2705925,25000,0.003572
chr3,2720003,2745515,2732677,25000,0.002861
chr3,2745516,2772713,2758526,25000,0.002278
chr3,2772714,2803568,2788187,25000,0.003241
chr3,2803569,2852138,2822640,25000,0.005895
chr3,2852141,2879689,2866716,25000,0.005549
chr3,2879690,2912493,2897350,25000,0.006839
chr3,2912494,2947346,2932099,25000,0.00433
chr3,2947347,2986329,2964356,25000,0.007695
chr3,2986330,3022853,3003046,25000,0.008276
chr3,3022854,3062319,3044275,25000,0.009909
chr3,3062320,3090906,3076467,25000,0.006478
chr3,3090907,3126892,3107372,25000,0.005768
chr3,3126894,3161081,3144991,25000,0.004321
chr3,3161082,3186775,3173754,25000,0.002546
chr3,3186776,3213450,3200163,25000,0.001548
chr3,3213451,3240294,3226160,25000,0.005704
chr3,3240295,3268143,3254891,25000,0.004683
chr3,3268144,3299866,3286398,25000,0.004961
chr3,3299867,3332268,3315162,25000,0.005469
chr3,3332269,3358061,3345285,25000,0.004043
chr3,3358062,3387792,3371781,25000,0.005101
chr3,3387793,3439605,3416289,25000,0.008144
chr3,3439606,3469032,3455556,25000,0.006487
chr3,3469033,3496339,3482624,25000,0.007123
chr3,3496340,3535326,3512932,25000,0.00633
chr3,3535327,3561837,3548789,25000,0.005647
chr3,3561838,3596622,3581327,25000,0.006314
chr3,3596623,3628682,3610361,25000,0.004136
chr3,3628683,3683998,3665765,25000,0.005416
chr3,3683999,3710791,3696717,25000,0.0018
chr3,3710792,3771848,3736408,25000,0.005384
chr3,3771849,3798328,3785214,25000,0.008724
chr3,3798329,3840897,3817131,25000,0.007168
chr3,3840898,3869684,3855061,25000,0.005816
chr3,3869685,3895901,3882762,25000,0.00294
chr3,3895902,3926448,3910025,25000,0.006734
chr3,3926449,3957754,3944012,25000,0.005539
chr3,3957755,3983596,3970835,25000,0.004482
chr3,3983597,4010679,3997149,25000,0.005658
chr3,4010680,4041367,4024882,25000,0.006331
chr3,4041368,4068653,4055507,25000,0.00469
chr3,4068654,4098882,4082756,25000,0.005645
chr3,4098883,4126168,4112850,25000,0.005741
chr3,4126169,4154257,4141123,25000,0.007675
chr3,4154258,4182599,4168445,25000,0.008522
chr3,4182600,4209488,4196331,25000,0.004717
chr3,4209489,4238889,4224280,25000,0.003767
chr3,4238890,4270455,4253197,25000,0.007549
chr3,4270456,4302443,4285394,25000,0.004082
chr3,4302444,4329498,4316467,25000,0.004639
chr3,4329499,4354846,4342149,25000,0.003567
chr3,4354847,4388300,4373057,25000,0.004342
chr3,4388301,4418947,4403560,25000,0.007493
chr3,4418948,4447868,4433897,25000,0.005912
chr3,4447869,4473956,4461038,25000,0.005513
chr3,4473957,4501272,4487139,25000,0.006691
chr3,4501273,4555562,4534148,25000,0.005746
chr3,4555563,4582385,4569408,25000,0.005172
chr3,4582386,4609701,4596600,25000,0.007213
chr3,4609702,4639293,4624901,25000,0.007278
chr3,4639294,4666409,4652834,25000,0.006027
chr3,4666410,4697377,4681474,25000,0.004319
chr3,4697378,4723655,4710587,25000,0.003641
chr3,4723656,4754131,4739322,25000,0.002619
chr3,4754132,4781590,4767679,25000,0.004441
chr3,4781591,4820168,4805413,25000,0.012528
chr3,4820169,4847574,4833997,25000,0.005813
chr3,4847575,4873776,4861080,25000,0.002491
chr3,4873777,4904462,4887973,25000,0.0037
chr3,4904463,4932879,4918767,25000,0.007265
chr3,4932880,4962699,4947189,25000,0.003542
chr3,4962700,4990062,4976673,25000,0.00491
chr3,4990063,5023197,5007116,25000,0.008002
chr3,5023198,5050535,5037223,25000,0.005998
chr3,5050536,5076251,5063414,25000,0.005878
chr3,5076252,5103606,5090376,25000,0.003805
chr3,5103607,5129280,5116409,25000,0.003199
chr3,5129281,5156755,5142849,25000,0.00571
chr3,5156756,5182061,5169429,25000,0.003098
chr3,5182062,5207790,5194842,25000,0.004667
chr3,5207791,5233340,5220540,25000,0.006036
chr3,5233341,5258805,5246003,25000,0.003469
chr3,5258806,5285415,5271830,25000,0.005613
chr3,5285416,5311728,5298843,25000,0.003887
chr3,5311729,5336955,5324365,25000,0.002158
chr3,5336956,5363301,5349609,25000,0.002863
chr3,5363302,5393758,5377516,25000,0.005828
chr3,5393761,5419406,5406622,25000,0.00294
chr3,5419407,5444967,5432307,25000,0.005554
chr3,5444968,5496407,5475848,25000,0.010239
chr3,5496408,5521967,5509062,25000,0.004046
chr3,5521968,5547534,5534786,25000,0.005314
chr3,5547535,5573577,5560505,25000,0.006191
chr3,5573578,5600712,5587461,25000,0.005967
chr3,5600713,5634578,5619210,25000,0.008284
chr3,5634579,5664687,5649450,25000,0.005592
chr3,5664688,5691616,5678219,25000,0.00577
chr3,5691617,5719183,5705977,25000,0.003658
chr3,5719184,5747237,5733064,25000,0.003056
chr3,5747238,5774585,5760611,25000,0.004907
chr3,5774586,5809042,5793240,25000,0.002544
chr3,5809043,5843125,5825685,25000,0.00334
chr3,5843126,5874706,5861091,25000,0.003166
chr3,5874707,5900855,5887886,25000,0.006113
chr3,5900856,5936567,5917053,25000,0.002928
chr3,5936568,5963188,5949843,25000,0.00529
chr3,5963189,5994082,5979512,25000,0.00558
chr3,5994083,6023820,6009515,25000,0.006099
chr3,6023821,6060780,6040105,25000,0.007704
chr3,6060781,6087671,6074358,25000,0.008857
chr3,6087672,6117637,6102847,25000,0.007734
chr3,6117638,6152656,6133409,25000,0.006115
chr3,6152657,6179288,6166301,25000,0.00384
chr3,6179289,6218459,6196231,25000,0.005518
chr3,6218460,6250871,6235215,25000,0.00505
chr3,6250872,6294358,6271362,25000,0.011401
chr3,6294359,6329288,6310214,25000,0.018039
chr3,6329289,6372605,6352266,25000,0.007305
chr3,6372606,6404515,6389065,25000,0.006138
chr3,6404516,6430506,6417669,25000,0.004102
chr3,6430507,6466644,6446760,25000,0.004552
chr3,6466645,6503417,6482078,25000,0.005298
chr3,6503418,6531927,6517925,25000,0.008692
chr3,6531928,6563255,6548053,25000,0.003291
chr3,6563256,6590241,6576511,25000,0.006194
chr3,6590242,6618603,6605192,25000,0.01262
chr3,6618604,6646804,6632236,25000,0.00475
chr3,6646805,6684554,6667501,25000,0.00468
chr3,6684555,6718970,6699495,25000,0.002299
chr3,6718971,6745454,6732118,25000,0.00467
chr3,6745455,6775684,6759054,25000,0.004324
chr3,6775685,6807037,6790364,25000,0.006417
chr3,6807038,6832373,6819706,25000,0.00219
chr3,6832374,6858193,6845194,25000,0.002845
chr3,6858194,6895059,6876227,25000,0.004132
chr3,6895060,6920377,6907687,25000,0.0006
chr3,6920378,6946650,6933534,25000,0.001346
chr3,6946651,6985426,6962853,25000,0.006831
chr3,6985427,7011935,6998744,25000,0.004293
chr3,7011936,7038066,7025248,25000,0.00123
chr3,7038067,7064217,7050943,25000,0.004002
chr3,7064218,7089588,7076893,25000,0.003162
chr3,7089589,7114973,7102375,25000,0.003511
chr3,7114974,7140878,7128023,25000,0.003114
chr3,7140879,7167966,7154135,25000,0.003267
chr3,7167967,7199560,7182359,25000,0.006274
chr3,7199561,7230076,7214738,25000,0.004798
chr3,7230077,7292761,7246394,25000,0.010192
chr3,7292762,7318595,7305602,25000,0.00467
chr3,7318596,7356980,7337806,25000,0.010039
chr3,7356981,7392628,7372512,25000,0.00892
chr3,7392629,7436187,7411576,25000,0.007165
chr3,7436188,7463682,7450105,25000,0.006473
chr3,7463683,7505910,7488431,25000,0.006157
chr3,7505911,7534255,7520449,25000,0.006648
chr3,7534256,7560083,7547307,25000,0.007102
chr3,7560084,7587020,7573113,25000,0.004924
chr3,7587021,7612562,7599766,25000,0.004495
chr3,7612563,7641653,7626686,25000,0.004717
chr3,7641654,7667899,7654959,25000,0.00467
chr3,7667900,7699781,7684491,25000,0.008194
chr3,7699782,7727580,7713723,25000,0.008738
chr3,7727581,7759632,7744384,25000,0.006226
chr3,7759633,7788144,7774403,25000,0.007643
chr3,7788145,7818437,7802458,25000,0.003412
chr3,7818438,7856130,7836502,25000,0.005639
chr3,7856131,7882422,7869422,25000,0.003229
chr3,7882423,7909327,7895591,25000,0.003078
chr3,7909328,7936777,7923604,25000,0.006107
chr3,7936778,7965651,7951669,25000,0.003475
chr3,7965652,7998569,7985080,25000,0.002655
chr3,7998570,8024862,8012011,25000,0.003758
chr3,8024863,8077865,8045842,25000,0.006781
chr3,8077866,8112120,8097241,25000,0.004791
chr3,8112121,8144353,8129656,25000,0.003764
chr3,8144354,8190272,8164528,25000,0.003929
chr3,8190273,8218754,8204834,25000,0.005512
chr3,8218755,8247695,8232367,25000,0.002158
chr3,8247696,8273943,8260868,25000,0.004773
chr3,8273944,8302102,8288585,25000,0.003209
chr3,8302103,8333417,8317452,25000,0.004255
chr3,8333418,8359476,8346391,25000,0.005637
chr3,8359477,8398755,8377127,25000,0.003889
chr3,8398756,8428110,8411757,25000,0.003625
chr3,8428111,8457337,8441499,25000,0.003494
chr3,8457338,8494485,8474811,25000,0.007543
chr3,8494486,8528669,8511577,25000,0.012866
chr3,8528670,8554049,8541271,25000,0.001706
chr3,8554050,8581532,8567680,25000,0.006391
chr3,8581533,8608919,8595216,25000,0.005619
chr3,8608920,8637381,8622943,25000,0.004951
chr3,8637382,8666560,8652807,25000,0.002788
chr3,8666561,8696947,8682795,25000,0.005265
chr3,8696948,8724908,8712135,25000,0.004469
chr3,8724909,8751872,8738859,25000,0.004517
chr3,8751873,8780867,8766156,25000,0.006381
chr3,8780868,8815380,8798226,25000,0.006973
chr3,8815381,8852637,8829206,25000,0.006721
chr3,8852638,8881588,8866624,25000,0.008936
chr3,8881589,8913540,8899598,25000,0.00742
chr3,8913541,8950274,8927853,25000,0.006067
chr3,8950275,8986237,8967979,25000,0.010908
chr3,8986238,9024700,9006206,25000,0.007439
chr3,9024701,9053389,9038467,25000,0.005303
chr3,9053390,9087252,9072300,25000,0.005919
chr3,9087253,9114135,9100853,25000,0.009047
chr3,9114136,9143812,9128411,25000,0.004357
chr3,9143813,9176374,9161026,25000,0.005137
chr3,9176375,9206522,9192838,25000,0.006865
chr3,9206523,9234042,9220031,25000,0.007652
chr3,9234043,9264132,9248631,25000,0.006354
chr3,9264133,9289707,9276761,25000,0.003255
chr3,9289708,9316660,9302960,25000,0.007502
chr3,9316661,9343174,9330026,25000,0.008473
chr3,9343175,9370624,9356776,25000,0.006441
chr3,9370625,9399755,9384841,25000,0.00553
chr3,9399756,9426678,9413543,25000,0.00724
chr3,9426679,9462481,9443982,25000,0.005511
chr3,9462482,9490243,9476220,25000,0.00734
chr3,9490244,9517299,9504178,25000,0.007762
chr3,9517300,9549921,9532536,25000,0.005237
chr3,9549922,9593949,9572052,25000,0.005404
chr3,9593950,9620257,9606691,25000,0.002693
chr3,9620258,9648342,9634282,25000,0.00636
chr3,9648343,9694050,9670853,25000,0.006995
chr3,9694051,9728776,9709061,25000,0.006221
chr3,9728777,9756031,9742343,25000,0.006531
chr3,9756032,9783863,9770928,25000,0.00605
chr3,9783864,9812395,9797690,25000,0.007591
chr3,9812396,9843405,9827025,25000,0.010909
chr3,9843406,9874339,9858065,25000,0.008213
chr3,9874340,9901093,9887339,25000,0.006436
chr3,9901094,9934179,9917282,25000,0.010263
chr3,9934180,9961915,9948065,25000,0.006105
chr3,9961916,9991156,9975373,25000,0.004596
chr3,9991157,10019959,10005608,25000,0.006714
chr3,10019960,10052826,10035519,25000,0.009425
chr3,10052827,10081483,10066565,25000,0.008192
chr3,10081484,10117899,10096894,25000,0.01018
chr3,10117900,10147494,10132825,25000,0.006851
chr3,10147495,10180861,10166717,25000,0.0087
chr3,10180862,10207679,10194253,25000,0.006017
chr3,10207680,10235078,10221303,25000,0.007567
chr3,10235079,10274913,10251203,25000,0.011119
chr3,10274914,10311070,10291645,25000,0.006383
chr3,10311071,10347116,10326179,25000,0.008298
chr3,10347117,10373859,10360648,25000,0.007555
chr3,10373860,10417869,10398182,25000,0.008923
chr3,10417870,10454170,10438957,25000,0.006185
chr3,10454171,10488386,10472251,25000,0.009114
chr3,10488387,10514440,10501772,25000,0.005913
chr3,10514441,10552183,10534258,25000,0.008353
chr3,10552184,10579212,10565481,25000,0.004888
chr3,10579213,10605615,10592273,25000,0.005309
chr3,10605616,10634532,10620430,25000,0.006659
chr3,10634533,10666385,10649871,25000,0.006887
chr3,10666386,10693354,10679710,25000,0.007066
chr3,10693355,10724384,10709395,25000,0.006255
chr3,10724385,10750866,10737041,25000,0.004336
chr3,10750872,10779767,10764478,25000,0.0034
chr3,10779768,10816639,10793774,25000,0.006237
chr3,10816640,10850654,10832834,25000,0.00744
chr3,10850655,10876886,10864132,25000,0.005195
chr3,10876887,10903436,10889652,25000,0.001964
chr3,10903437,10928914,10916198,25000,0.004623
chr3,10928915,10954370,10941728,25000,0.003354
chr3,10954371,10982366,10968362,25000,0.006435
chr3,10982367,11008602,10995516,25000,0.00392
chr3,11008603,11036390,11021642,25000,0.004391
chr3,11036391,11065463,11050577,25000,0.006638
chr3,11065464,11094607,11079568,25000,0.006466
chr3,11094608,11122436,11108879,25000,0.005405
chr3,11122437,11157690,11138819,25000,0.007781
chr3,11157691,11186591,11171726,25000,0.006604
chr3,11186592,11234997,11206543,25000,0.006397
chr3,11234998,11267078,11250935,25000,0.011696
chr3,11267080,11294343,11280959,25000,0.004864
chr3,11294344,11322884,11308454,25000,0.006353
chr3,11322885,11354509,11337943,25000,0.006892
chr3,11354510,11388732,11374257,25000,0.00802
chr3,11388733,11418740,11403669,25000,0.00601
chr3,11418741,11448479,11434814,25000,0.007782
chr3,11448480,11476834,11463207,25000,0.007465
chr3,11476835,11506497,11491266,25000,0.010095
chr3,11506498,11533838,11519970,25000,0.006502
chr3,11533839,11589778,11560433,25000,0.00675
chr3,11589779,11619505,11604640,25000,0.004584
chr3,11619506,11647777,11633489,25000,0.005358
chr3,11647778,11674973,11661106,25000,0.006987
chr3,11674974,11714695,11690875,25000,0.009191
