scaffold,start,end,mid,sites,pi_Sms1,pi_Sms2,dxy_Sms1_Sms2,Fst_Sms1_Sms2
scaffold_3,1435566,1495138,1464144,25000,0.001822,0.001733,0.002039,0.068408
scaffold_3,1495139,1542092,1522279,25000,0.001737,0.001988,0.001787,-0.021394
scaffold_3,1542093,1594986,1570520,25000,0.001945,0.002201,0.003328,0.236725
scaffold_3,1594987,1633673,1618501,25000,0.003053,0.003057,0.002918,-0.023722
scaffold_3,1633674,1668117,1649541,25000,0.002271,0.002379,0.003212,0.162532
scaffold_3,1668118,1694355,1681415,25000,0.001899,0.001995,0.001909,-0.008363
scaffold_3,1694356,1722715,1709245,25000,0.00187,0.002105,0.002236,0.060559
scaffold_3,1722716,1749445,1736104,25000,0.001809,0.002349,0.002008,-0.017853
scaffold_3,1749446,1786115,1764014,25000,0.003202,0.003231,0.003472,0.038529
scaffold_3,1786116,1849725,1825330,25000,0.001758,0.002177,0.002048,0.019931
scaffold_3,1849726,1876522,1862752,25000,0.001823,0.001645,0.001634,-0.030627
scaffold_3,1876523,1909630,1894029,25000,0.001475,0.001354,0.00133,-0.032093
scaffold_3,1909631,1940439,1926631,25000,0.002456,0.002238,0.002605,0.053725
scaffold_3,1940440,1969147,1954829,25000,0.003523,0.00306,0.003523,0.035042
scaffold_3,1969177,2010728,1987409,25000,0.002085,0.002313,0.002362,0.036707
scaffold_3,2010731,2049832,2028790,25000,0.003428,0.004024,0.00489,0.137878
scaffold_3,2049833,2091928,2071698,25000,0.002165,0.002006,0.001971,-0.029337
scaffold_3,2091929,2123822,2108489,25000,0.002697,0.002273,0.002383,-0.027362
scaffold_3,2123823,2152321,2137153,25000,0.002527,0.00267,0.002932,0.063651
scaffold_3,2152322,2181086,2166145,25000,0.002467,0.002341,0.002319,-0.020254
scaffold_3,2181087,2216304,2200610,25000,0.002366,0.002177,0.002144,-0.029812
scaffold_3,2216305,2254559,2238117,25000,0.002576,0.002368,0.002388,-0.020572
scaffold_3,2254560,2290290,2274889,25000,0.002607,0.002281,0.002428,-0.007825
scaffold_3,2290291,2327612,2309747,25000,0.001356,0.0014,0.001279,-0.037737
scaffold_3,2327613,2355560,2342129,25000,0.002284,0.001936,0.004996,0.413809
scaffold_3,2355561,2423695,2376916,25000,0.003531,0.003429,0.003378,-0.014868
scaffold_3,2423696,2456082,2441883,25000,0.002903,0.002255,0.002919,0.056158
scaffold_3,2456083,2482035,2469016,25000,0.00114,0.001251,0.001121,-0.03332
scaffold_3,2482036,2509295,2495464,25000,0.002064,0.002328,0.002159,-0.008752
scaffold_3,2509296,2537339,2523273,25000,0.001708,0.002081,0.00252,0.145586
scaffold_3,2537340,2570145,2554309,25000,0.001639,0.001741,0.002155,0.124413
scaffold_3,2570146,2599354,2585138,25000,0.001642,0.001605,0.001608,-0.004955
scaffold_3,2599355,2625636,2612526,25000,0.00154,0.0016,0.001479,-0.030973
scaffold_3,2625637,2663777,2642745,25000,0.002055,0.001857,0.002843,0.189612
scaffold_3,2663778,2712817,2688623,25000,0.001707,0.001332,0.001437,-0.029591
scaffold_3,2712818,2758296,2737454,25000,0.002396,0.002284,0.004057,0.270083
scaffold_3,2758297,2801053,2782462,25000,0.001307,0.001408,0.003376,0.435192
scaffold_3,2801054,2842864,2820499,25000,0.002424,0.001917,0.003553,0.251322
scaffold_3,2842865,2869608,2856355,25000,0.001794,0.001673,0.004369,0.435916
scaffold_3,2869609,2923793,2901974,25000,0.001724,0.001827,0.001691,-0.027356
scaffold_3,2923794,2988421,2959652,25000,0.001438,0.001604,0.001417,-0.044317
scaffold_3,2988422,3024147,3003825,25000,0.002085,0.001985,0.002187,0.037023
scaffold_3,3024148,3055285,3041431,25000,0.001934,0.001993,0.001844,-0.032424
scaffold_3,3055286,3097747,3079239,25000,0.002039,0.002256,0.002019,-0.032666
scaffold_3,3097748,3142104,3120085,25000,0.001888,0.001956,0.001789,-0.036747
scaffold_3,3142105,3186608,3163221,25000,0.003445,0.003423,0.003453,0.002961
scaffold_3,3186611,3244285,3221305,25000,0.001807,0.001371,0.003226,0.347098
scaffold_3,3244286,3306393,3268405,25000,0.002583,0.001512,0.007433,0.57584
scaffold_3,3306394,3335081,3319775,25000,0.002022,0.002031,0.001949,-0.020073
scaffold_3,3335082,3369533,3352771,25000,0.002358,0.003081,0.002611,-0.02097
scaffold_3,3369534,3443309,3410456,25000,0.00231,0.001719,0.003121,0.220829
scaffold_3,3443310,3509228,3476041,25000,0.002417,0.002326,0.002282,-0.019934
scaffold_3,3509229,3561205,3525179,25000,0.001006,0.00114,0.001009,-0.032132
scaffold_3,3561206,3874456,3647940,25000,0.001489,0.001296,0.001303,-0.034089
scaffold_3,3874458,4032714,4013867,25000,0.002615,0.003013,0.003066,0.044058
scaffold_3,4032718,4068607,4051027,25000,0.002628,0.00265,0.002512,-0.025566
scaffold_3,4068608,4125736,4089615,25000,0.001543,0.001568,0.001448,-0.037047
scaffold_3,4125737,4188475,4168907,25000,0.002203,0.002493,0.002288,-0.013505
scaffold_3,4188476,4240923,4216596,25000,0.001544,0.001584,0.001467,-0.033036
scaffold_3,4240924,4323586,4297364,25000,0.001705,0.001333,0.001409,-0.038953
scaffold_3,4323587,4415413,4346902,25000,0.001852,0.001747,0.001698,-0.028005
scaffold_3,4415414,4447092,4429768,25000,0.001435,0.001455,0.001351,-0.034767
scaffold_3,4447093,4475812,4460643,25000,0.001522,0.001528,0.001417,-0.038161
scaffold_3,4475813,4530872,4496959,25000,0.001251,0.001219,0.001147,-0.03822
scaffold_3,4530874,4648132,4608528,25000,0.003005,0.001791,0.002404,-0.002838
scaffold_3,4648133,4698058,4677864,25000,0.003366,0.003711,0.003668,0.018468
scaffold_3,4698059,4740105,4718834,25000,0.002528,0.002885,0.003079,0.066248
scaffold_3,4740106,4788614,4772138,25000,0.002042,0.001769,0.001937,0.009262
scaffold_3,4788615,4813761,4801192,25000,0.001043,0.000995,0.000946,-0.038442
scaffold_3,4813762,4839914,4826814,25000,0.00123,0.001453,0.001252,-0.035777
scaffold_3,4839915,4865079,4852482,25000,0.001521,0.001207,0.001266,-0.03854
scaffold_3,4865080,4890357,4877711,25000,0.001477,0.001495,0.00138,-0.0386
scaffold_3,4890358,4915505,4902939,25000,0.00131,0.001334,0.001227,-0.038504
scaffold_3,4915506,4946289,4933081,25000,0.001296,0.001379,0.001241,-0.039054
scaffold_3,4946290,4986118,4969558,25000,0.001631,0.001894,0.004354,0.432576
scaffold_3,4986119,5020944,5007808,25000,0.001697,0.001945,0.001725,-0.02809
scaffold_3,5020945,5046791,5033904,25000,0.001483,0.001518,0.001394,-0.03842
scaffold_3,5046792,5072200,5059454,25000,0.001439,0.001385,0.001311,-0.038424
scaffold_3,5072201,5109007,5094318,25000,0.001108,0.001119,0.001034,-0.038317
scaffold_3,5109008,5135413,5122336,25000,0.001183,0.001194,0.001103,-0.038639
scaffold_3,5135414,5191823,5150267,25000,0.001627,0.001605,0.001501,-0.038361
scaffold_3,5191824,5217357,5204556,25000,0.001312,0.001305,0.001215,-0.038623
scaffold_3,5217358,5273909,5234409,25000,0.002263,0.002024,0.003947,0.298528
scaffold_3,5273910,5301592,5287944,25000,0.002232,0.002233,0.002106,-0.030194
scaffold_3,5301593,5433945,5389879,25000,0.001541,0.001521,0.001575,0.014537
scaffold_3,5433946,5464198,5449226,25000,0.003313,0.003357,0.003179,-0.025232
scaffold_3,5464199,5492570,5477551,25000,0.001909,0.00211,0.002432,0.097965
scaffold_3,5492571,5661724,5534827,25000,0.001763,0.001741,0.001867,0.03233
scaffold_3,5661725,5711552,5687561,25000,0.001982,0.001688,0.001827,-0.009449
scaffold_3,5711553,5791102,5750273,25000,0.002875,0.002163,0.002399,-0.02504
scaffold_3,5791103,5840735,5822593,25000,0.001662,0.001743,0.001604,-0.028977
scaffold_3,5840736,5895747,5865649,25000,0.00175,0.001597,0.001569,-0.033234
scaffold_3,5895748,5926545,5909186,25000,0.001684,0.002134,0.001788,-0.033959
scaffold_3,5926546,5960677,5944576,25000,0.002251,0.002121,0.002053,-0.032588
scaffold_3,5960678,6075306,5983503,25000,0.001775,0.00226,0.006643,0.541945
scaffold_3,6075307,6139798,6102239,25000,0.003209,0.003626,0.006488,0.316856
scaffold_3,6139799,6199498,6168960,25000,0.00265,0.002765,0.004646,0.265122
scaffold_3,6199499,6237786,6213923,25000,0.002443,0.00237,0.005453,0.395227
scaffold_3,6237787,6281113,6262069,25000,0.001906,0.002461,0.002286,0.025605
scaffold_3,6281114,6308630,6294684,25000,0.001329,0.001564,0.001476,0.010458
scaffold_3,6308631,6360379,6337802,25000,0.001276,0.001465,0.001343,-0.010561
scaffold_3,6360380,6395483,6378405,25000,0.002083,0.002064,0.002807,0.156124
scaffold_3,6395484,6456119,6437473,25000,0.002053,0.001972,0.004266,0.366339
scaffold_3,6456121,6606310,6555667,25000,0.001904,0.0019,0.001775,-0.035515
scaffold_3,6606311,6652933,6632766,25000,0.00311,0.002555,0.006481,0.395579
scaffold_3,6652934,6759013,6686271,25000,0.003378,0.003698,0.003423,-0.017036
scaffold_3,6759014,6842206,6795657,25000,0.001624,0.002572,0.003439,0.237409
scaffold_3,6842207,6907547,6884379,25000,0.002094,0.001809,0.001928,-0.007693
scaffold_3,6907548,6974268,6944708,25000,0.002424,0.003038,0.006196,0.395709
scaffold_3,6974269,7014284,6996089,25000,0.002956,0.00266,0.002796,0.000732
scaffold_3,7014285,7065931,7042797,25000,0.002132,0.002035,0.001982,-0.025151
scaffold_3,7065932,7115604,7092330,25000,0.001132,0.001692,0.001799,0.123996
scaffold_3,7115605,7151623,7132782,25000,0.001285,0.001297,0.001471,0.067125
scaffold_3,7151624,7234647,7187630,25000,0.002301,0.001878,0.002057,-0.007949
scaffold_3,7234648,7268619,7253282,25000,0.003005,0.002478,0.002759,0.001792
scaffold_3,7268620,7313042,7285504,25000,0.003599,0.003779,0.003819,0.01777
scaffold_3,7313043,7355744,7336695,25000,0.002521,0.002386,0.002921,0.08955
scaffold_3,7355745,7405454,7384381,25000,0.001223,0.001238,0.001152,-0.033104
scaffold_3,7405455,7557253,7497554,25000,0.002346,0.002218,0.002252,-0.004605
scaffold_3,7557254,7628002,7607436,25000,0.0037,0.003529,0.00376,0.020237
scaffold_3,7628003,7774954,7689226,25000,0.00219,0.001888,0.002205,0.04028
scaffold_3,7774955,7851311,7803412,25000,0.001353,0.001386,0.001262,-0.040753
scaffold_3,7851312,7889044,7870441,25000,0.002056,0.001951,0.001961,-0.011171
scaffold_3,7889045,7936732,7915574,25000,0.001647,0.001653,0.001544,-0.034361
scaffold_3,7936733,7974127,7957880,25000,0.00163,0.002176,0.001991,0.023401
scaffold_3,7974129,8083451,8044125,25000,0.001851,0.001719,0.001907,0.03621
scaffold_3,8083452,8112125,8098164,25000,0.001528,0.001375,0.001363,-0.032428
scaffold_3,8112126,8161581,8130700,25000,0.001492,0.00137,0.001618,0.060467
scaffold_3,8161583,8196818,8176675,25000,0.001456,0.001187,0.001225,-0.038987
scaffold_3,8196819,8251068,8219875,25000,0.002487,0.002256,0.00226,-0.024337
scaffold_3,8251069,8328515,8285642,25000,0.001651,0.002057,0.001761,-0.026716
scaffold_3,8328516,8396477,8360974,25000,0.001753,0.001765,0.001752,-0.001758
scaffold_3,8396479,8445143,8423279,25000,0.00347,0.001731,0.003293,0.115752
scaffold_3,8445144,8497702,8476699,25000,0.003331,0.002135,0.003977,0.189028
scaffold_3,8497703,8699861,8563365,25000,0.001813,0.001749,0.002151,0.09682
scaffold_3,8699862,8754518,8730167,25000,0.001998,0.002014,0.006458,0.533962
scaffold_3,8754519,8843411,8807036,25000,0.002135,0.002129,0.002173,0.009843
scaffold_3,8843412,8882783,8860565,25000,0.001541,0.001786,0.001587,-0.019182
scaffold_3,8882784,8933983,8905458,25000,0.002641,0.002198,0.003044,0.117647
scaffold_3,8933984,9098777,9047976,25000,0.002429,0.002478,0.002414,-0.008517
scaffold_3,9098778,9140625,9119127,25000,0.001692,0.001547,0.002083,0.130744
scaffold_3,9140626,9253896,9210549,25000,0.001773,0.002621,0.002693,0.104258
scaffold_3,9253897,9342945,9307506,25000,0.003729,0.003188,0.003948,0.068078
scaffold_3,9342946,9375498,9360606,25000,0.001851,0.001879,0.001803,-0.017541
scaffold_3,9375499,9421961,9393050,25000,0.003054,0.002614,0.003083,0.043417
scaffold_3,9421962,9480666,9451993,25000,0.002666,0.002466,0.002412,-0.031824
scaffold_3,9480667,9516219,9500178,25000,0.002162,0.001995,0.003546,0.265132
scaffold_3,9516220,9656283,9577933,25000,0.001931,0.001769,0.001734,-0.036609
scaffold_3,9656284,9780732,9732133,25000,0.001808,0.001887,0.001763,-0.024211
scaffold_3,9780733,9948871,9877463,25000,0.002425,0.002419,0.002324,-0.021367
scaffold_3,9948872,9975977,9962680,25000,0.00131,0.001314,0.00123,-0.033478
scaffold_3,9975978,10005536,9989975,25000,0.001289,0.001334,0.001736,0.143012
scaffold_3,10005537,10031903,10018411,25000,0.002195,0.002164,0.002109,-0.017008
scaffold_3,10031904,10059713,10045895,25000,0.00132,0.001302,0.001228,-0.033903
scaffold_3,10059714,10094341,10076736,25000,0.003169,0.003113,0.003044,-0.016314
scaffold_3,10094342,10119870,10107078,25000,0.001485,0.00144,0.001369,-0.034315
scaffold_3,10119871,10148701,10134771,25000,0.001094,0.001263,0.001116,-0.028365
scaffold_3,10148702,10219602,10170540,25000,0.002839,0.002861,0.002752,-0.018149
scaffold_3,10219603,10245225,10232304,25000,0.001211,0.001158,0.001106,-0.035213
scaffold_3,10245226,10273361,10260394,25000,0.001176,0.001188,0.001102,-0.035537
scaffold_3,10273362,10439337,10318304,25000,0.002342,0.00239,0.002251,-0.025871
scaffold_3,10439338,10469747,10453211,25000,0.002031,0.001916,0.001852,-0.032851
scaffold_3,10469748,10617243,10582851,25000,0.004145,0.004137,0.003973,-0.021476
scaffold_3,10617244,10644407,10631144,25000,0.001139,0.001072,0.001036,-0.033757
scaffold_3,10644408,10672821,10658470,25000,0.001453,0.001449,0.00136,-0.033429
scaffold_3,10672822,10700461,10687575,25000,0.001331,0.001199,0.001177,-0.037433
scaffold_3,10700462,10854007,10747300,25000,0.001382,0.00159,0.001401,-0.030429
scaffold_3,10854008,10936453,10903697,25000,0.001423,0.00143,0.001337,-0.03353
scaffold_3,10936454,11004664,10968994,25000,0.001707,0.002007,0.001901,0.011943
scaffold_3,11004665,11050936,11028743,25000,0.002237,0.002222,0.002114,-0.02746
scaffold_3,11050937,11209710,11071946,25000,0.002235,0.002454,0.002864,0.102718
scaffold_3,11209711,11286782,11252631,25000,0.002126,0.001994,0.001927,-0.033855
scaffold_3,11286783,11323438,11301054,25000,0.002069,0.002466,0.002139,-0.023909
scaffold_3,11323439,11390559,11366410,25000,0.001135,0.001133,0.001063,-0.033227
scaffold_3,11390560,11416595,11403693,25000,0.000924,0.000912,0.000852,-0.03858
scaffold_3,11416596,11551592,11456987,25000,0.002275,0.002221,0.00209,-0.037946
scaffold_3,11551593,11695384,11595546,25000,0.001851,0.001524,0.001681,-0.003797
scaffold_3,11695385,11730177,11713793,25000,0.001992,0.001989,0.001864,-0.033897
scaffold_3,11730178,11755933,11742948,25000,0.001356,0.001373,0.001278,-0.033807
scaffold_3,11755934,11790587,11776538,25000,0.001819,0.001743,0.001679,-0.03049
scaffold_3,11790588,11827094,11810583,25000,0.001954,0.002113,0.0019,-0.037437
scaffold_3,11827095,11853296,11840126,25000,0.001603,0.001836,0.001606,-0.030308
scaffold_3,11853297,11889947,11870319,25000,0.002513,0.002603,0.00244,-0.024469
scaffold_3,11889948,11916329,11903326,25000,0.001852,0.001815,0.001801,-0.009052
scaffold_3,11916330,11943183,11929902,25000,0.001737,0.00175,0.001635,-0.033193
scaffold_3,11943184,11971722,11957900,25000,0.001262,0.001316,0.001207,-0.033911
scaffold_3,11971723,11997893,11984789,25000,0.001554,0.001768,0.001798,0.040707
scaffold_3,11997894,12027778,12014881,25000,0.001845,0.001931,0.001772,-0.032753
scaffold_3,12027779,12105396,12052639,25000,0.001399,0.001388,0.001309,-0.03257
scaffold_3,12105397,12141387,12122838,25000,0.001332,0.00163,0.001511,0.003812
scaffold_3,12141388,12203330,12173117,25000,0.002385,0.002012,0.002993,0.157718
scaffold_3,12203331,12285163,12253330,25000,0.001843,0.002033,0.003377,0.281369
scaffold_3,12285164,12310846,12297910,25000,0.002202,0.002326,0.00214,-0.024616
scaffold_3,12310847,12361751,12344503,25000,0.001996,0.001924,0.002404,0.096839
scaffold_3,12361752,12411711,12397708,25000,0.002086,0.002073,0.002142,0.014907
scaffold_3,12411712,12468457,12438674,25000,0.002021,0.001865,0.001805,-0.03505
scaffold_3,12468458,12500079,12485729,25000,0.001774,0.001745,0.001652,-0.032761
scaffold_3,12500080,12597171,12569177,25000,0.00186,0.00164,0.002265,0.130358
scaffold_3,12597172,12628396,12612553,25000,0.002415,0.002418,0.002502,0.017946
scaffold_3,12628397,12719403,12661503,25000,0.002246,0.002075,0.002012,-0.030156
scaffold_3,12719404,12847825,12764628,25000,0.00226,0.001878,0.0021,0.001471
scaffold_3,12847826,12982337,12928502,25000,0.002939,0.001947,0.003843,0.230001
scaffold_3,12982338,13138834,13057834,25000,0.001311,0.0018,0.001969,0.121243
scaffold_3,13138835,13177555,13155569,25000,0.001262,0.002079,0.00319,0.319504
scaffold_3,13177556,13225023,13197003,25000,0.002333,0.00407,0.003042,-0.026317
scaffold_3,13225024,13273751,13250292,25000,0.002767,0.002278,0.002466,-0.011874
scaffold_3,13273752,13340756,13299711,25000,0.002116,0.002516,0.002574,0.054343
scaffold_3,13340757,13415044,13370842,25000,0.001684,0.001963,0.004285,0.418487
scaffold_3,13415045,13477220,13441598,25000,0.001643,0.00353,0.003853,0.164335
scaffold_3,13477221,13527097,13495516,25000,0.001912,0.001678,0.001759,-0.006014
scaffold_3,13527098,13584448,13555916,25000,0.001633,0.001703,0.002254,0.152486
scaffold_3,13584449,13666829,13613356,25000,0.001577,0.001677,0.00153,-0.031612
scaffold_3,13666830,13701043,13681273,25000,0.003541,0.003699,0.004377,0.097436
scaffold_3,13701044,13799658,13731066,25000,0.001593,0.00156,0.001939,0.106431
scaffold_3,13799659,13848912,13827498,25000,0.002411,0.002333,0.002217,-0.03523
scaffold_3,13848913,13893972,13874296,25000,0.00259,0.002763,0.002966,0.052915
scaffold_3,13893974,14078718,13953719,25000,0.001036,0.001196,0.001122,0.00289
scaffold_3,14078725,14136959,14110181,25000,0.001686,0.001608,0.003393,0.351391
scaffold_3,14136960,14235521,14181607,25000,0.002088,0.002543,0.003101,0.147061
scaffold_3,14235522,14324655,14274570,25000,0.00269,0.003296,0.002784,-0.037161
scaffold_3,14324656,14353260,14339131,25000,0.001114,0.002395,0.002321,0.124156
scaffold_3,14353261,14380320,14366252,25000,0.001629,0.001724,0.002088,0.110425
scaffold_3,14380321,14442549,14413515,25000,0.001305,0.001281,0.001221,-0.029849
scaffold_3,14442550,14521328,14464008,25000,0.001795,0.001202,0.001511,-0.009117
scaffold_3,14521329,14579853,14544573,25000,0.003001,0.003189,0.003056,-0.006467
scaffold_3,14579854,14614032,14597425,25000,0.002008,0.00204,0.001983,-0.010445
scaffold_3,14614033,14646790,14631156,25000,0.0016,0.001721,0.001605,-0.019212
scaffold_3,14646791,14717732,14680500,25000,0.001467,0.001499,0.001401,-0.029538
scaffold_3,14717733,14750758,14732412,25000,0.001443,0.001569,0.001414,-0.033241
scaffold_3,14750759,14782847,14768619,25000,0.002855,0.002725,0.004293,0.222701
scaffold_3,14782848,14824781,14801391,25000,0.002345,0.001369,0.00326,0.280523
scaffold_3,14824782,14898190,14868031,25000,0.001521,0.001264,0.007206,0.684728
scaffold_3,14898191,15007729,14959409,25000,0.002466,0.001509,0.002891,0.189858
scaffold_3,15007730,15052938,15025121,25000,0.002056,0.001769,0.002771,0.191462
scaffold_3,15052939,15095635,15069901,25000,0.002767,0.002461,0.00319,0.101913
scaffold_3,15095636,15191381,15131840,25000,0.001807,0.002407,0.002603,0.108467
scaffold_3,15191382,15287317,15230127,25000,0.002288,0.001882,0.001974,-0.028205
scaffold_3,15287318,15361409,15324194,25000,0.001911,0.001649,0.001949,0.046541
scaffold_3,15361410,15389234,15375480,25000,0.001606,0.00138,0.00146,-0.011581
scaffold_3,15389235,15471170,15416450,25000,0.002855,0.003521,0.003228,0.006462
scaffold_3,15471171,15500473,15485596,25000,0.002399,0.002178,0.006479,0.48581
