scaffold,start,end,mid,sites,pi_Hrs1,pi_Hrs2,dxy_Hrs1_Hrs2,Fst_Hrs1_Hrs2
scaffold_6,5528459,5558969,5542734,25000,0.001671,0.00159,0.001514,-0.03832
scaffold_6,5558970,5586850,5573348,25000,0.002995,0.001589,0.002475,0.039756
scaffold_6,5586851,5614162,5600595,25000,0.001773,0.001937,0.001748,-0.034311
scaffold_6,5614163,5652220,5633079,25000,0.001739,0.001596,0.001537,-0.043365
scaffold_6,5652221,5703506,5677908,25000,0.001375,0.001293,0.001231,-0.045248
scaffold_6,5703507,5736292,5716353,25000,0.001645,0.001655,0.001563,-0.028248
scaffold_6,5736293,5762055,5749245,25000,0.001781,0.001815,0.001669,-0.038441
scaffold_6,5762056,5789127,5775410,25000,0.001554,0.001354,0.001375,-0.030197
scaffold_6,5789128,5840834,5813961,25000,0.001944,0.002072,0.001922,-0.022848
scaffold_6,5840836,5872874,5857411,25000,0.001452,0.001775,0.001498,-0.038419
scaffold_6,5872875,5898801,5885868,25000,0.00157,0.001561,0.001454,-0.038457
scaffold_6,5898802,5926192,5912588,25000,0.002619,0.002558,0.002406,-0.038011
scaffold_6,5926193,5956589,5941998,25000,0.00215,0.001424,0.001621,-0.049714
scaffold_6,5956590,5986712,5973127,25000,0.00085,0.000951,0.000835,-0.039043
scaffold_6,5986713,6011837,5999243,25000,0.001099,0.001099,0.00102,-0.03846
scaffold_6,6011839,6060131,6027192,25000,0.001757,0.001909,0.001852,0.00154
scaffold_6,6060132,6126425,6099849,25000,0.003253,0.003722,0.009175,0.464481
scaffold_6,6126426,6159334,6141756,25000,0.002334,0.003848,0.012052,0.602741
scaffold_6,6159335,6187545,6173877,25000,0.00135,0.001455,0.001537,0.047566
scaffold_7,31088,72425,52044,25000,0.001442,0.001263,0.0014,0.018472
scaffold_7,72426,98945,85381,25000,0.001584,0.00165,0.003284,0.348337
scaffold_7,98946,128346,114540,25000,0.00174,0.001442,0.001533,-0.0265
scaffold_7,128347,221573,195512,25000,0.001315,0.001251,0.001225,-0.023905
scaffold_7,221574,267821,245724,25000,0.001552,0.001594,0.001502,-0.023861
scaffold_7,267822,319031,295470,25000,0.001033,0.001421,0.001283,0.011463
scaffold_7,319032,397539,365540,25000,0.001906,0.001454,0.001621,-0.021605
scaffold_7,397540,423131,410299,25000,0.00182,0.001724,0.003843,0.37582
scaffold_7,423132,473477,448129,25000,0.001051,0.001304,0.001321,0.051896
scaffold_7,473478,498974,486120,25000,0.001283,0.001438,0.002917,0.372287
scaffold_7,498975,532546,518192,25000,0.001302,0.001118,0.001234,0.010182
scaffold_7,532547,563635,550002,25000,0.001634,0.002001,0.001725,-0.037129
scaffold_7,563636,605952,578862,25000,0.001418,0.005422,0.009725,0.475908
scaffold_7,605953,631066,618488,25000,0.001,0.001009,0.000937,-0.036226
scaffold_7,631067,656185,643662,25000,0.000787,0.000795,0.000736,-0.037884
scaffold_7,656186,681267,668711,25000,0.001163,0.001163,0.00108,-0.038459
scaffold_7,681268,707648,694382,25000,0.001187,0.001764,0.001847,0.115277
scaffold_7,707649,732904,720304,25000,0.001138,0.001469,0.001413,0.041803
scaffold_7,732905,775750,757382,25000,0.001624,0.001539,0.001476,-0.035601
scaffold_7,775751,801193,788442,25000,0.002564,0.002033,0.004174,0.297306
scaffold_7,801194,827405,814305,25000,0.001637,0.001587,0.001796,0.055995
scaffold_7,827406,868221,842948,25000,0.001674,0.001426,0.001439,-0.039902
scaffold_7,868222,894657,881216,25000,0.001794,0.001461,0.001525,-0.033783
scaffold_7,894658,921204,907613,25000,0.003129,0.003053,0.002885,-0.035752
scaffold_7,921205,951541,934175,25000,0.001486,0.001498,0.001387,-0.037909
scaffold_7,951542,977038,964266,25000,0.001136,0.00128,0.001131,-0.034313
scaffold_7,977039,1110397,1042608,25000,0.002262,0.001808,0.002123,0.021087
scaffold_7,1110398,1135834,1123219,25000,0.002542,0.002368,0.00241,-0.009566
scaffold_7,1135835,1163669,1149268,25000,0.001495,0.001155,0.001334,-0.006427
scaffold_7,1163670,1188992,1176272,25000,0.001511,0.001545,0.001562,0.011282
scaffold_7,1188993,1214419,1201628,25000,0.001294,0.001441,0.001622,0.087595
scaffold_7,1214420,1250083,1235976,25000,0.001529,0.002175,0.001861,-0.0113
scaffold_7,1250084,1286027,1271396,25000,0.001081,0.001565,0.001363,0.013731
scaffold_7,1286028,1311561,1298935,25000,0.00165,0.002002,0.004839,0.461139
scaffold_7,1311562,1340501,1324816,25000,0.000949,0.001113,0.002272,0.38427
scaffold_7,1340502,1367998,1353731,25000,0.001558,0.001662,0.001492,-0.039471
scaffold_7,1367999,1418690,1399786,25000,0.001417,0.002729,0.001931,-0.041055
scaffold_7,1418691,1515945,1466936,25000,0.001611,0.001637,0.00164,0.005018
scaffold_7,1515946,1544149,1530855,25000,0.001313,0.001276,0.001192,-0.042647
scaffold_7,1544150,1569809,1556929,25000,0.001056,0.001012,0.001056,0.010948
scaffold_7,1569810,1598581,1583251,25000,0.001465,0.001289,0.001282,-0.036914
scaffold_7,1598582,1623953,1611282,25000,0.001727,0.001333,0.001427,-0.035972
scaffold_7,1623954,1656094,1637727,25000,0.001643,0.0014,0.002965,0.329708
scaffold_7,1656095,1681749,1669104,25000,0.001796,0.001951,0.002132,0.066856
scaffold_7,1681750,1707007,1694388,25000,0.001586,0.001606,0.001493,-0.034621
scaffold_7,1707008,1782801,1733019,25000,0.001224,0.001115,0.0011,-0.034998
scaffold_7,1782802,1814489,1799656,25000,0.000881,0.000914,0.000853,-0.027747
scaffold_7,1814490,1911673,1837311,25000,0.002021,0.001212,0.002648,0.246767
scaffold_7,1911674,1940143,1925721,25000,0.001547,0.001487,0.001412,-0.037389
scaffold_7,1940144,1966525,1953433,25000,0.002004,0.004077,0.005155,0.265055
scaffold_7,1966526,2005919,1982497,25000,0.000998,0.001347,0.004462,0.583142
scaffold_7,2005920,2048636,2022055,25000,0.001126,0.001112,0.001042,-0.035656
scaffold_7,2048637,2076989,2062606,25000,0.001189,0.001164,0.001084,-0.043836
scaffold_7,2076991,2118662,2102420,25000,0.001878,0.001761,0.001685,-0.042537
scaffold_7,2118663,2144090,2131362,25000,0.002161,0.002166,0.002009,-0.038435
scaffold_7,2144091,2169226,2156654,25000,0.001611,0.001507,0.00152,-0.013357
scaffold_7,2169227,2194400,2181804,25000,0.002114,0.001765,0.002399,0.109417
scaffold_7,2194401,2219668,2207027,25000,0.00108,0.001127,0.001059,-0.021556
scaffold_7,2219669,2255765,2235743,25000,0.004334,0.003909,0.004005,-0.01894
scaffold_7,2255766,2295062,2281084,25000,0.00181,0.001617,0.001684,-0.008908
scaffold_7,2295063,2322981,2307807,25000,0.00148,0.001179,0.00128,-0.019709
scaffold_7,2322982,2358217,2339995,25000,0.001201,0.001137,0.001084,-0.039438
scaffold_7,2358218,2383748,2371026,25000,0.00132,0.001473,0.001296,-0.038887
scaffold_7,2383749,2424551,2409473,25000,0.001065,0.001894,0.001862,0.117043
scaffold_7,2424552,2452379,2438158,25000,0.001907,0.001864,0.001821,-0.017971
scaffold_7,2452380,2549441,2504322,25000,0.000761,0.000919,0.000779,-0.031395
scaffold_7,2549442,2575691,2562592,25000,0.001275,0.001284,0.00119,-0.037822
scaffold_7,2575692,2602049,2588908,25000,0.005955,0.00831,0.007754,0.043234
scaffold_7,2602050,2640392,2621141,25000,0.001872,0.002558,0.002453,0.051191
scaffold_7,2640393,2671251,2653432,25000,0.00204,0.002018,0.002094,0.016434
scaffold_7,2671252,2704208,2689571,25000,0.003281,0.003479,0.003895,0.073255
scaffold_7,2704209,2730357,2717267,25000,0.001671,0.0013,0.001373,-0.040879
scaffold_7,2730358,2756017,2743231,25000,0.001257,0.001583,0.001328,-0.034741
scaffold_7,2756018,2791031,2775643,25000,0.001571,0.001728,0.001668,0.005671
scaffold_7,2791032,2817190,2804089,25000,0.001457,0.001459,0.001658,0.066257
scaffold_7,2817191,2843579,2830632,25000,0.001506,0.001548,0.001475,-0.017869
scaffold_7,2843580,2901728,2885124,25000,0.001109,0.001129,0.001053,-0.03145
scaffold_7,2901729,2927398,2914583,25000,0.001514,0.001613,0.001464,-0.034072
scaffold_7,2927399,2959902,2945988,25000,0.001437,0.001367,0.001297,-0.040543
scaffold_7,2959903,2985937,2972924,25000,0.001582,0.00169,0.003131,0.322849
scaffold_7,2985938,3015266,3002273,25000,0.001214,0.001184,0.001137,-0.027633
scaffold_7,3015267,3040573,3027837,25000,0.001807,0.001951,0.00175,-0.036955
scaffold_7,3040574,3076855,3062548,25000,0.001325,0.001455,0.00129,-0.038518
scaffold_7,3076856,3139253,3115547,25000,0.001911,0.001785,0.002044,0.052174
scaffold_7,3139254,3192619,3162746,25000,0.00188,0.001626,0.001635,-0.042103
scaffold_7,3192620,3236809,3206148,25000,0.001368,0.001498,0.001358,-0.031643
scaffold_7,3236810,3271984,3254339,25000,0.001274,0.00113,0.001098,-0.046549
scaffold_7,3271985,3378866,3320231,25000,0.001869,0.002493,0.003423,0.227914
scaffold_7,3378867,3436140,3409470,25000,0.001426,0.001521,0.001701,0.071922
scaffold_7,3436141,3514383,3473914,25000,0.001171,0.001263,0.001708,0.172709
scaffold_7,3514384,3539848,3527185,25000,0.00144,0.001331,0.001291,-0.036564
scaffold_7,3539849,3574294,3558876,25000,0.00115,0.001286,0.0021,0.273042
scaffold_7,3574295,3606210,3590515,25000,0.001999,0.00206,0.001932,-0.025607
scaffold_7,3606211,3693421,3666154,25000,0.001314,0.00146,0.001737,0.113829
scaffold_7,3693422,3718611,3706022,25000,0.001844,0.002903,0.004711,0.344778
scaffold_7,3718612,3743741,3731195,25000,0.001859,0.00197,0.001824,-0.025128
scaffold_7,3743742,3820501,3790306,25000,0.002842,0.002627,0.002967,0.042152
scaffold_7,3820502,3870812,3851585,25000,0.001538,0.001409,0.001388,-0.030997
scaffold_7,3870813,3908027,3890143,25000,0.000985,0.000905,0.000898,-0.026228
scaffold_7,3908028,3933516,3920776,25000,0.000799,0.00082,0.000839,0.018527
scaffold_7,3933517,3958820,3946177,25000,0.001128,0.001175,0.00107,-0.038358
scaffold_7,3958821,3988433,3974310,25000,0.000899,0.000952,0.000863,-0.035914
scaffold_7,3988434,4022591,4007717,25000,0.001893,0.00166,0.002617,0.192859
scaffold_7,4022592,4080308,4052526,25000,0.001067,0.00093,0.001114,0.060749
scaffold_7,4080309,4119735,4096549,25000,0.000995,0.001142,0.001015,-0.026568
scaffold_7,4119736,4146250,4132450,25000,0.001957,0.001315,0.00168,-0.001228
scaffold_7,4146251,4171607,4158926,25000,0.00145,0.001294,0.001331,-0.01539
scaffold_7,4171608,4196780,4184202,25000,0.001156,0.001058,0.001288,0.075201
scaffold_7,4196781,4228343,4210683,25000,0.002113,0.001871,0.001847,-0.039052
scaffold_7,4228344,4285433,4243396,25000,0.002329,0.001336,0.001747,-0.025041
scaffold_7,4285434,4325395,4302435,25000,0.001358,0.001882,0.001601,-0.004278
scaffold_7,4325396,4360530,4343842,25000,0.001523,0.001358,0.001362,-0.033669
scaffold_7,4360531,4390662,4375383,25000,0.000991,0.001342,0.001213,0.020369
scaffold_7,4390663,4427492,4408237,25000,0.001472,0.001694,0.001639,0.012664
scaffold_7,4427493,4466636,4452273,25000,0.001523,0.001627,0.001486,-0.029936
scaffold_7,4466637,4494997,4481561,25000,0.001523,0.001521,0.001414,-0.03824
scaffold_7,4494998,4545184,4524189,25000,0.001373,0.001286,0.001244,-0.034605
scaffold_7,4545185,4578442,4559105,25000,0.001377,0.001323,0.001291,-0.022949
scaffold_7,4578443,4603528,4590993,25000,0.00127,0.001168,0.001153,-0.028778
scaffold_7,4603529,4644481,4628670,25000,0.002322,0.001866,0.003214,0.21429
scaffold_7,4644482,4669944,4657176,25000,0.001104,0.001337,0.002702,0.382716
scaffold_7,4669945,4719277,4698525,25000,0.00125,0.001588,0.002288,0.241216
scaffold_7,4719278,4744720,4732019,25000,0.001155,0.001082,0.001947,0.275766
scaffold_7,4744721,4776739,4760843,25000,0.001009,0.000798,0.000837,-0.029623
scaffold_7,4776740,4801956,4789345,25000,0.00094,0.001009,0.000905,-0.038486
scaffold_7,4801957,4871168,4850938,25000,0.001312,0.001406,0.001284,-0.029711
scaffold_7,4871169,4917503,4898030,25000,0.001251,0.001145,0.001131,-0.029665
scaffold_7,4917504,5021006,4930609,25000,0.001183,0.001445,0.001233,-0.041271
scaffold_7,5021007,5056852,5040314,25000,0.002054,0.00218,0.00209,-0.006488
scaffold_7,5056853,5101094,5076999,25000,0.001697,0.001822,0.002331,0.137089
scaffold_7,5101095,5126241,5113686,25000,0.001335,0.00126,0.001234,-0.025823
scaffold_7,5126242,5158222,5145351,25000,0.001394,0.001486,0.001339,-0.037755
scaffold_7,5158223,5203326,5178225,25000,0.000812,0.000829,0.000774,-0.029951
scaffold_7,5203327,5234438,5218760,25000,0.001318,0.0015,0.001414,0.001877
scaffold_7,5234439,5259993,5247231,25000,0.001711,0.001767,0.001739,-0.001126
scaffold_7,5259994,5312824,5280295,25000,0.002174,0.002059,0.00227,0.036573
scaffold_7,5312825,5342853,5329673,25000,0.002335,0.002306,0.002154,-0.038754
scaffold_8,1329,64450,31077,25000,0.00112,0.001178,0.001048,-0.051184
scaffold_8,64451,115520,96070,25000,0.0013,0.002966,0.002192,-0.015903
scaffold_8,115521,141230,128466,25000,0.000997,0.002687,0.001879,0.005598
scaffold_8,141231,200958,180200,25000,0.001346,0.001536,0.001335,-0.039749
scaffold_8,200959,226725,213824,25000,0.001244,0.001155,0.00112,-0.032283
scaffold_8,226726,252421,239682,25000,0.0014,0.001337,0.00127,-0.038766
scaffold_8,252422,288545,275820,25000,0.001547,0.00129,0.001339,-0.032487
scaffold_8,288546,313806,301253,25000,0.001717,0.001553,0.001571,-0.020684
scaffold_8,313807,346585,329685,25000,0.001773,0.001674,0.001604,-0.037006
scaffold_8,346586,371658,359123,25000,0.00144,0.001361,0.001307,-0.035671
scaffold_8,371659,399810,384487,25000,0.001813,0.001407,0.00197,0.084656
scaffold_8,399811,425161,412463,25000,0.00253,0.001853,0.002558,0.06954
scaffold_8,425162,459199,444633,25000,0.001943,0.001782,0.001735,-0.036835
scaffold_8,459200,484577,471842,25000,0.001246,0.00113,0.001103,-0.03846
scaffold_8,484578,546185,520039,25000,0.001543,0.001365,0.001355,-0.036325
scaffold_8,546186,571480,558864,25000,0.001781,0.001959,0.001972,0.03081
scaffold_8,571481,649639,606660,25000,0.001065,0.001387,0.001152,-0.032307
scaffold_8,649640,692847,663895,25000,0.001584,0.001649,0.001506,-0.036872
scaffold_8,692848,717966,705397,25000,0.001948,0.001916,0.001798,-0.037279
scaffold_8,717967,756042,736727,25000,0.001691,0.001523,0.001498,-0.036681
scaffold_8,756043,781669,768733,25000,0.001171,0.001487,0.001235,-0.03807
scaffold_8,781670,848480,807237,25000,0.001372,0.001751,0.001453,-0.037334
scaffold_8,848481,902343,888048,25000,0.001988,0.002048,0.002036,0.004601
scaffold_8,902344,927537,914905,25000,0.001653,0.001661,0.001638,-0.005974
scaffold_8,927538,952750,940138,25000,0.001832,0.001678,0.00184,0.024274
scaffold_8,952751,986964,973746,25000,0.001937,0.002131,0.001941,-0.024455
scaffold_8,986965,1017971,1004196,25000,0.002145,0.001999,0.001896,-0.04649
scaffold_8,1017972,1043211,1030583,25000,0.001962,0.002368,0.002657,0.099234
scaffold_8,1043212,1068891,1056106,25000,0.002231,0.002812,0.002647,0.01647
scaffold_8,1068892,1118146,1096756,25000,0.001844,0.00226,0.001963,-0.014744
scaffold_8,1118147,1152303,1138271,25000,0.004738,0.002884,0.004082,0.035586
scaffold_8,1152304,1180348,1166875,25000,0.005865,0.004848,0.005429,0.00696
scaffold_8,1180349,1207426,1193435,25000,0.003722,0.002412,0.010037,0.536646
scaffold_8,1207427,1236104,1222451,25000,0.003529,0.001376,0.003713,0.157859
scaffold_8,1236105,1261915,1249054,25000,0.003468,0.001813,0.00286,0.041409
scaffold_8,1261916,1287659,1274786,25000,0.006881,0.002094,0.004071,-0.050593
scaffold_8,1287660,1313355,1300507,25000,0.001578,0.001437,0.0014,-0.038457
scaffold_8,1313356,1343296,1329638,25000,0.001905,0.001689,0.001708,-0.026465
scaffold_8,1343297,1374017,1360468,25000,0.001982,0.001969,0.001887,-0.02394
scaffold_8,1374018,1399419,1386735,25000,0.00211,0.002224,0.002012,-0.038392
scaffold_8,1399420,1453528,1425785,25000,0.001787,0.001757,0.00165,-0.037472
scaffold_8,1453529,1479313,1466448,25000,0.003457,0.002733,0.004876,0.23452
scaffold_8,1479314,1504693,1491987,25000,0.001516,0.001774,0.001523,-0.040045
scaffold_8,1504694,1557265,1524761,25000,0.001764,0.0021,0.002095,0.041996
scaffold_8,1557266,1592167,1576317,25000,0.001361,0.001468,0.001904,0.149643
scaffold_8,1592168,1618439,1605238,25000,0.002774,0.003404,0.002874,-0.037351
scaffold_8,1618440,1644391,1631668,25000,0.006403,0.00641,0.005949,-0.038474
scaffold_8,1644392,1669605,1656995,25000,0.001519,0.001557,0.001428,-0.038451
scaffold_8,1669606,1823369,1747912,25000,0.001818,0.001764,0.001668,-0.037069
scaffold_8,1823370,1861080,1843677,25000,0.001171,0.001131,0.001072,-0.037034
scaffold_8,1861081,1959759,1897577,25000,0.00166,0.001662,0.001943,0.078639
scaffold_8,1959760,1984872,1972296,25000,0.001369,0.001882,0.001521,-0.034366
scaffold_8,1984873,2024001,2005248,25000,0.001347,0.001207,0.001225,-0.021097
scaffold_8,2024002,2049840,2036783,25000,0.001303,0.001302,0.001358,0.021022
scaffold_8,2049841,2079694,2065651,25000,0.001428,0.00123,0.00124,-0.036197
scaffold_8,2079695,2128235,2103164,25000,0.001117,0.001216,0.00108,-0.044298
scaffold_8,2128236,2154330,2141202,25000,0.002424,0.002433,0.002258,-0.037747
scaffold_8,2154331,2180448,2167289,25000,0.003367,0.003375,0.00313,-0.038491
scaffold_8,2180449,2211611,2197304,25000,0.002225,0.00222,0.002091,-0.031698
scaffold_8,2211612,2254133,2230927,25000,0.001438,0.001498,0.00251,0.262894
scaffold_8,2254134,2279341,2266783,25000,0.000857,0.001012,0.00092,-0.007845
scaffold_8,2279342,2331505,2301790,25000,0.001079,0.001101,0.001031,-0.028437
scaffold_8,2331506,2357411,2344268,25000,0.002233,0.002215,0.00215,-0.017641
scaffold_8,2357412,2383247,2370351,25000,0.001678,0.001492,0.001605,0.006464
scaffold_8,2383248,2451599,2402225,25000,0.001499,0.00142,0.001367,-0.033892
scaffold_8,2451600,2559384,2490121,25000,0.001554,0.001481,0.001437,-0.023466
scaffold_8,2559385,2596030,2579985,25000,0.001488,0.001642,0.001515,-0.021598
scaffold_8,2596031,2720162,2684145,25000,0.002548,0.001835,0.002581,0.084394
scaffold_8,2720163,2758980,2738290,25000,0.001622,0.001607,0.001538,-0.025151
scaffold_8,2758981,2794040,2776038,25000,0.001281,0.000956,0.00114,-0.001114
scaffold_8,2794041,2819954,2806993,25000,0.001343,0.001301,0.001227,-0.038451
scaffold_8,2819955,2851557,2833446,25000,0.00142,0.00153,0.001555,0.027305
scaffold_8,2851558,2881377,2867951,25000,0.001954,0.001793,0.001748,-0.03598
scaffold_8,2881378,2918323,2900069,25000,0.001989,0.002074,0.001887,-0.038467
scaffold_8,2918324,2944034,2931231,25000,0.001367,0.001379,0.001275,-0.038422
scaffold_8,2944035,2984562,2960022,25000,0.001193,0.001187,0.001111,-0.035882
scaffold_8,2984563,3009890,2997239,25000,0.001473,0.001791,0.001793,0.048126
scaffold_8,3009891,3035664,3022581,25000,0.001176,0.001785,0.002244,0.210984
scaffold_8,3035665,3134757,3071251,25000,0.001618,0.001436,0.001435,-0.036597
scaffold_8,3134758,3160303,3147418,25000,0.00156,0.001601,0.001464,-0.039688
scaffold_8,3160304,3203454,3177443,25000,0.001719,0.001722,0.001599,-0.037923
scaffold_8,3203455,3286023,3223986,25000,0.001442,0.001458,0.001358,-0.033992
scaffold_8,3286024,3315610,3299994,25000,0.001307,0.001552,0.001368,-0.022953
scaffold_8,3315611,3341172,3328433,25000,0.001636,0.001803,0.001607,-0.03519
scaffold_8,3341173,3387906,3372811,25000,0.001471,0.001637,0.001473,-0.02776
scaffold_8,3387907,3444777,3413177,25000,0.002179,0.003021,0.002451,-0.043966
scaffold_8,3444778,3471008,3457709,25000,0.002021,0.003876,0.003107,0.049326
scaffold_8,3471009,3497166,3483940,25000,0.002051,0.001802,0.002121,0.049693
scaffold_8,3497167,3527125,3512867,25000,0.001756,0.001712,0.008867,0.675794
scaffold_8,3527126,3552764,3539958,25000,0.001822,0.001815,0.006794,0.581117
scaffold_8,3552765,3578271,3565552,25000,0.001852,0.001834,0.002162,0.082338
scaffold_8,3578272,3615945,3593500,25000,0.001389,0.00145,0.001353,-0.024954
scaffold_8,3615946,3662707,3632784,25000,0.001228,0.001183,0.001158,-0.02057
scaffold_8,3662708,3702339,3680663,25000,0.001776,0.002083,0.001889,-0.004757
scaffold_8,3702340,3750680,3735017,25000,0.001785,0.00132,0.002152,0.166822
scaffold_8,3750681,3789666,3769637,25000,0.001538,0.001167,0.001324,-0.010931
scaffold_8,3789667,3820712,3807175,25000,0.001068,0.001107,0.001041,-0.021292
scaffold_8,3820713,3858491,3842524,25000,0.001799,0.001944,0.001734,-0.039528
scaffold_8,3858492,3892724,3875153,25000,0.001287,0.001527,0.001333,-0.028082
scaffold_8,3892725,3925120,3908728,25000,0.001853,0.003021,0.002641,0.041552
scaffold_8,3925121,4004207,3957342,25000,0.001799,0.001813,0.001689,-0.034786
