scaffold,start,end,mid,sites,pi_Ass1,pi_Ass2,dxy_Ass1_Ass2,Fst_Ass1_Ass2
scaffold_3,5442797,5470078,5456088,25000,0.001766,0.001851,0.001715,-0.027616
scaffold_3,5470079,5498908,5483390,25000,0.001482,0.001534,0.00143,-0.027675
scaffold_3,5498909,5527643,5513753,25000,0.002904,0.00292,0.004787,0.250299
scaffold_3,5527644,5579329,5562039,25000,0.002719,0.002464,0.003017,0.074961
scaffold_3,5579330,5615165,5594177,25000,0.001937,0.002113,0.003338,0.249825
scaffold_3,5615166,5650671,5630678,25000,0.001296,0.001226,0.001281,0.007997
scaffold_3,5650672,5677306,5664425,25000,0.001671,0.001725,0.002166,0.125591
scaffold_3,5677307,5721700,5701116,25000,0.001742,0.002079,0.001794,-0.032683
scaffold_3,5721701,5748361,5734529,25000,0.002484,0.001973,0.003572,0.238059
scaffold_3,5748362,5780933,5764399,25000,0.001512,0.001411,0.001401,-0.021649
scaffold_3,5780934,5808008,5794746,25000,0.00154,0.00154,0.001429,-0.038625
scaffold_3,5808009,5834700,5821247,25000,0.001499,0.001469,0.001375,-0.039656
scaffold_3,5834701,5878604,5861963,25000,0.001669,0.001819,0.001619,-0.038589
scaffold_3,5878605,5908459,5891798,25000,0.003485,0.003556,0.003387,-0.020075
scaffold_3,5908460,5933881,5921206,25000,0.001767,0.001771,0.001643,-0.038379
scaffold_3,5933882,5976427,5956003,25000,0.00154,0.001655,0.003019,0.31796
scaffold_3,5976428,6066671,6030030,25000,0.001786,0.002064,0.001916,-0.002364
scaffold_3,6066672,6109869,6096183,25000,0.001612,0.001477,0.005353,0.559734
scaffold_3,6109870,6141767,6124813,25000,0.001526,0.001439,0.004021,0.468825
scaffold_3,6141768,6167693,6154527,25000,0.002513,0.002388,0.004399,0.290348
scaffold_3,6167694,6193671,6180820,25000,0.001515,0.001467,0.007579,0.678384
scaffold_3,6193672,6240862,6216027,25000,0.00124,0.001304,0.001791,0.168485
scaffold_3,6240863,6267823,6255072,25000,0.003633,0.003744,0.004195,0.06525
scaffold_3,6267824,6296668,6281927,25000,0.002584,0.003835,0.004505,0.173133
scaffold_3,6296669,6351328,6330213,25000,0.002341,0.002318,0.00369,0.232441
scaffold_3,6351329,6377729,6364624,25000,0.002775,0.002433,0.009317,0.572023
scaffold_3,6377730,6408709,6394293,25000,0.001275,0.001298,0.00322,0.437946
scaffold_3,6408710,6434044,6421465,25000,0.000816,0.000949,0.00082,-0.038146
scaffold_3,6434045,6460468,6447586,25000,0.001357,0.001357,0.00126,-0.03846
scaffold_3,6460469,6486302,6473359,25000,0.002409,0.002335,0.002237,-0.030442
scaffold_3,6486303,6525534,6509255,25000,0.001202,0.001186,0.001109,-0.03837
scaffold_3,6525535,6555731,6540020,25000,0.001467,0.001156,0.001218,-0.038213
scaffold_3,6555732,6599593,6575990,25000,0.001762,0.001537,0.001972,0.092063
scaffold_3,6599594,6640942,6616808,25000,0.001789,0.001903,0.001712,-0.039116
scaffold_3,6640943,6666428,6653759,25000,0.003922,0.00336,0.004707,0.131846
scaffold_3,6666429,6742394,6687002,25000,0.001144,0.00113,0.001151,0.00627
scaffold_3,6742395,6767798,6755168,25000,0.001959,0.001973,0.001835,-0.035846
scaffold_3,6767799,6793560,6780629,25000,0.002813,0.002833,0.002729,-0.017626
scaffold_3,6793561,6824640,6809744,25000,0.002533,0.002408,0.003171,0.130909
scaffold_3,6824641,6883184,6851886,25000,0.003151,0.003391,0.004258,0.132829
scaffold_3,6883185,6956974,6938595,25000,0.002038,0.00181,0.001999,0.019297
scaffold_3,6956975,7038523,6993829,25000,0.00149,0.001504,0.001398,-0.035312
scaffold_3,7038524,7064159,7051363,25000,0.001363,0.001364,0.001264,-0.039348
scaffold_3,7064160,7090791,7077769,25000,0.002253,0.002494,0.002285,-0.019704
scaffold_3,7090792,7117245,7104115,25000,0.001683,0.001706,0.00174,0.013908
scaffold_3,7117246,7147864,7133200,25000,0.001524,0.001645,0.001526,-0.019651
scaffold_3,7147866,7176738,7162074,25000,0.001914,0.001948,0.001793,-0.038545
scaffold_3,7176739,7202712,7189650,25000,0.001927,0.001953,0.002358,0.100533
scaffold_3,7202713,7229212,7216321,25000,0.003981,0.003444,0.003536,-0.025363
scaffold_3,7229213,7316905,7258479,25000,0.003973,0.004431,0.004378,0.02206
scaffold_3,7316906,7357067,7333028,25000,0.001511,0.001566,0.002027,0.138821
scaffold_3,7357068,7387455,7371543,25000,0.001869,0.001847,0.001699,-0.046372
scaffold_3,7387456,7413399,7400170,25000,0.001759,0.00181,0.002759,0.220695
scaffold_3,7413400,7450891,7429931,25000,0.002508,0.002482,0.002515,0.003598
scaffold_3,7450892,7476288,7463580,25000,0.002161,0.002105,0.001987,-0.037232
scaffold_3,7476289,7535017,7494904,25000,0.002354,0.001536,0.001934,-0.019688
scaffold_3,7535018,7565175,7549284,25000,0.001836,0.001275,0.001581,0.008499
scaffold_3,7565176,7626087,7606100,25000,0.004077,0.004002,0.003978,-0.007957
scaffold_3,7626088,7656935,7642766,25000,0.002438,0.002544,0.002552,0.01246
scaffold_3,7656936,7683140,7669927,25000,0.002406,0.002856,0.002476,-0.031539
scaffold_3,7683141,7710029,7696088,25000,0.001733,0.001629,0.001567,-0.036553
scaffold_3,7710030,7781410,7755379,25000,0.003399,0.003159,0.003165,-0.020179
scaffold_3,7781411,7829051,7809700,25000,0.001641,0.001844,0.00219,0.116424
scaffold_3,7829052,7855084,7842089,25000,0.002109,0.002287,0.002166,-0.007663
scaffold_3,7855085,7901880,7883724,25000,0.001995,0.001968,0.002056,0.019832
scaffold_3,7901881,7931700,7917292,25000,0.001239,0.001334,0.001824,0.178197
scaffold_3,7931701,7958131,7944893,25000,0.001752,0.001772,0.002329,0.14296
scaffold_3,7958132,7984944,7971664,25000,0.001438,0.001499,0.001687,0.070064
scaffold_3,7984945,8011018,7998212,25000,0.002633,0.002658,0.002521,-0.025116
scaffold_3,8011019,8036836,8023858,25000,0.002537,0.002506,0.002445,-0.01596
scaffold_3,8036837,8064794,8050291,25000,0.001836,0.0018,0.006695,0.581797
scaffold_3,8064795,8093756,8079895,25000,0.001543,0.001757,0.003176,0.326649
scaffold_3,8093757,8127953,8107626,25000,0.002526,0.00253,0.005775,0.394504
scaffold_3,8127954,8155729,8142321,25000,0.002393,0.002405,0.003366,0.169999
scaffold_3,8155730,8184451,8170322,25000,0.001513,0.001967,0.00918,0.687551
scaffold_3,8184452,8224347,8204313,25000,0.001285,0.001256,0.005079,0.601151
scaffold_3,8224348,8259783,8238205,25000,0.001459,0.001286,0.0018,0.139818
scaffold_3,8259784,8285359,8272608,25000,0.00183,0.001565,0.002821,0.251647
scaffold_3,8285360,8315066,8298303,25000,0.00182,0.001583,0.001662,-0.012264
scaffold_3,8315067,8385419,8370784,25000,0.00143,0.001713,0.002003,0.125559
scaffold_3,8385420,8415199,8401640,25000,0.002898,0.002792,0.007448,0.456194
scaffold_3,8415200,8442203,8429198,25000,0.002106,0.0023,0.006345,0.493733
scaffold_3,8442204,8469723,8455446,25000,0.001958,0.002622,0.003405,0.201627
scaffold_3,8469724,8501238,8486545,25000,0.001949,0.002014,0.001918,-0.018218
scaffold_3,8501239,8534532,8516416,25000,0.001476,0.001264,0.001305,-0.01891
scaffold_3,8534533,8601116,8564101,25000,0.001867,0.001702,0.00177,-0.004298
scaffold_3,8601117,8643517,8624515,25000,0.00168,0.002086,0.001748,-0.038781
scaffold_3,8643518,8674406,8659142,25000,0.001276,0.001646,0.001362,-0.036448
scaffold_3,8674407,8701796,8688044,25000,0.00297,0.003144,0.002984,-0.012456
scaffold_3,8701797,8745570,8726748,25000,0.001728,0.001285,0.001771,0.082883
scaffold_3,8745571,8797091,8772764,25000,0.001622,0.001899,0.00168,-0.025382
scaffold_3,8797092,8824985,8811489,25000,0.001742,0.001411,0.001714,0.035529
scaffold_3,8824986,8852992,8839243,25000,0.005035,0.005264,0.005745,0.05788
scaffold_3,8852993,8879213,8866139,25000,0.00197,0.001617,0.002293,0.126127
scaffold_3,8879214,8907418,8893367,25000,0.002768,0.002449,0.007723,0.504167
scaffold_3,8907419,8934398,8920932,25000,0.001423,0.001533,0.001373,-0.038528
scaffold_3,8934399,8964156,8950080,25000,0.001939,0.001992,0.001862,-0.027951
scaffold_3,8964157,9010174,8989528,25000,0.003215,0.002242,0.006068,0.388177
scaffold_3,9010175,9037227,9023243,25000,0.003818,0.003988,0.006183,0.232437
scaffold_3,9037228,9083127,9052312,25000,0.001596,0.001934,0.004876,0.47744
scaffold_3,9083128,9111122,9097485,25000,0.001853,0.001711,0.001765,-0.004289
scaffold_3,9111123,9168969,9136657,25000,0.001387,0.001525,0.003537,0.423638
scaffold_3,9168970,9198064,9184445,25000,0.001389,0.001462,0.001529,0.035662
scaffold_3,9198065,9226480,9211613,25000,0.002137,0.001998,0.002722,0.135854
scaffold_3,9226481,9268892,9253108,25000,0.003352,0.003327,0.003214,-0.019542
scaffold_3,9268893,9304792,9291505,25000,0.002329,0.003889,0.01533,0.668085
scaffold_3,9304793,9330806,9317450,25000,0.001927,0.0017,0.004096,0.397653
scaffold_3,9330807,9390619,9371381,25000,0.00412,0.006458,0.007609,0.173255
scaffold_3,9390620,9425746,9405743,25000,0.004094,0.004768,0.00543,0.092272
scaffold_3,9425747,9484704,9463655,25000,0.001574,0.001689,0.001519,-0.040037
scaffold_3,9484705,9556458,9516728,25000,0.002281,0.002173,0.002129,-0.02325
scaffold_3,9556459,9615064,9577295,25000,0.001167,0.001245,0.001631,0.154373
scaffold_3,9615065,9777826,9716679,25000,0.001711,0.002207,0.001837,-0.03321
scaffold_3,9777827,9833769,9813848,25000,0.001874,0.001916,0.00261,0.163556
scaffold_3,9833771,9860560,9847227,25000,0.005603,0.005403,0.005248,-0.024561
scaffold_3,9860561,9923723,9888184,25000,0.002099,0.002104,0.003081,0.196511
scaffold_3,9923724,9961395,9940735,25000,0.001798,0.00204,0.002448,0.122978
scaffold_3,9961396,9986891,9974138,25000,0.001919,0.001406,0.002386,0.175666
scaffold_3,9986892,10035100,10002694,25000,0.003815,0.003151,0.003897,0.058079
scaffold_3,10035101,10099504,10076030,25000,0.0014,0.001189,0.00132,0.009964
scaffold_3,10099505,10149651,10125552,25000,0.001465,0.001472,0.001364,-0.038454
scaffold_3,10149652,10179574,10166486,25000,0.002143,0.002011,0.002236,0.038325
scaffold_3,10179575,10246940,10206239,25000,0.001485,0.00164,0.001608,0.011021
scaffold_3,10246941,10284160,10264623,25000,0.003012,0.002882,0.00704,0.418685
scaffold_3,10284161,10367832,10318745,25000,0.001701,0.001873,0.001976,0.052101
scaffold_3,10367833,10462825,10426794,25000,0.002605,0.003218,0.003009,0.017144
scaffold_3,10462826,10541962,10507914,25000,0.002043,0.002236,0.003308,0.220674
scaffold_3,10541963,10602169,10574306,25000,0.002842,0.002737,0.009374,0.550377
scaffold_3,10602170,10648459,10621277,25000,0.003191,0.003397,0.003234,-0.009531
scaffold_3,10648460,10705016,10671979,25000,0.001852,0.001798,0.001703,-0.035832
scaffold_3,10705017,10755505,10722977,25000,0.002077,0.002008,0.005807,0.488673
scaffold_3,10755506,10796811,10779118,25000,0.001775,0.001686,0.001623,-0.03315
scaffold_3,10796812,10830223,10813788,25000,0.00181,0.001388,0.001495,-0.034793
scaffold_3,10830224,10859412,10843996,25000,0.001246,0.001241,0.01011,0.787183
scaffold_3,10859413,10918031,10881099,25000,0.001032,0.001009,0.001482,0.190097
scaffold_3,10918032,10970761,10936794,25000,0.001604,0.001353,0.002445,0.253085
scaffold_3,10970762,11034868,10990432,25000,0.001139,0.001026,0.001006,-0.038161
scaffold_3,11034869,11071113,11053005,25000,0.001808,0.001844,0.001848,0.006105
scaffold_3,11071114,11114269,11091579,25000,0.003672,0.003789,0.004588,0.106418
scaffold_3,11114270,11154141,11137245,25000,0.001562,0.001668,0.001475,-0.046613
scaffold_3,11154142,11202411,11180789,25000,0.001463,0.001529,0.002106,0.178007
scaffold_3,11202412,11251820,11227309,25000,0.003273,0.003161,0.00297,-0.039933
scaffold_3,11251821,11298272,11270921,25000,0.003348,0.003397,0.003226,-0.022991
scaffold_3,11298273,11324757,11311203,25000,0.0025,0.002366,0.002362,-0.015313
scaffold_3,11324758,11383305,11340736,25000,0.001793,0.00163,0.001589,-0.038602
scaffold_3,11383306,11429915,11405924,25000,0.00149,0.00144,0.001364,-0.035333
scaffold_3,11429916,11478735,11456249,25000,0.001358,0.001443,0.001289,-0.045331
scaffold_3,11478736,11508377,11493383,25000,0.00211,0.001922,0.003927,0.329464
scaffold_3,11508378,11547233,11527220,25000,0.004359,0.003077,0.008639,0.406996
scaffold_3,11547234,11600081,11569602,25000,0.001942,0.002367,0.009135,0.626841
scaffold_3,11600082,11637962,11618739,25000,0.002513,0.002585,0.002755,0.040223
scaffold_3,11637963,11676671,11658690,25000,0.0017,0.001466,0.005517,0.563378
scaffold_3,11676672,11726662,11699747,25000,0.001818,0.002437,0.008423,0.605425
scaffold_3,11726663,11753213,11739925,25000,0.005347,0.00409,0.004389,-0.037531
scaffold_3,11753214,11804408,11776679,25000,0.001233,0.001209,0.001147,-0.032647
scaffold_3,11804409,11853496,11835333,25000,0.001929,0.001823,0.001734,-0.038193
scaffold_3,11853497,11888720,11870761,25000,0.00239,0.002055,0.002634,0.087698
scaffold_3,11888721,12012771,11945972,25000,0.00091,0.000866,0.001348,0.211908
scaffold_3,12012772,12080195,12055356,25000,0.004697,0.004792,0.004618,-0.014027
scaffold_3,12080196,12107799,12094470,25000,0.003474,0.002629,0.006781,0.387906
scaffold_3,12107800,12145455,12124015,25000,0.002403,0.001739,0.0096,0.651205
scaffold_3,12145456,12199409,12177315,25000,0.001605,0.001588,0.00423,0.460326
scaffold_3,12199410,12234498,12216490,25000,0.002526,0.002879,0.005931,0.37768
scaffold_3,12234499,12283312,12265027,25000,0.001669,0.001623,0.006681,0.613336
scaffold_3,12283313,12312680,12298123,25000,0.0016,0.001557,0.001466,-0.038191
scaffold_3,12312681,12340501,12326948,25000,0.001411,0.001288,0.001254,-0.038221
scaffold_3,12340502,12366502,12353463,25000,0.003266,0.003096,0.002954,-0.038504
scaffold_3,12366503,12404920,12382549,25000,0.0018,0.001693,0.002753,0.230132
scaffold_3,12404921,12450454,12428289,25000,0.00311,0.003136,0.005089,0.246086
scaffold_3,12450455,12475963,12463224,25000,0.001455,0.00147,0.001761,0.095652
scaffold_3,12475964,12507052,12492397,25000,0.001381,0.001387,0.001286,-0.038253
scaffold_3,12507053,12539515,12522285,25000,0.001758,0.001928,0.001714,-0.037783
scaffold_3,12539516,12603478,12564173,25000,0.002173,0.002136,0.002015,-0.034716
scaffold_3,12603479,12642274,12618651,25000,0.001185,0.001225,0.001126,-0.03553
scaffold_3,12642275,12682542,12659570,25000,0.00329,0.00325,0.003073,-0.032175
scaffold_3,12682543,12709512,12696149,25000,0.002594,0.002832,0.003552,0.138178
scaffold_3,12709513,12737316,12723609,25000,0.001884,0.001914,0.001764,-0.038275
scaffold_3,12737317,12794691,12765099,25000,0.002636,0.002313,0.002378,-0.020292
scaffold_3,12794692,12842690,12822808,25000,0.002686,0.002809,0.003108,0.065113
scaffold_3,12842691,12872148,12856863,25000,0.002255,0.002049,0.003573,0.252408
scaffold_3,12872149,12981361,12903102,25000,0.002736,0.002657,0.003303,0.103237
scaffold_3,12981362,13030572,13007548,25000,0.002369,0.001981,0.002602,0.086529
scaffold_3,13030573,13126148,13057460,25000,0.002319,0.001795,0.002411,0.081986
scaffold_3,13126149,13153386,13140147,25000,0.00153,0.00202,0.00165,-0.037875
scaffold_3,13153387,13216970,13189715,25000,0.001586,0.001624,0.001479,-0.044438
scaffold_3,13216971,13246529,13231701,25000,0.002031,0.001939,0.001848,-0.036935
scaffold_3,13246530,13272621,13259642,25000,0.002087,0.002085,0.007643,0.580097
scaffold_3,13272622,13307516,13291695,25000,0.00174,0.001657,0.00158,-0.0375
scaffold_3,13307517,13333773,13320244,25000,0.002306,0.002323,0.002448,0.028944
scaffold_3,13333774,13366592,13348788,25000,0.001888,0.002328,0.00495,0.411446
scaffold_3,13366593,13397151,13380869,25000,0.00146,0.001626,0.001427,-0.044966
scaffold_3,13397152,13426140,13410382,25000,0.001698,0.002007,0.001721,-0.038085
scaffold_3,13426141,13456463,13439233,25000,0.001568,0.00162,0.00148,-0.038594
scaffold_3,13456464,13486141,13471733,25000,0.002111,0.002007,0.001938,-0.031577
scaffold_3,13486142,13515314,13500774,25000,0.00161,0.001336,0.001372,-0.036925
scaffold_3,13515315,13540977,13528081,25000,0.000917,0.001023,0.000901,-0.038416
scaffold_3,13540978,13568005,13554084,25000,0.001762,0.001763,0.001637,-0.03836
scaffold_3,13568006,13595882,13581114,25000,0.003596,0.003718,0.003646,-0.004321
scaffold_3,13595883,13623794,13610310,25000,0.002449,0.002533,0.004344,0.277024
scaffold_3,13623795,13649770,13636770,25000,0.001842,0.001769,0.001684,-0.036261
scaffold_3,13649771,13699945,13676279,25000,0.001612,0.001626,0.001532,-0.03035
scaffold_3,13699946,13858184,13770066,25000,0.001283,0.001257,0.001203,-0.028204
scaffold_3,13858185,13891663,13875211,25000,0.00243,0.001959,0.004403,0.342919
scaffold_3,13891664,13945321,13912730,25000,0.002271,0.002239,0.002381,0.02802
scaffold_3,13945322,13985765,13965941,25000,0.001834,0.001942,0.001805,-0.023202
scaffold_3,13985766,14012804,13999082,25000,0.001985,0.001873,0.002042,0.029455
scaffold_3,14012805,14040153,14026942,25000,0.002069,0.001948,0.004551,0.396234
scaffold_3,14040154,14074152,14059121,25000,0.001788,0.001452,0.002301,0.178867
scaffold_3,14074153,14106645,14088039,25000,0.003137,0.002937,0.005065,0.255295
scaffold_3,14106646,14160785,14120501,25000,0.002145,0.001992,0.003869,0.308905
scaffold_3,14160786,14194938,14175789,25000,0.002067,0.002003,0.011181,0.69485
scaffold_3,14194939,14220662,14207837,25000,0.001309,0.001314,0.008032,0.725925
scaffold_3,14220663,14268376,14244961,25000,0.004038,0.003949,0.009176,0.401806
scaffold_3,14268377,14297079,14282542,25000,0.002106,0.00225,0.002035,-0.035221
scaffold_3,14297080,14351698,14316130,25000,0.001439,0.001384,0.003461,0.428314
scaffold_3,14351699,14381645,14366782,25000,0.001897,0.002031,0.006806,0.558654
scaffold_3,14381646,14407901,14394741,25000,0.001575,0.001638,0.004319,0.466839
scaffold_3,14407902,14442649,14425810,25000,0.001483,0.001581,0.001914,0.114663
scaffold_3,14442650,14487213,14460446,25000,0.003231,0.003372,0.003163,-0.020463
scaffold_3,14487214,14523461,14506501,25000,0.001291,0.001482,0.001344,-0.015898
scaffold_3,14523462,14549541,14536623,25000,0.002127,0.002214,0.003803,0.280617
scaffold_3,14549542,14580105,14565946,25000,0.002568,0.002581,0.003188,0.109784
scaffold_3,14580106,14613825,14594247,25000,0.001649,0.001666,0.007853,0.658893
scaffold_3,14613826,14641104,14628138,25000,0.00119,0.001281,0.010639,0.79718
scaffold_3,14641105,14674177,14657840,25000,0.001435,0.001653,0.001439,-0.036396
scaffold_3,14674178,14709328,14689266,25000,0.001786,0.001734,0.001656,-0.031648
scaffold_3,14709329,14741955,14725077,25000,0.001806,0.001867,0.001689,-0.045567
scaffold_3,14741956,14770045,14755621,25000,0.001748,0.001496,0.001844,0.065567
scaffold_3,14770046,14810360,14791313,25000,0.00211,0.002057,0.002262,0.039796
scaffold_3,14810361,14997347,14860475,25000,0.001375,0.001494,0.001322,-0.044559
scaffold_4,6048,64093,37599,25000,0.001164,0.001254,0.00113,-0.035187
scaffold_4,64094,111971,89151,25000,0.001425,0.001651,0.001621,0.027266
scaffold_4,111972,230361,165511,25000,0.003281,0.00338,0.003232,-0.015487
scaffold_4,230362,283915,256020,25000,0.001654,0.001479,0.001453,-0.039002
scaffold_4,283916,315468,298933,25000,0.001137,0.001094,0.001036,-0.038669
scaffold_4,315469,345445,328538,25000,0.001762,0.001792,0.001648,-0.039005
scaffold_4,345446,371186,358359,25000,0.00103,0.000876,0.00178,0.31206
scaffold_4,371187,402472,388495,25000,0.001441,0.001556,0.006713,0.637512
scaffold_4,402473,428245,415405,25000,0.003491,0.00345,0.023232,0.74698
scaffold_4,428246,468000,448768,25000,0.001823,0.00142,0.002713,0.265819
scaffold_4,468001,516589,492268,25000,0.002757,0.00285,0.009952,0.563434
scaffold_4,516590,542592,529399,25000,0.002156,0.002091,0.008962,0.625438
scaffold_4,542593,577046,557701,25000,0.001672,0.001721,0.011262,0.745119
scaffold_4,577047,632376,597875,25000,0.002232,0.00199,0.003402,0.240797
scaffold_4,632377,658286,644974,25000,0.001787,0.001888,0.002216,0.096622
scaffold_4,658287,688909,672837,25000,0.001838,0.001867,0.001816,-0.010274
scaffold_4,688910,715944,702013,25000,0.001793,0.001727,0.001629,-0.038446
