scaffold,start,end,mid,sites,pi_Ppr1,pi_Ppr2,dxy_Ppr1_Ppr2,Fst_Ppr1_Ppr2
chr2,22480547,22533535,22505478,25000,0.005015,0.004081,0.005537,0.101858
chr2,22533537,22572653,22551933,25000,0.005244,0.003842,0.00778,0.270993
chr2,22572655,22622226,22598824,25000,0.002598,0.001803,0.004919,0.391976
chr2,22622227,22664928,22649423,25000,0.005787,0.003905,0.011055,0.400675
chr2,22664929,22692742,22678301,25000,0.006011,0.002877,0.007061,0.23503
chr2,22692743,22756805,22722126,25000,0.004629,0.00476,0.013126,0.483725
chr2,22756806,22798213,22779595,25000,0.005583,0.002966,0.008306,0.329791
chr2,22798214,22854252,22827780,25000,0.003754,0.002829,0.003217,-0.011981
chr2,22854253,22886276,22872035,25000,0.001779,0.001467,0.001661,0.012093
chr2,22886277,22911688,22899045,25000,0.003872,0.003889,0.003628,-0.03514
chr2,22911689,22954446,22933589,25000,0.001655,0.001607,0.002892,0.287468
chr2,22954447,22990760,22975959,25000,0.002615,0.002861,0.002558,-0.035531
chr2,22990761,23018751,23004197,25000,0.004705,0.002743,0.003413,-0.045518
chr2,23018752,23044274,23031529,25000,0.002698,0.002426,0.002364,-0.042015
chr2,23044275,23100126,23062081,25000,0.00708,0.007258,0.006639,-0.040108
chr2,23100127,23182944,23151018,25000,0.001932,0.002134,0.0019,-0.040028
chr2,23182945,23221625,23201597,25000,0.00275,0.003355,0.0085,0.48218
chr2,23221626,23309511,23253968,25000,0.002031,0.001347,0.002356,0.170834
chr2,23309512,23356828,23340384,25000,0.002844,0.002237,0.00367,0.188311
chr2,23356829,23382458,23369660,25000,0.002885,0.002457,0.004516,0.264921
chr2,23382459,23419008,23400134,25000,0.00405,0.00533,0.011113,0.41677
chr2,23419009,23532097,23477141,25000,0.006992,0.005108,0.011724,0.325542
chr2,23532098,23558169,23545161,25000,0.003576,0.003544,0.003263,-0.045466
chr2,23558170,23613648,23583645,25000,0.002412,0.002211,0.00215,-0.03782
chr2,23613649,23804129,23700817,25000,0.005667,0.003616,0.007623,0.23872
chr2,23804130,23906458,23864960,25000,0.001426,0.001431,0.001312,-0.044498
chr2,23906459,23937637,23923085,25000,0.004663,0.004652,0.004269,-0.045441
chr2,23937638,23962953,23950248,25000,0.004074,0.004094,0.003758,-0.043475
chr2,23962954,23988996,23976107,25000,0.002789,0.002763,0.002545,-0.045446
chr2,23988997,24133324,24012533,25000,0.004083,0.003892,0.003701,-0.038969
chr2,24133331,24165192,24148988,25000,0.007623,0.00763,0.007053,-0.040856
chr2,24165193,24202663,24187878,25000,0.005881,0.005803,0.005355,-0.045456
chr2,24202664,24234364,24217543,25000,0.002998,0.003025,0.002761,-0.045446
chr2,24234365,24295065,24258534,25000,0.00731,0.007455,0.006768,-0.045409
chr2,24295066,24361293,24323697,25000,0.004185,0.003279,0.003484,-0.035967
chr2,24361294,24453039,24406099,25000,0.004424,0.003534,0.003958,-0.002793
chr2,24453040,24569637,24529153,25000,0.008409,0.00415,0.010382,0.254228
chr2,24569638,24669096,24620307,25000,0.004053,0.001739,0.003722,0.12218
chr2,24669097,24789405,24705714,25000,0.003323,0.00337,0.005179,0.222174
chr2,24789406,24895940,24864543,25000,0.015851,0.003653,0.019047,0.33213
chr2,24895941,24966062,24923865,25000,0.004153,0.004036,0.007594,0.308429
chr2,24966063,24994284,24980541,25000,0.001621,0.001578,0.001465,-0.045878
chr2,24994285,25100321,25069713,25000,0.006901,0.005837,0.008866,0.170987
chr2,25100322,25172733,25152312,25000,0.004807,0.004855,0.004435,-0.044587
chr2,25172734,25198209,25185473,25000,0.002664,0.002622,0.002491,-0.031077
chr2,25198210,25230915,25211425,25000,0.003457,0.003457,0.003169,-0.045399
chr2,25230916,25265029,25246389,25000,0.002334,0.002287,0.002118,-0.045417
chr2,25265030,25294521,25280640,25000,0.003793,0.003946,0.003547,-0.045433
chr2,25294522,25341098,25321858,25000,0.002394,0.00249,0.003683,0.209646
chr2,25341099,25366730,25353985,25000,0.002657,0.002773,0.002489,-0.045452
chr2,25366731,25392493,25379635,25000,0.002635,0.002551,0.00249,-0.021279
chr2,25392494,25546103,25419883,25000,0.004382,0.004575,0.004866,0.043565
chr2,25546104,25575756,25561182,25000,0.005895,0.004211,0.011375,0.394918
chr2,25575757,25621261,25601626,25000,0.002899,0.00367,0.004985,0.212712
chr2,25621262,25670052,25641662,25000,0.007078,0.006862,0.006861,-0.008243
chr2,25670053,25710863,25693615,25000,0.001311,0.005663,0.00373,0.085004
chr2,25710864,25748913,25734338,25000,0.001444,0.009583,0.005855,0.090255
chr2,25748914,25845998,25793176,25000,0.001193,0.000926,0.000979,-0.041648
chr2,25845999,25899092,25880027,25000,0.007394,0.005777,0.006357,-0.01848
chr2,25899093,25951292,25927445,25000,0.007751,0.009126,0.007922,-0.033001
chr2,25951293,25983151,25965620,25000,0.006595,0.006928,0.006314,-0.035802
chr2,25983152,26104888,26059326,25000,0.00422,0.003021,0.008781,0.426486
chr2,26104889,26134249,26120572,25000,0.003917,0.006986,0.011284,0.358239
chr2,26134250,26162883,26148972,25000,0.003691,0.005891,0.01154,0.423612
chr2,26162884,26192039,26177812,25000,0.002647,0.006593,0.008788,0.320046
chr2,26192040,26227251,26209733,25000,0.003864,0.004288,0.012467,0.517839
chr2,26227252,26255477,26241254,25000,0.003439,0.002775,0.012405,0.609584
chr2,26255478,26281706,26268616,25000,0.00355,0.00253,0.006866,0.39642
chr2,26281707,26308267,26295122,25000,0.004353,0.003686,0.014638,0.579568
chr2,26308268,26335435,26321971,25000,0.003503,0.004074,0.008076,0.371251
chr2,26335436,26370268,26355818,25000,0.005642,0.004705,0.01037,0.343901
chr2,26370269,26396363,26383336,25000,0.002598,0.002172,0.003168,0.146263
chr2,26396364,26422022,26409174,25000,0.002519,0.001844,0.002792,0.127254
chr2,26422023,26447784,26434871,25000,0.002461,0.002662,0.003216,0.117546
chr2,26447785,26478054,26462383,25000,0.005541,0.005565,0.012125,0.381764
chr2,26478055,26516254,26500346,25000,0.00394,0.005008,0.011211,0.439945
chr2,26516255,26587640,26556369,25000,0.006195,0.003785,0.012043,0.424454
chr2,26587641,26615178,26601552,25000,0.006242,0.006414,0.020344,0.536122
chr2,26615179,26706806,26684067,25000,0.005016,0.007574,0.014749,0.412004
chr2,26706807,26733227,26720233,25000,0.004482,0.002897,0.012253,0.547757
chr2,26733228,26763063,26747458,25000,0.002623,0.005734,0.011256,0.469134
chr2,26763064,26841371,26811314,25000,0.002169,0.005416,0.007935,0.365584
chr2,26841372,26868338,26854781,25000,0.002951,0.003198,0.004682,0.214228
chr2,26868339,26893860,26881089,25000,0.00232,0.00253,0.003354,0.166598
chr2,26893861,26919475,26906739,25000,0.003882,0.003965,0.005864,0.205068
chr2,26919476,26944950,26932219,25000,0.003538,0.003888,0.00698,0.314653
chr2,26944951,26970472,26957795,25000,0.003183,0.002768,0.004624,0.224255
chr2,26970473,26995993,26983199,25000,0.003677,0.003593,0.005163,0.179862
chr2,26995994,27022637,27009165,25000,0.003786,0.003096,0.005738,0.25825
chr2,27022638,27049151,27036019,25000,0.004749,0.005372,0.007495,0.200651
chr2,27049152,27075951,27062457,25000,0.004325,0.007767,0.018591,0.519819
chr2,27075952,27113635,27092061,25000,0.002794,0.003587,0.005582,0.281165
chr2,27113636,27139580,27126582,25000,0.003486,0.003226,0.006261,0.311093
chr2,27139581,27165115,27152350,25000,0.003344,0.004017,0.008945,0.427312
chr2,27165116,27190797,27177892,25000,0.002737,0.002234,0.009451,0.5939
chr2,27190798,27216636,27203601,25000,0.004671,0.003921,0.015038,0.5661
chr2,27216637,27242385,27229489,25000,0.002945,0.002586,0.003446,0.113746
chr2,27242386,27279485,27258638,25000,0.002474,0.002733,0.003801,0.193454
chr2,27279486,27311821,27296960,25000,0.003912,0.003783,0.012302,0.534099
chr2,27311822,27339845,27325733,25000,0.004773,0.004388,0.01279,0.483243
chr2,27339846,27367236,27353609,25000,0.005339,0.005036,0.019571,0.591261
chr2,27367237,27398479,27383757,25000,0.003385,0.002991,0.013063,0.617725
chr2,27398480,27486701,27447148,25000,0.003899,0.004773,0.010955,0.443314
chr2,27486702,27512246,27499432,25000,0.002547,0.001815,0.006628,0.515482
chr2,27512247,27542616,27525485,25000,0.003682,0.004252,0.005212,0.140674
chr2,27542617,27569366,27556001,25000,0.004314,0.002511,0.01308,0.596443
chr2,27569367,27595028,27582149,25000,0.00262,0.002482,0.006421,0.441805
chr2,27595029,27622645,27608807,25000,0.005111,0.003217,0.011304,0.472157
chr2,27622646,27654097,27639960,25000,0.003842,0.003289,0.009228,0.453132
chr2,27654098,27680929,27667641,25000,0.005109,0.007392,0.015468,0.434845
chr2,27680930,27707991,27694316,25000,0.003947,0.004035,0.008067,0.347634
chr2,27707992,27734138,27720995,25000,0.00302,0.005353,0.010468,0.43908
chr2,27734139,27761472,27748000,25000,0.003968,0.00533,0.011309,0.427738
chr2,27761473,27787887,27774939,25000,0.004086,0.003644,0.011185,0.497023
chr2,27787888,27813844,27800783,25000,0.003908,0.002868,0.005613,0.255204
chr2,27813845,27840366,27827061,25000,0.003794,0.004045,0.008583,0.383055
chr2,27840367,27884344,27867788,25000,0.00472,0.004494,0.009773,0.36914
chr2,27884345,27910411,27897362,25000,0.002654,0.003154,0.004335,0.204521
chr2,27910412,27937672,27923941,25000,0.003534,0.003707,0.020172,0.704597
chr2,27937673,27963469,27950509,25000,0.006238,0.006624,0.015177,0.415084
chr2,27963470,27989135,27976290,25000,0.004467,0.004471,0.0096,0.37458
chr2,27989136,28020550,28002807,25000,0.003037,0.00342,0.007617,0.412039
chr2,28020551,28047184,28033709,25000,0.00254,0.004044,0.011245,0.557614
chr2,28047185,28073109,28060133,25000,0.002569,0.00328,0.009451,0.537973
chr2,28073110,28099341,28086109,25000,0.003071,0.002608,0.00578,0.350762
chr2,28099342,28131774,28118270,25000,0.003683,0.003128,0.011736,0.560686
chr2,28131775,28157717,28144785,25000,0.003695,0.003905,0.012764,0.551705
chr2,28157718,28184015,28171180,25000,0.003068,0.003162,0.008115,0.455716
chr2,28184016,28210255,28197027,25000,0.002854,0.002879,0.006909,0.423904
chr2,28210256,28236458,28223480,25000,0.005343,0.005934,0.016731,0.506526
chr2,28236459,28264738,28250979,25000,0.005715,0.004211,0.009757,0.335122
chr2,28264739,28291489,28278098,25000,0.003107,0.003137,0.00673,0.376124
chr2,28291490,28317849,28304805,25000,0.006353,0.002961,0.014661,0.528472
chr2,28317850,28345530,28331947,25000,0.003318,0.003052,0.005643,0.28701
chr2,28345531,28371441,28358465,25000,0.006487,0.003624,0.011072,0.383035
chr2,28371442,28407976,28392536,25000,0.004838,0.003258,0.01301,0.536002
chr2,28407977,28433981,28420931,25000,0.003485,0.003579,0.008738,0.434732
chr2,28433982,28459618,28446881,25000,0.00355,0.002729,0.012681,0.613256
chr2,28459619,28499117,28481738,25000,0.004151,0.002566,0.010249,0.517013
chr2,28499118,28525682,28512299,25000,0.002968,0.003605,0.007451,0.397978
chr2,28525683,28573487,28550597,25000,0.002418,0.002988,0.003581,0.144986
chr2,28573488,28600701,28587373,25000,0.002327,0.003133,0.007776,0.490951
chr2,28600702,28629256,28614715,25000,0.002912,0.005141,0.011034,0.475907
chr2,28629257,28654845,28642079,25000,0.002877,0.003121,0.008852,0.504554
chr2,28654846,28681650,28668438,25000,0.004138,0.003593,0.009926,0.446891
chr2,28681651,28707903,28694626,25000,0.003244,0.004801,0.009789,0.427929
chr2,28707904,28735990,28721522,25000,0.002928,0.003392,0.007639,0.425048
chr2,28735991,28764784,28750713,25000,0.00591,0.003353,0.009461,0.352377
chr2,28764785,28790766,28777806,25000,0.00382,0.003109,0.008981,0.453756
chr2,28790768,28816289,28803524,25000,0.003075,0.004006,0.008412,0.41793
chr2,28816290,28844469,28829514,25000,0.003795,0.004087,0.008945,0.39843
chr2,28844470,28872093,28858327,25000,0.001967,0.001732,0.00543,0.502403
chr2,28872094,28898126,28885103,25000,0.003022,0.002162,0.005769,0.389993
chr2,28898127,28924833,28911626,25000,0.003777,0.002383,0.007695,0.438816
chr2,28924834,28951011,28937970,25000,0.003418,0.002766,0.004085,0.143536
chr2,28951012,28976709,28963857,25000,0.002444,0.002559,0.005176,0.358083
chr2,28976710,29003470,28990302,25000,0.003792,0.002967,0.007077,0.363398
chr2,29003471,29029383,29016492,25000,0.003247,0.002463,0.003595,0.119036
chr2,29029384,29060980,29047419,25000,0.003164,0.002708,0.007674,0.457117
chr2,29060981,29087375,29074049,25000,0.003598,0.004041,0.008733,0.401609
chr2,29087376,29114184,29100833,25000,0.004972,0.003598,0.007559,0.284988
chr2,29114185,29140010,29127172,25000,0.002962,0.003787,0.006492,0.325204
chr2,29140011,29165655,29152811,25000,0.004853,0.003607,0.011264,0.464571
chr2,29165656,29191131,29178360,25000,0.001829,0.00205,0.004806,0.4354
chr2,29191132,29216809,29204051,25000,0.002451,0.002011,0.003932,0.284558
chr2,29216810,29242655,29229677,25000,0.001783,0.001618,0.002004,0.085136
chr2,29242656,29268082,29255324,25000,0.001941,0.002275,0.002998,0.180513
chr2,29268083,29293719,29280908,25000,0.002686,0.002114,0.004724,0.33561
chr2,29293720,29348012,29314651,25000,0.003905,0.002487,0.007324,0.402581
chr2,29348013,29379569,29364512,25000,0.003425,0.005099,0.01086,0.446835
chr2,29379570,29407707,29394379,25000,0.003942,0.003849,0.006606,0.26634
chr2,29407708,29435633,29421261,25000,0.003332,0.002623,0.009216,0.522245
chr2,29435634,29462772,29448855,25000,0.001864,0.00192,0.010214,0.696555
chr2,29462773,29490271,29476721,25000,0.003142,0.002685,0.012651,0.63553
chr2,29490272,29543223,29515756,25000,0.003522,0.004046,0.006481,0.271059
chr2,29543224,29569569,29556338,25000,0.003369,0.00266,0.008796,0.500164
chr2,29569570,29596225,29583168,25000,0.002757,0.002604,0.008484,0.53045
chr2,29596226,29623050,29609787,25000,0.006562,0.003515,0.015119,0.510701
chr2,29623051,29650397,29636303,25000,0.003416,0.004154,0.009593,0.444589
chr2,29650398,29676231,29663337,25000,0.005862,0.005852,0.013244,0.396876
chr2,29676232,29702264,29689103,25000,0.006319,0.005326,0.013378,0.403671
chr2,29702265,29728241,29715357,25000,0.004334,0.003416,0.00973,0.440813
chr2,29728242,29755498,29741393,25000,0.003888,0.002732,0.011892,0.574925
chr2,29755499,29781340,29768345,25000,0.002725,0.003288,0.011874,0.606142
chr2,29781341,29829370,29811756,25000,0.003444,0.002802,0.008039,0.450967
chr2,29829371,29856502,29843190,25000,0.004952,0.004163,0.011281,0.434964
chr2,29856503,29882640,29869555,25000,0.004154,0.004502,0.011349,0.458429
chr2,29882641,29908330,29895445,25000,0.003032,0.002883,0.010808,0.580672
chr2,29908331,29934245,29921301,25000,0.004096,0.003763,0.011542,0.50267
chr2,29934246,29961140,29947996,25000,0.004899,0.006431,0.015431,0.473564
chr2,29961141,29986770,29973923,25000,0.004143,0.005644,0.009769,0.342014
chr2,29986771,30015061,30001481,25000,0.003376,0.003533,0.010568,0.517895
chr2,30015062,30041292,30028153,25000,0.002952,0.003363,0.009459,0.510086
chr2,30041293,30073744,30056707,25000,0.00429,0.003934,0.009644,0.412411
chr2,30073745,30099678,30086667,25000,0.003879,0.003674,0.006828,0.296524
chr2,30099679,30125325,30112444,25000,0.002266,0.00295,0.004751,0.30004
chr2,30125326,30151480,30138421,25000,0.003217,0.003347,0.009229,0.485994
chr2,30151481,30176861,30164160,25000,0.002999,0.002887,0.008867,0.512256
chr2,30176862,30204405,30191229,25000,0.002248,0.004314,0.007512,0.402209
chr2,30204406,30231869,30218399,25000,0.002038,0.004228,0.010237,0.541902
chr2,30231870,30258225,30244830,25000,0.005612,0.007402,0.01448,0.389954
chr2,30258226,30285294,30272159,25000,0.002556,0.00567,0.008402,0.352345
chr2,30285295,30311848,30298283,25000,0.002086,0.002381,0.012659,0.708904
chr2,30311849,30337845,30324693,25000,0.004167,0.00275,0.010557,0.517096
chr2,30337846,30364238,30350927,25000,0.005205,0.003726,0.013561,0.515165
chr2,30364239,30392353,30378241,25000,0.0031,0.003822,0.00817,0.415209
chr2,30392354,30418827,30405532,25000,0.001973,0.004934,0.007808,0.396817
chr2,30418828,30490701,30447521,25000,0.003193,0.003754,0.004809,0.169368
chr3,1,84656,48270,25000,0.000994,0.00092,0.003609,0.584259
chr3,84657,111332,98281,25000,0.002972,0.002767,0.012069,0.625791
chr3,111333,138869,125089,25000,0.002671,0.003295,0.009503,0.53277
chr3,138870,164429,151674,25000,0.001807,0.002672,0.009096,0.614988
chr3,164430,190367,177434,25000,0.001311,0.002936,0.010079,0.661572
chr3,190368,224264,207438,25000,0.002075,0.003386,0.011454,0.625039
chr3,224265,249644,237009,25000,0.002403,0.003339,0.011308,0.605239
chr3,249645,277971,264227,25000,0.001277,0.001988,0.004625,0.488796
chr3,277972,307654,293943,25000,0.002646,0.002913,0.011564,0.622494
chr3,307655,336000,322434,25000,0.002823,0.002047,0.009641,0.606891
chr3,336001,362631,348957,25000,0.00203,0.002242,0.009014,0.626846
chr3,362632,388115,375405,25000,0.003698,0.003382,0.01067,0.512406
chr3,388116,420391,405469,25000,0.004879,0.002784,0.007097,0.307793
chr3,420392,446411,433197,25000,0.00336,0.002832,0.007229,0.410634
chr3,446412,471880,459181,25000,0.002876,0.002953,0.006995,0.422114
chr3,471881,500296,485516,25000,0.001625,0.002019,0.003182,0.280207
chr3,500297,528313,513463,25000,0.004603,0.003582,0.007462,0.300472
chr3,528314,553629,540991,25000,0.002182,0.001684,0.003601,0.310414
chr3,553630,578876,566238,25000,0.002682,0.002343,0.006467,0.450832
chr3,578877,604397,591600,25000,0.003279,0.002326,0.004395,0.228665
chr3,604398,629733,617031,25000,0.003405,0.002155,0.005309,0.321913
chr3,629734,655313,642536,25000,0.003726,0.002768,0.007681,0.416084
chr3,655314,681064,668365,25000,0.003292,0.003274,0.006044,0.304953
chr3,681065,731742,713484,25000,0.003145,0.002812,0.007156,0.422582
chr3,731743,758370,744507,25000,0.002577,0.003119,0.008492,0.508344
chr3,758371,788813,772985,25000,0.003666,0.002574,0.013785,0.640781
chr3,788814,824801,809253,25000,0.003143,0.002945,0.008744,0.494153
chr3,824802,850501,837728,25000,0.002057,0.002107,0.002211,0.031346
chr3,850502,875936,863203,25000,0.002075,0.00179,0.002481,0.129068
chr3,875937,901307,888648,25000,0.002779,0.002926,0.004683,0.250821
chr3,901308,926464,913888,25000,0.00275,0.002228,0.004761,0.322637
chr3,926465,952275,939114,25000,0.003535,0.003063,0.004074,0.109158
chr3,952276,977806,965125,25000,0.00316,0.003488,0.004931,0.201402
chr3,977807,1005589,992225,25000,0.00275,0.003362,0.010064,0.544707
chr3,1005590,1032421,1018575,25000,0.003278,0.003307,0.010032,0.516416
chr3,1032422,1058279,1045393,25000,0.002155,0.002392,0.004932,0.379027
chr3,1058280,1083681,1070985,25000,0.002715,0.002473,0.009834,0.592884
chr3,1083682,1109503,1096659,25000,0.003105,0.003804,0.006517,0.316259
chr3,1109504,1135248,1122294,25000,0.003101,0.002309,0.004055,0.206591
chr3,1135249,1163208,1150267,25000,0.002088,0.00201,0.002731,0.147991
chr3,1163209,1192635,1176561,25000,0.003206,0.00274,0.007045,0.416794
chr3,1192636,1218626,1205471,25000,0.003791,0.003624,0.007447,0.344752
chr3,1218627,1244252,1231405,25000,0.00389,0.003694,0.008392,0.387551
chr3,1244253,1269553,1256943,25000,0.002377,0.002329,0.007074,0.511402
chr3,1269554,1294940,1282262,25000,0.002542,0.002204,0.006532,0.477617
chr3,1294941,1320940,1307956,25000,0.005684,0.003953,0.01605,0.548757
chr3,1320941,1347048,1333986,25000,0.005286,0.004036,0.014701,0.529178
chr3,1347049,1372740,1359871,25000,0.002771,0.002814,0.007711,0.478864
chr3,1372741,1398450,1385571,25000,0.004806,0.004141,0.012842,0.493927
chr3,1398451,1424704,1411734,25000,0.003787,0.003089,0.011097,0.537566
chr3,1424705,1451037,1437983,25000,0.006382,0.002815,0.011412,0.435997
chr3,1451038,1476985,1464116,25000,0.005039,0.001715,0.01519,0.64604
chr3,1476986,1503090,1490029,25000,0.004305,0.003862,0.006095,0.204522
chr3,1503091,1528605,1515878,25000,0.002289,0.002466,0.003676,0.221638
chr3,1528606,1554268,1541470,25000,0.002587,0.002399,0.003419,0.162387
chr3,1554269,1582407,1568578,25000,0.003304,0.00275,0.007169,0.416509
chr3,1582408,1607780,1595087,25000,0.003977,0.004004,0.010273,0.451012
