scaffold,start,end,mid,sites,pi1,pi2,dxy,fst,window_size,window_name,species
scaffold_1,8628425,8655663,8642981,25000,0.001492,0.001877,0.01722,0.82915,344906,scaffold_1_22,Hls
scaffold_1,8655664,8682079,8668749,25000,0.000491,0.000441,0.012518,0.931118,344906,scaffold_1_22,Hls
scaffold_1,8729854,8755945,8743197,25000,0.000685,0.00052,0.007151,0.848731,198651,scaffold_1_23,Hls
scaffold_1,8755946,8782667,8768924,25000,0.001049,0.001077,0.015517,0.876698,198651,scaffold_1_23,Hls
scaffold_1,8782668,8808324,8795514,25000,0.001891,0.002191,0.013692,0.75029,198651,scaffold_1_23,Hls
scaffold_1,8808325,8837357,8821380,25000,0.001039,0.001022,0.007071,0.751617,198651,scaffold_1_23,Hls
scaffold_1,8837358,8869601,8854755,25000,0.001078,0.001226,0.006129,0.694605,198651,scaffold_1_23,Hls
scaffold_1,8869602,8923303,8894544,25000,0.000366,0.000417,0.004884,0.860459,198651,scaffold_1_23,Hls
scaffold_1,8923304,8952782,8937666,25000,0.000568,0.000538,0.006612,0.851381,321624,scaffold_1_24,Hls
scaffold_1,8952783,8982276,8968617,25000,0.000714,0.000718,0.010664,0.879696,321624,scaffold_1_24,Hls
scaffold_1,8982277,9007478,8994883,25000,0.000981,0.001079,0.009938,0.819859,321624,scaffold_1_24,Hls
scaffold_1,9007479,9035052,9021087,25000,0.000829,0.000819,0.007967,0.820196,321624,scaffold_1_24,Hls
scaffold_1,9035053,9069145,9051971,25000,0.000961,0.000786,0.00758,0.798556,321624,scaffold_1_24,Hls
scaffold_1,9069146,9096063,9082410,25000,0.002063,0.002397,0.014291,0.736257,321624,scaffold_1_24,Hls
scaffold_1,9096064,9137178,9119615,25000,0.002201,0.002187,0.010469,0.667974,321624,scaffold_1_24,Hls
scaffold_1,9137179,9163106,9149982,25000,0.000815,0.00075,0.00715,0.810675,321624,scaffold_1_24,Hls
scaffold_1,9163107,9189346,9176267,25000,0.002238,0.002212,0.016305,0.769081,321624,scaffold_1_24,Hls
scaffold_1,9189347,9216011,9203069,25000,0.000827,0.000852,0.012116,0.876057,321624,scaffold_1_24,Hls
scaffold_1,9216012,9244751,9230775,25000,0.000699,0.000759,0.011284,0.880687,321624,scaffold_1_24,Hls
scaffold_1,9329316,9355933,9342946,25000,0.000718,0.000484,0.010394,0.8937,189099,scaffold_1_25,Hls
scaffold_1,9355934,9395388,9379992,25000,0.00091,0.001188,0.00408,0.603259,189099,scaffold_1_25,Hls
scaffold_1,9395389,9423163,9408506,25000,0.001975,0.00211,0.011565,0.710466,189099,scaffold_1_25,Hls
scaffold_1,9423164,9462626,9445571,25000,0.000726,0.000883,0.011957,0.878908,189099,scaffold_1_25,Hls
scaffold_1,9462627,9488758,9475850,25000,0.00055,0.000534,0.012216,0.918939,189099,scaffold_1_25,Hls
scaffold_1,9488759,9528341,9512126,25000,0.001244,0.00119,0.012834,0.835846,174806,scaffold_1_26,Hls
scaffold_1,9528342,9556402,9543137,25000,0.001064,0.001048,0.005343,0.681169,174806,scaffold_1_26,Hls
scaffold_1,9556403,9584805,9570037,25000,0.000724,0.000744,0.011138,0.883959,174806,scaffold_1_26,Hls
scaffold_1,9584806,9611854,9598164,25000,0.000804,0.000633,0.007334,0.828359,174806,scaffold_1_26,Hls
scaffold_1,9611855,9645010,9632078,25000,0.000731,0.000971,0.007509,0.80292,174806,scaffold_1_26,Hls
scaffold_1,9645011,9705091,9676573,25000,0.000372,0.000394,0.007693,0.908926,174806,scaffold_1_26,Hls
scaffold_1,9795634,9833858,9816483,25000,0.001123,0.001296,0.009237,0.777489,481432,scaffold_1_27,Hls
scaffold_1,9833859,9859976,9846811,25000,0.001246,0.0012,0.010282,0.795845,481432,scaffold_1_27,Hls
scaffold_1,9859977,9895049,9873585,25000,0.001527,0.001604,0.013377,0.797688,481432,scaffold_1_27,Hls
scaffold_1,9895050,9920905,9907829,25000,0.001123,0.001,0.011348,0.836088,481432,scaffold_1_27,Hls
scaffold_1,9920906,9946608,9933729,25000,0.001281,0.001333,0.013528,0.83111,481432,scaffold_1_27,Hls
scaffold_1,9946609,9973644,9959885,25000,0.000978,0.001031,0.010347,0.829399,481432,scaffold_1_27,Hls
scaffold_1,9973645,10002178,9987820,25000,0.000542,0.000436,0.012924,0.929199,481432,scaffold_1_27,Hls
scaffold_1,10002179,10029132,10015411,25000,0.00114,0.000915,0.010525,0.826771,481432,scaffold_1_27,Hls
scaffold_1,10029133,10063774,10047740,25000,0.001161,0.001261,0.00726,0.720474,481432,scaffold_1_27,Hls
scaffold_1,10063775,10089815,10076740,25000,0.001175,0.001691,0.006127,0.632808,481432,scaffold_1_27,Hls
scaffold_1,10089816,10115352,10102608,25000,0.001159,0.001169,0.012261,0.833845,481432,scaffold_1_27,Hls
scaffold_1,10115353,10152519,10133959,25000,0.000613,0.000614,0.007404,0.853418,481432,scaffold_1_27,Hls
scaffold_1,10152520,10183873,10170687,25000,0.000995,0.000955,0.015856,0.88931,481432,scaffold_1_27,Hls
scaffold_1,10183874,10210404,10197236,25000,0.001365,0.001411,0.013645,0.821918,481432,scaffold_1_27,Hls
scaffold_1,10210405,10236620,10223387,25000,0.001186,0.001209,0.009921,0.793065,481432,scaffold_1_27,Hls
scaffold_1,10236621,10262440,10249538,25000,0.001199,0.000907,0.009182,0.802511,481432,scaffold_1_27,Hls
scaffold_1,10262441,10288516,10275424,25000,0.001205,0.001008,0.013807,0.857985,481432,scaffold_1_27,Hls
scaffold_1,10317457,10343497,10330588,25000,0.001132,0.001191,0.014721,0.860065,195367,scaffold_1_28,Hls
scaffold_1,10343498,10369451,10356436,25000,0.000993,0.000921,0.011057,0.847424,195367,scaffold_1_28,Hls
scaffold_1,10369453,10396053,10382577,25000,0.001232,0.001052,0.010813,0.816812,195367,scaffold_1_28,Hls
scaffold_1,10396054,10421435,10408720,25000,0.001247,0.001052,0.004514,0.606302,195367,scaffold_1_28,Hls
scaffold_1,10421436,10447509,10434253,25000,0.001359,0.001176,0.0039,0.522371,195367,scaffold_1_28,Hls
scaffold_1,10447510,10473094,10460262,25000,0.00085,0.000812,0.007568,0.809037,195367,scaffold_1_28,Hls
scaffold_1,10473095,10506847,10490359,25000,0.000673,0.000592,0.010455,0.891005,195367,scaffold_1_28,Hls
scaffold_1,10582852,10609094,10595823,25000,0.001324,0.001369,0.012108,0.807904,112483,scaffold_1_29,Hls
scaffold_1,10609095,10636987,10622577,25000,0.000887,0.000896,0.016547,0.902362,112483,scaffold_1_29,Hls
scaffold_1,10636988,10664647,10650327,25000,0.000972,0.000997,0.01415,0.87115,112483,scaffold_1_29,Hls
scaffold_1,10664648,10686114,10672798,14204,0.001035,0.000991,0.017821,0.896655,112483,scaffold_1_29,Hls
scaffold_10,59076,89499,75304,25000,0.001214,0.0013,0.00375,0.510732,106956,scaffold_10_1,Hls
scaffold_10,89500,114922,102205,25000,0.001043,0.001076,0.012879,0.854442,106956,scaffold_10_1,Hls
scaffold_10,114923,140707,127773,25000,0.001384,0.000877,0.007678,0.749317,106956,scaffold_10_1,Hls
scaffold_10,140708,171266,158031,25000,0.00118,0.001447,0.016473,0.858639,106956,scaffold_10_1,Hls
scaffold_10,197984,228575,212471,25000,0.000889,0.000562,0.014166,0.906985,200274,scaffold_10_2,Hls
scaffold_10,228576,256044,242735,25000,0.001413,0.001248,0.013642,0.826893,200274,scaffold_10_2,Hls
scaffold_10,256045,282554,269529,25000,0.000853,0.000725,0.015909,0.909827,200274,scaffold_10_2,Hls
scaffold_10,282555,313376,299999,25000,0.001089,0.000924,0.014176,0.872646,200274,scaffold_10_2,Hls
scaffold_10,313377,340432,326612,25000,0.001936,0.001921,0.006361,0.547398,200274,scaffold_10_2,Hls
scaffold_10,340433,368719,354663,25000,0.000783,0.000753,0.004553,0.721742,200274,scaffold_10_2,Hls
scaffold_10,431304,468385,452129,25000,0.001487,0.001632,0.008012,0.685309,238004,scaffold_10_3,Hls
scaffold_10,468386,497686,482237,25000,0.000776,0.000917,0.005699,0.750997,238004,scaffold_10_3,Hls
scaffold_10,497687,524265,511092,25000,0.001186,0.001217,0.008099,0.747649,238004,scaffold_10_3,Hls
scaffold_10,524266,559273,539578,25000,0.000825,0.000882,0.012327,0.876174,238004,scaffold_10_3,Hls
scaffold_10,559274,586328,572586,25000,0.001727,0.001711,0.015968,0.812591,238004,scaffold_10_3,Hls
scaffold_10,586329,613898,599839,25000,0.001627,0.00152,0.017406,0.84116,238004,scaffold_10_3,Hls
scaffold_10,613899,641912,628272,25000,0.000746,0.000979,0.00854,0.823646,238004,scaffold_10_3,Hls
scaffold_10,641913,695133,662635,25000,0.000793,0.000882,0.012145,0.876058,238004,scaffold_10_3,Hls
scaffold_10,880202,905516,892800,25000,0.000897,0.000923,0.005327,0.718664,282342,scaffold_10_4,Hls
scaffold_10,905517,931183,918359,25000,0.000833,0.000854,0.010177,0.853428,282342,scaffold_10_4,Hls
scaffold_10,931184,973128,949832,25000,0.001341,0.001385,0.008982,0.738613,282342,scaffold_10_4,Hls
scaffold_10,973129,1008142,991284,25000,0.000783,0.000828,0.012073,0.880358,282342,scaffold_10_4,Hls
scaffold_10,1008143,1044317,1025574,25000,0.00081,0.000889,0.008578,0.827828,282342,scaffold_10_4,Hls
scaffold_10,1044318,1074921,1061112,25000,0.000757,0.000705,0.010143,0.869259,282342,scaffold_10_4,Hls
scaffold_10,1074922,1101661,1087797,25000,0.001188,0.000996,0.013706,0.858787,282342,scaffold_10_4,Hls
scaffold_10,1101662,1128966,1115128,25000,0.00107,0.001031,0.012998,0.856088,282342,scaffold_10_4,Hls
scaffold_10,1128967,1155270,1142182,25000,0.001716,0.001708,0.019946,0.848648,282342,scaffold_10_4,Hls
scaffold_10,1235111,1261025,1248000,25000,0.00091,0.000964,0.01265,0.868035,630868,scaffold_10_5,Hls
scaffold_10,1261026,1291342,1275294,25000,0.002187,0.002301,0.009415,0.627099,630868,scaffold_10_5,Hls
scaffold_10,1291343,1339100,1319518,25000,0.00183,0.001527,0.003252,0.330536,630868,scaffold_10_5,Hls
scaffold_10,1339101,1370266,1354520,25000,0.001002,0.00092,0.003419,0.573816,630868,scaffold_10_5,Hls
scaffold_10,1370267,1395612,1382930,25000,0.000979,0.000797,0.007653,0.797178,630868,scaffold_10_5,Hls
scaffold_10,1395613,1424540,1409840,25000,0.000933,0.000953,0.002457,0.456611,630868,scaffold_10_5,Hls
scaffold_10,1424541,1452467,1437768,25000,0.000951,0.000767,0.013347,0.884376,630868,scaffold_10_5,Hls
scaffold_10,1452468,1484040,1470945,25000,0.000777,0.000828,0.006808,0.794343,630868,scaffold_10_5,Hls
scaffold_10,1484041,1513900,1498417,25000,0.001237,0.001333,0.008006,0.73354,630868,scaffold_10_5,Hls
scaffold_10,1513901,1542529,1528804,25000,0.001399,0.001166,0.016397,0.861177,630868,scaffold_10_5,Hls
scaffold_10,1542530,1569095,1556127,25000,0.0015,0.001495,0.014607,0.82166,630868,scaffold_10_5,Hls
scaffold_10,1569096,1596958,1583381,25000,0.001926,0.001958,0.014576,0.773924,630868,scaffold_10_5,Hls
scaffold_10,1596959,1632120,1612983,25000,0.000861,0.000923,0.009819,0.840504,630868,scaffold_10_5,Hls
scaffold_10,1632121,1668739,1648235,25000,0.001314,0.00133,0.017197,0.863401,630868,scaffold_10_5,Hls
scaffold_10,1668740,1694266,1681482,25000,0.001005,0.001112,0.012141,0.846438,630868,scaffold_10_5,Hls
scaffold_10,1694267,1719980,1707084,25000,0.000869,0.001075,0.015863,0.88969,630868,scaffold_10_5,Hls
scaffold_10,1719981,1754418,1736248,25000,0.001358,0.001403,0.01009,0.770858,630868,scaffold_10_5,Hls
scaffold_10,1754420,1787502,1770982,25000,0.000639,0.000661,0.011932,0.901511,630868,scaffold_10_5,Hls
scaffold_10,1787503,1814950,1800988,25000,0.001464,0.001464,0.010827,0.770926,630868,scaffold_10_5,Hls
scaffold_10,1814951,1859241,1831397,25000,0.00083,0.001017,0.008498,0.811941,630868,scaffold_10_5,Hls
scaffold_10,1892335,1930755,1913662,25000,0.002181,0.002193,0.010374,0.663381,390963,scaffold_10_6,Hls
scaffold_10,1930758,1959068,1944280,25000,0.000648,0.000684,0.009274,0.869656,390963,scaffold_10_6,Hls
scaffold_10,1959069,1986946,1973172,25000,0.001352,0.001275,0.01496,0.845393,390963,scaffold_10_6,Hls
scaffold_10,1986947,2014765,2000582,25000,0.001074,0.001119,0.015675,0.874995,390963,scaffold_10_6,Hls
scaffold_10,2014766,2041014,2028096,25000,0.000762,0.000671,0.011927,0.891672,390963,scaffold_10_6,Hls
scaffold_10,2041015,2069751,2055018,25000,0.001048,0.001002,0.01108,0.835089,390963,scaffold_10_6,Hls
scaffold_10,2069752,2095610,2082660,25000,0.000833,0.000617,0.008913,0.85364,390963,scaffold_10_6,Hls
scaffold_10,2095611,2127785,2113426,25000,0.001138,0.001006,0.011101,0.828392,390963,scaffold_10_6,Hls
scaffold_10,2127786,2154409,2141236,25000,0.000806,0.000728,0.008552,0.842335,390963,scaffold_10_6,Hls
scaffold_10,2154410,2184630,2171804,25000,0.000889,0.000944,0.009436,0.829295,390963,scaffold_10_6,Hls
scaffold_10,2184631,2213084,2198946,25000,0.002187,0.002194,0.019187,0.800149,390963,scaffold_10_6,Hls
scaffold_10,2213085,2248323,2226563,25000,0.001422,0.00137,0.017416,0.857965,390963,scaffold_10_6,Hls
scaffold_10,2248324,2282984,2266360,25000,0.001122,0.000935,0.015397,0.870579,390963,scaffold_10_6,Hls
scaffold_10,2282985,2321599,2300394,25000,0.000924,0.000775,0.011406,0.867363,390963,scaffold_10_6,Hls
scaffold_10,2363236,2412130,2390736,25000,0.000842,0.000962,0.0178,0.907947,252048,scaffold_10_7,Hls
scaffold_10,2412131,2453851,2429850,25000,0.000292,0.000308,0.009535,0.939655,252048,scaffold_10_7,Hls
scaffold_10,2453852,2481573,2468367,25000,0.000793,0.000507,0.012638,0.905813,252048,scaffold_10_7,Hls
scaffold_10,2481574,2507085,2494209,25000,0.000572,0.000641,0.009258,0.882509,252048,scaffold_10_7,Hls
scaffold_10,2507086,2534842,2520699,25000,0.000641,0.000634,0.016813,0.92991,252048,scaffold_10_7,Hls
scaffold_10,2534843,2560454,2547789,25000,0.001422,0.001398,0.00803,0.711896,252048,scaffold_10_7,Hls
scaffold_10,2560455,2607468,2588275,25000,0.002059,0.002067,0.004813,0.412262,252048,scaffold_10_7,Hls
scaffold_10,2607469,2634699,2621032,25000,0.000846,0.00116,0.008707,0.799969,163594,scaffold_10_8,Hls
scaffold_10,2634700,2674529,2656524,25000,0.000959,0.000809,0.004768,0.695782,163594,scaffold_10_8,Hls
scaffold_10,2674530,2699770,2687121,25000,0.001348,0.0012,0.011819,0.813244,163594,scaffold_10_8,Hls
scaffold_10,2699771,2737632,2720270,25000,0.000738,0.000736,0.01437,0.907073,163594,scaffold_10_8,Hls
scaffold_10,2737633,2763527,2750613,25000,0.000452,0.000393,0.017775,0.955508,163594,scaffold_10_8,Hls
scaffold_10,2878796,2904984,2892087,25000,0.001049,0.000887,0.009854,0.828506,520292,scaffold_10_9,Hls
scaffold_10,2904985,2932812,2919401,25000,0.000711,0.000574,0.012257,0.904173,520292,scaffold_10_9,Hls
scaffold_10,2932813,2960420,2946314,25000,0.000432,0.000405,0.009189,0.916279,520292,scaffold_10_9,Hls
scaffold_10,2960421,2998998,2980759,25000,0.000552,0.000647,0.012097,0.90937,520292,scaffold_10_9,Hls
scaffold_10,2998999,3026065,3013311,25000,0.000812,0.000852,0.007891,0.814131,520292,scaffold_10_9,Hls
scaffold_10,3026066,3055801,3040499,25000,0.000549,0.000668,0.011328,0.901919,520292,scaffold_10_9,Hls
scaffold_10,3055802,3095270,3080794,25000,0.001229,0.001282,0.003332,0.46297,520292,scaffold_10_9,Hls
scaffold_10,3095271,3120852,3108115,25000,0.001006,0.000922,0.010742,0.842206,520292,scaffold_10_9,Hls
scaffold_10,3120853,3148451,3134813,25000,0.001285,0.001395,0.01325,0.822797,520292,scaffold_10_9,Hls
scaffold_10,3148452,3175423,3162241,25000,0.002216,0.002259,0.012735,0.711745,520292,scaffold_10_9,Hls
scaffold_10,3175424,3202119,3188653,25000,0.001457,0.001473,0.006655,0.650939,520292,scaffold_10_9,Hls
scaffold_10,3202120,3228423,3215377,25000,0.000898,0.001035,0.012758,0.86525,520292,scaffold_10_9,Hls
scaffold_10,3228424,3253996,3241141,25000,0.000882,0.001005,0.011382,0.853418,520292,scaffold_10_9,Hls
scaffold_10,3253997,3282626,3267421,25000,0.000763,0.000765,0.016776,0.9169,520292,scaffold_10_9,Hls
scaffold_10,3282627,3308761,3295642,25000,0.000851,0.000919,0.017623,0.908665,520292,scaffold_10_9,Hls
scaffold_10,3308762,3334953,3322253,25000,0.001113,0.001065,0.011981,0.840331,520292,scaffold_10_9,Hls
scaffold_10,3334954,3361269,3348227,25000,0.001157,0.000949,0.010434,0.8242,520292,scaffold_10_9,Hls
scaffold_10,3361270,3387680,3374656,25000,0.002209,0.001955,0.016302,0.782357,520292,scaffold_10_9,Hls
scaffold_10,3492065,3524228,3507674,25000,0.000599,0.000573,0.006003,0.828574,426022,scaffold_10_10,Hls
scaffold_10,3524229,3552725,3537071,25000,0.000664,0.000641,0.005393,0.79155,426022,scaffold_10_10,Hls
scaffold_10,3552726,3582338,3567362,25000,0.000704,0.000696,0.006624,0.815706,426022,scaffold_10_10,Hls
scaffold_10,3582339,3608026,3595135,25000,0.000748,0.000749,0.007902,0.834205,426022,scaffold_10_10,Hls
scaffold_10,3608027,3643175,3625473,25000,0.00098,0.000986,0.013908,0.87305,426022,scaffold_10_10,Hls
scaffold_10,3643176,3671874,3656642,25000,0.001084,0.000952,0.016427,0.8865,426022,scaffold_10_10,Hls
scaffold_10,3671875,3699143,3685301,25000,0.00109,0.001032,0.021102,0.908611,426022,scaffold_10_10,Hls
scaffold_10,3699144,3739869,3722371,25000,0.000851,0.000818,0.012363,0.879062,426022,scaffold_10_10,Hls
scaffold_10,3739870,3771856,3753250,25000,0.00163,0.001602,0.010325,0.739363,426022,scaffold_10_10,Hls
scaffold_10,3771857,3799937,3785569,25000,0.00097,0.000989,0.011523,0.849938,426022,scaffold_10_10,Hls
scaffold_10,3799938,3826410,3813303,25000,0.001212,0.001453,0.01797,0.86791,426022,scaffold_10_10,Hls
scaffold_10,3826411,3861867,3841425,25000,0.000975,0.001118,0.019771,0.903989,426022,scaffold_10_10,Hls
scaffold_10,3861868,3888423,3874924,25000,0.000532,0.000636,0.016264,0.933881,426022,scaffold_10_10,Hls
scaffold_10,3888424,3916406,3902705,25000,0.000889,0.000879,0.006154,0.758254,426022,scaffold_10_10,Hls
scaffold_11,1,26383,13330,25000,0.001323,0.001351,0.008296,0.731398,244980,scaffold_11_1,Hls
scaffold_11,26384,54038,40117,25000,0.001104,0.001179,0.021782,0.904904,244980,scaffold_11_1,Hls
scaffold_11,54039,83107,68447,25000,0.001552,0.001475,0.021636,0.874951,244980,scaffold_11_1,Hls
scaffold_11,83108,110882,96510,25000,0.000913,0.000988,0.023296,0.925238,244980,scaffold_11_1,Hls
scaffold_11,110883,136546,123834,25000,0.001287,0.001127,0.011937,0.82395,244980,scaffold_11_1,Hls
scaffold_11,136547,176364,158939,25000,0.000832,0.000757,0.010001,0.859171,244980,scaffold_11_1,Hls
scaffold_11,176365,202538,189395,25000,0.001,0.000926,0.015046,0.885038,244980,scaffold_11_1,Hls
scaffold_11,202539,246992,228434,25000,0.00096,0.000843,0.010007,0.839019,244980,scaffold_11_1,Hls
scaffold_11,358951,385273,372070,25000,0.001591,0.001797,0.014993,0.805144,636103,scaffold_11_2,Hls
scaffold_11,385274,417759,401066,25000,0.000833,0.000834,0.012814,0.883245,636103,scaffold_11_2,Hls
scaffold_11,417760,463412,436518,25000,0.001023,0.000965,0.014256,0.874689,636103,scaffold_11_2,Hls
scaffold_11,463413,488604,476016,25000,0.00049,0.000455,0.008359,0.89712,636103,scaffold_11_2,Hls
scaffold_11,488605,514213,501484,25000,0.000916,0.000909,0.010203,0.841855,636103,scaffold_11_2,Hls
scaffold_11,514214,539585,526810,25000,0.000919,0.000931,0.007783,0.796007,636103,scaffold_11_2,Hls
scaffold_11,539586,570730,553478,25000,0.000871,0.000923,0.009739,0.837374,636103,scaffold_11_2,Hls
scaffold_11,570731,598394,584040,25000,0.000571,0.000581,0.011438,0.908459,636103,scaffold_11_2,Hls
scaffold_11,598395,625869,611992,25000,0.001149,0.000992,0.014771,0.870744,636103,scaffold_11_2,Hls
scaffold_11,625870,655109,641664,25000,0.001242,0.001263,0.015262,0.854774,636103,scaffold_11_2,Hls
scaffold_11,655110,682020,668801,25000,0.002037,0.001866,0.018488,0.816824,636103,scaffold_11_2,Hls
scaffold_11,682021,709382,695566,25000,0.001125,0.001159,0.016636,0.877126,636103,scaffold_11_2,Hls
scaffold_11,709383,742600,726587,25000,0.001163,0.001133,0.01583,0.870696,636103,scaffold_11_2,Hls
scaffold_11,742601,768400,755382,25000,0.001124,0.001385,0.011798,0.815627,636103,scaffold_11_2,Hls
scaffold_11,768401,802024,786231,25000,0.000969,0.00118,0.011989,0.842413,636103,scaffold_11_2,Hls
scaffold_11,802025,831226,817121,25000,0.001002,0.000963,0.014543,0.878288,636103,scaffold_11_2,Hls
scaffold_11,831227,857402,844234,25000,0.000992,0.000781,0.010686,0.85093,636103,scaffold_11_2,Hls
scaffold_11,857403,890250,874750,25000,0.000938,0.001045,0.007791,0.783085,636103,scaffold_11_2,Hls
scaffold_11,890251,916060,903310,25000,0.000851,0.000902,0.005983,0.754182,636103,scaffold_11_2,Hls
scaffold_11,916061,945102,930462,25000,0.001831,0.001695,0.002902,0.253715,636103,scaffold_11_2,Hls
scaffold_11,945103,972660,959228,25000,0.002619,0.002703,0.021683,0.790004,636103,scaffold_11_2,Hls
scaffold_11,1022487,1086395,1063902,25000,0.00082,0.000722,0.010681,0.864039,226240,scaffold_11_3,Hls
scaffold_11,1086396,1115557,1101874,25000,0.000481,0.000465,0.013646,0.935764,226240,scaffold_11_3,Hls
scaffold_11,1115558,1141721,1128767,25000,0.001206,0.001411,0.019373,0.879028,226240,scaffold_11_3,Hls
scaffold_11,1141722,1180917,1155911,25000,0.000479,0.000584,0.012268,0.919339,226240,scaffold_11_3,Hls
scaffold_11,1180918,1207549,1194470,25000,0.001027,0.001008,0.015349,0.879097,226240,scaffold_11_3,Hls
scaffold_11,1207550,1233873,1220949,25000,0.000891,0.000888,0.015015,0.892484,226240,scaffold_11_3,Hls
scaffold_11,1233874,1283746,1253017,25000,0.00107,0.001076,0.013006,0.85407,226240,scaffold_11_3,Hls
scaffold_11,1283747,1311581,1297288,25000,0.000422,0.00034,0.005943,0.883887,353436,scaffold_11_4,Hls
scaffold_11,1311582,1337762,1324432,25000,0.000933,0.000783,0.011905,0.870802,353436,scaffold_11_4,Hls
scaffold_11,1337763,1373160,1356620,25000,0.000376,0.000398,0.012714,0.942694,353436,scaffold_11_4,Hls
scaffold_11,1373161,1399299,1386202,25000,0.000749,0.000807,0.013971,0.899246,353436,scaffold_11_4,Hls
scaffold_11,1399300,1429984,1414840,25000,0.000566,0.00078,0.015588,0.920488,353436,scaffold_11_4,Hls
